cruise_comp,Name,SampID,Area,IS,IS.area,Cruise,match.name,IS.Conc.uM,umol.in.vial.ave,Vol_L
KM1906_L-Cysteic acid,L-Cysteic acid,220628_Smp_MU24_C,321922,"L-Cysteic acid, 2H3",6154784,KM1906,L-Cysteic acid,1,0.05230435381647837,10
KM1906_L-Cysteic acid,L-Cysteic acid,220628_Smp_MU3_A,86460,"L-Cysteic acid, 2H3",4557279,KM1906,L-Cysteic acid,1,0.018971847016607937,10
KM1906_L-Cysteic acid,L-Cysteic acid,220628_Smp_MU3_B,246084,"L-Cysteic acid, 2H3",6068281,KM1906,L-Cysteic acid,1,0.04055250572608619,10
KM1906_L-Cysteic acid,L-Cysteic acid,220628_Smp_MU3_C,125280,"L-Cysteic acid, 2H3",4153975,KM1906,L-Cysteic acid,1,0.03015906451049898,10
KM1906_L-Cysteic acid,L-Cysteic acid,220628_Smp_MU4_A,158329,"L-Cysteic acid, 2H3",5782614,KM1906,L-Cysteic acid,1,0.027380177891866895,10
KM1906_L-Cysteic acid,L-Cysteic acid,220628_Smp_MU4_B,1639105,"L-Cysteic acid, 2H3",17661554,KM1906,L-Cysteic acid,1,0.09280638611981709,10
KM1906_L-Cysteic acid,L-Cysteic acid,220628_Smp_MU4_C,191188,"L-Cysteic acid, 2H3",8945585,KM1906,L-Cysteic acid,1,0.021372330596601565,10
KM1906_L-Cysteic acid,L-Cysteic acid,220628_Smp_MU5_A,1304776,"L-Cysteic acid, 2H3",15022355,KM1906,L-Cysteic acid,1,0.08685562283676561,10
KM1906_L-Cysteic acid,L-Cysteic acid,220628_Smp_MU5_B,303126,"L-Cysteic acid, 2H3",9064030,KM1906,L-Cysteic acid,1,0.03344274014980091,10
KM1906_L-Cysteic acid,L-Cysteic acid,220628_Smp_MU5_C,167185,"L-Cysteic acid, 2H3",5740701,KM1906,L-Cysteic acid,1,0.0291227499916822,10
KM1906_L-Cysteic acid,L-Cysteic acid,220628_Smp_MU6_A,156913,"L-Cysteic acid, 2H3",5610369,KM1906,L-Cysteic acid,1,0.02796839209684782,10
KM1906_L-Cysteic acid,L-Cysteic acid,220628_Smp_MU6_B,251270,"L-Cysteic acid, 2H3",7605048,KM1906,L-Cysteic acid,1,0.03303989665811445,10
KM1906_L-Cysteic acid,L-Cysteic acid,220628_Smp_MU6_C,207177,"L-Cysteic acid, 2H3",8234257,KM1906,L-Cysteic acid,1,0.025160375732746744,10
KM1906_L-Cysteic acid,L-Cysteic acid,220628_Smp_MU7_A,372799,"L-Cysteic acid, 2H3",7253166,KM1906,L-Cysteic acid,1,0.05139810670264544,10
KM1906_L-Cysteic acid,L-Cysteic acid,220628_Smp_MU7_B,497479,"L-Cysteic acid, 2H3",6679537,KM1906,L-Cysteic acid,1,0.07447806636897138,10
KM1906_L-Cysteic acid,L-Cysteic acid,220628_Smp_MU7_C,226424,"L-Cysteic acid, 2H3",7980385,KM1906,L-Cysteic acid,1,0.028372565985225022,10
KM1906_L-Cysteic acid,L-Cysteic acid,220628_Smp_MU8_A,424312,"L-Cysteic acid, 2H3",6046553,KM1906,L-Cysteic acid,1,0.07017419676963056,10
KM1906_L-Cysteic acid,L-Cysteic acid,220628_Smp_MU8_B,274307,"L-Cysteic acid, 2H3",5975558,KM1906,L-Cysteic acid,1,0.04590483432676915,10
KM1906_L-Cysteic acid,L-Cysteic acid,220628_Smp_MU8_C,538028,"L-Cysteic acid, 2H3",6686982,KM1906,L-Cysteic acid,1,0.08045901723677437,10
KM1906_L-Cysteic acid,L-Cysteic acid,220628_Smp_MU9_A,1515928,"L-Cysteic acid, 2H3",6289723,KM1906,L-Cysteic acid,1,0.24101665526446872,10
KM1906_L-Cysteic acid,L-Cysteic acid,220628_Smp_MU9_B,1477895,"L-Cysteic acid, 2H3",7754280,KM1906,L-Cysteic acid,1,0.19059087368524222,10
KM1906_L-Cysteic acid,L-Cysteic acid,220628_Smp_MU9_C,1665108,"L-Cysteic acid, 2H3",5914807,KM1906,L-Cysteic acid,1,0.28151518722419855,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU1_A,105847720,"Isethionic acid, 13C2",68493792,KM1906,Isethionic acid,0.5,0.7726811212321257,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU1_B,114895568,"Isethionic acid, 13C2",35939988,KM1906,Isethionic acid,0.5,1.5984363712085825,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU1_C,125452824,"Isethionic acid, 13C2",58502384,KM1906,Isethionic acid,0.5,1.0722026644247524,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU10_A,962366976,"Isethionic acid, 13C2",40799744,KM1906,Isethionic acid,0.5,11.79378694140826,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU10_B,1104694144,"Isethionic acid, 13C2",7383658,KM1906,Isethionic acid,0.5,74.80669770999685,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU10_C,680859264,"Isethionic acid, 13C2",45328068,KM1906,Isethionic acid,0.5,7.5103494814735985,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU11_A,1194941568,"Isethionic acid, 13C2",11913141,KM1906,Isethionic acid,0.5,50.15224649821571,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU11_B,1664630272,"Isethionic acid, 13C2",11296024,KM1906,Isethionic acid,0.5,73.68213240340141,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU11_C,1442094464,"Isethionic acid, 13C2",34607692,KM1906,Isethionic acid,0.5,20.834883528205232,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU14_A,1025627520,"Isethionic acid, 13C2",37619096,KM1906,Isethionic acid,0.5,13.631740645761397,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU14_B,1060241472,"Isethionic acid, 13C2",44969016,KM1906,Isethionic acid,0.5,11.788577628649913,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU14_C,994068992,"Isethionic acid, 13C2",14801433,KM1906,Isethionic acid,0.5,33.58016051553927,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU15_A,1288827520,"Isethionic acid, 13C2",33195078,KM1906,Isethionic acid,0.5,19.412931037547192,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU15_B,1484953728,"Isethionic acid, 13C2",33529918,KM1906,Isethionic acid,0.5,22.143712489842653,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU15_C,1142423936,"Isethionic acid, 13C2",44712412,KM1906,Isethionic acid,0.5,12.775243885299679,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU16_A,1925497856,"Isethionic acid, 13C2",31284562,KM1906,Isethionic acid,0.5,30.77393022155784,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU16_B,2792913920,"Isethionic acid, 13C2",14493866,KM1906,Isethionic acid,0.5,96.34813513523584,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU16_C,2370175232,"Isethionic acid, 13C2",9698315,KM1906,Isethionic acid,0.5,122.19520772422838,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU17_A,3443665408,"Isethionic acid, 13C2",20192436,KM1906,Isethionic acid,0.5,85.2711730273653,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU17_B,2985719296,"Isethionic acid, 13C2",15633451,KM1906,Isethionic acid,0.5,95.4913696278576,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU17_C,3730422784,"Isethionic acid, 13C2",16727556,KM1906,Isethionic acid,0.5,111.50531446434853,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU18_A,2234000384,"Isethionic acid, 13C2",24072380,KM1906,Isethionic acid,0.5,46.40173476822815,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU18_B,2778804992,"Isethionic acid, 13C2",27861604,KM1906,Isethionic acid,0.5,49.868000995204724,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU18_C,2477529856,"Isethionic acid, 13C2",21511832,KM1906,Isethionic acid,0.5,57.5852827411445,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU19_A,1233842816,"Isethionic acid, 13C2",35892988,KM1906,Isethionic acid,0.5,17.18779746060707,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU19_B,1201839232,"Isethionic acid, 13C2",35711300,KM1906,Isethionic acid,0.5,16.82715599824145,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU19_C,1127907840,"Isethionic acid, 13C2",37807140,KM1906,Isethionic acid,0.5,14.916598293338243,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU2_A,71292392,"Isethionic acid, 13C2",26968068,KM1906,Isethionic acid,0.5,1.3217927216736476,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU2_B,126124496,"Isethionic acid, 13C2",42993308,KM1906,Isethionic acid,0.5,1.4667921807738078,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU2_C,116745800,"Isethionic acid, 13C2",39501348,KM1906,Isethionic acid,0.5,1.4777445063393786,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU20_A,846007488,"Isethionic acid, 13C2",39952764,KM1906,Isethionic acid,0.5,10.587596492698227,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU20_B,995963648,"Isethionic acid, 13C2",39416276,KM1906,Isethionic acid,0.5,12.633913564031264,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU20_C,911733248,"Isethionic acid, 13C2",36330676,KM1906,Isethionic acid,0.5,12.54770552576561,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU21_A,374793440,"Isethionic acid, 13C2",51704368,KM1906,Isethionic acid,0.5,3.6243885622970966,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU21_B,551967424,"Isethionic acid, 13C2",47394880,KM1906,Isethionic acid,0.5,5.823070171292764,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU21_C,383742112,"Isethionic acid, 13C2",46843444,KM1906,Isethionic acid,0.5,4.0960066044674255,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU22_A,228610656,"Isethionic acid, 13C2",69655896,KM1906,Isethionic acid,0.5,1.6410000382451473,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU22_B,367483392,"Isethionic acid, 13C2",6463880,KM1906,Isethionic acid,0.5,28.425913847410534,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU22_C,308025600,"Isethionic acid, 13C2",58228352,KM1906,Isethionic acid,0.5,2.644979545359621,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU23_A,320804768,"Isethionic acid, 13C2",36192804,KM1906,Isethionic acid,0.5,4.43188607326473,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU23_B,324520480,"Isethionic acid, 13C2",40610840,KM1906,Isethionic acid,0.5,3.995490859090824,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU23_C,335735776,"Isethionic acid, 13C2",48551968,KM1906,Isethionic acid,0.5,3.4574888498855496,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU24_A,257254848,"Isethionic acid, 13C2",53992972,KM1906,Isethionic acid,0.5,2.38229938518665,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU24_B,278560352,"Isethionic acid, 13C2",52520504,KM1906,Isethionic acid,0.5,2.6519200196555617,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU24_C,257985600,"Isethionic acid, 13C2",47684520,KM1906,Isethionic acid,0.5,2.7051294633981846,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU3_A,86598408,"Isethionic acid, 13C2",36194404,KM1906,Isethionic acid,0.5,1.196295537840601,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU3_B,127134960,"Isethionic acid, 13C2",46430008,KM1906,Isethionic acid,0.5,1.3691033609126235,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU3_C,103168112,"Isethionic acid, 13C2",35225856,KM1906,Isethionic acid,0.5,1.4643804823366109,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU4_A,115614664,"Isethionic acid, 13C2",49257972,KM1906,Isethionic acid,0.5,1.1735629716952212,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU4_B,185645200,"Isethionic acid, 13C2",56417272,KM1906,Isethionic acid,0.5,1.645286925606754,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU4_C,167584544,"Isethionic acid, 13C2",76186256,KM1906,Isethionic acid,0.5,1.0998344898323917,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU5_A,198024320,"Isethionic acid, 13C2",45391308,KM1906,Isethionic acid,0.5,2.181302199971854,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU5_B,284598752,"Isethionic acid, 13C2",70474664,KM1906,Isethionic acid,0.5,2.019156501405952,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU5_C,220696064,"Isethionic acid, 13C2",41788496,KM1906,Isethionic acid,0.5,2.640631814076295,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU6_A,305004128,"Isethionic acid, 13C2",60672320,KM1906,Isethionic acid,0.5,2.5135360572992758,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU6_B,319243840,"Isethionic acid, 13C2",47953296,KM1906,Isethionic acid,0.5,3.3286954873758834,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU6_C,228731888,"Isethionic acid, 13C2",63668580,KM1906,Isethionic acid,0.5,1.7962697456107863,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU7_A,268349392,"Isethionic acid, 13C2",65285772,KM1906,Isethionic acid,0.5,2.055190463245192,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU7_B,268717280,"Isethionic acid, 13C2",47756916,KM1906,Isethionic acid,0.5,2.813386023502858,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU7_C,272009504,"Isethionic acid, 13C2",58921300,KM1906,Isethionic acid,0.5,2.3082442512300307,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU8_A,339011648,"Isethionic acid, 13C2",48827124,KM1906,Isethionic acid,0.5,3.4715504439704454,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU8_B,390344096,"Isethionic acid, 13C2",57606600,KM1906,Isethionic acid,0.5,3.3880154010130785,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU8_C,430405472,"Isethionic acid, 13C2",58019020,KM1906,Isethionic acid,0.5,3.7091756461932657,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU9_A,661827776,"Isethionic acid, 13C2",45182536,KM1906,Isethionic acid,0.5,7.3239334773063645,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU9_B,796906368,"Isethionic acid, 13C2",34926768,KM1906,Isethionic acid,0.5,11.408246649103061,10
KM1906_Isethionic acid,Isethionic acid,220628_Smp_MU9_C,839126208,"Isethionic acid, 13C2",46189568,KM1906,Isethionic acid,0.5,9.08350353049416,10
KM1906_Sucrose,Sucrose,220628_Smp_MU1_A,16295175,"Sucrose, 13C",56936072,KM1906,Sucrose,5,1.4310062520645963,10
KM1906_Sucrose,Sucrose,220628_Smp_MU1_B,19196752,"Sucrose, 13C",54354892,KM1906,Sucrose,5,1.765871598089092,10
KM1906_Sucrose,Sucrose,220628_Smp_MU1_C,14999201,"Sucrose, 13C",46117680,KM1906,Sucrose,5,1.6261877223659127,10
KM1906_Sucrose,Sucrose,220628_Smp_MU10_A,9295064,"Sucrose, 13C",60300440,KM1906,Sucrose,5,0.7707293678122416,10
KM1906_Sucrose,Sucrose,220628_Smp_MU10_B,7392257,"Sucrose, 13C",53895500,KM1906,Sucrose,5,0.6857953818036756,10
KM1906_Sucrose,Sucrose,220628_Smp_MU10_C,8195935,"Sucrose, 13C",70255584,KM1906,Sucrose,5,0.5832942047709688,10
KM1906_Sucrose,Sucrose,220628_Smp_MU11_A,5252064,"Sucrose, 13C",68851656,KM1906,Sucrose,5,0.38140433397854656,10
KM1906_Sucrose,Sucrose,220628_Smp_MU11_B,3926559,"Sucrose, 13C",53332468,KM1906,Sucrose,5,0.36812087901126195,10
KM1906_Sucrose,Sucrose,220628_Smp_MU11_C,4262293,"Sucrose, 13C",43899864,KM1906,Sucrose,5,0.48545628751833947,10
KM1906_Sucrose,Sucrose,220628_Smp_MU14_A,19095818,"Sucrose, 13C",50611064,KM1906,Sucrose,5,1.8865260370736328,10
KM1906_Sucrose,Sucrose,220628_Smp_MU14_B,18216424,"Sucrose, 13C",51546832,KM1906,Sucrose,5,1.7669780365939851,10
KM1906_Sucrose,Sucrose,220628_Smp_MU14_C,22194106,"Sucrose, 13C",51141264,KM1906,Sucrose,5,2.1698824260581437,10
KM1906_Sucrose,Sucrose,220628_Smp_MU15_A,8318028,"Sucrose, 13C",48436540,KM1906,Sucrose,5,0.858652166319064,10
KM1906_Sucrose,Sucrose,220628_Smp_MU15_B,8968527,"Sucrose, 13C",75568016,KM1906,Sucrose,5,0.59340759985018,10
KM1906_Sucrose,Sucrose,220628_Smp_MU15_C,9182144,"Sucrose, 13C",59861084,KM1906,Sucrose,5,0.7669543705556685,10
KM1906_Sucrose,Sucrose,220628_Smp_MU16_A,5233292,"Sucrose, 13C",59112216,KM1906,Sucrose,5,0.44265740265937586,10
KM1906_Sucrose,Sucrose,220628_Smp_MU16_B,14053211,"Sucrose, 13C",66608868,KM1906,Sucrose,5,1.0549054068896653,10
KM1906_Sucrose,Sucrose,220628_Smp_MU16_C,10802946,"Sucrose, 13C",61490780,KM1906,Sucrose,5,0.8784199842643076,10
KM1906_Sucrose,Sucrose,220628_Smp_MU17_A,6795181,"Sucrose, 13C",52188748,KM1906,Sucrose,5,0.651019737051366,10
KM1906_Sucrose,Sucrose,220628_Smp_MU17_B,7028149,"Sucrose, 13C",42389060,KM1906,Sucrose,5,0.8290050546060705,10
KM1906_Sucrose,Sucrose,220628_Smp_MU17_C,7046022,"Sucrose, 13C",47677852,KM1906,Sucrose,5,0.7389198238209221,10
KM1906_Sucrose,Sucrose,220628_Smp_MU18_A,4340475,"Sucrose, 13C",52054240,KM1906,Sucrose,5,0.4169184873316756,10
KM1906_Sucrose,Sucrose,220628_Smp_MU18_B,5598765,"Sucrose, 13C",60793320,KM1906,Sucrose,5,0.46047534498856124,10
KM1906_Sucrose,Sucrose,220628_Smp_MU18_C,5704584,"Sucrose, 13C",50742200,KM1906,Sucrose,5,0.5621143742289455,10
KM1906_Sucrose,Sucrose,220628_Smp_MU19_A,2672233,"Sucrose, 13C",58407420,KM1906,Sucrose,5,0.22875800711621913,10
KM1906_Sucrose,Sucrose,220628_Smp_MU19_B,5825531,"Sucrose, 13C",50721436,KM1906,Sucrose,5,0.5742671599439731,10
KM1906_Sucrose,Sucrose,220628_Smp_MU19_C,6539333,"Sucrose, 13C",48716092,KM1906,Sucrose,5,0.6711676503115234,10
KM1906_Sucrose,Sucrose,220628_Smp_MU2_A,25720190,"Sucrose, 13C",58046640,KM1906,Sucrose,5,2.2154762101647916,10
KM1906_Sucrose,Sucrose,220628_Smp_MU2_B,18942780,"Sucrose, 13C",46112092,KM1906,Sucrose,5,2.05399269241569,10
KM1906_Sucrose,Sucrose,220628_Smp_MU2_C,24722078,"Sucrose, 13C",48998528,KM1906,Sucrose,5,2.522736805481177,10
KM1906_Sucrose,Sucrose,220628_Smp_MU20_A,17385866,"Sucrose, 13C",70266440,KM1906,Sucrose,5,1.2371386681892522,10
KM1906_Sucrose,Sucrose,220628_Smp_MU20_B,26199840,"Sucrose, 13C",74269880,KM1906,Sucrose,5,1.7638267356834292,10
KM1906_Sucrose,Sucrose,220628_Smp_MU20_C,17204668,"Sucrose, 13C",58072560,KM1906,Sucrose,5,1.4813078672612332,10
KM1906_Sucrose,Sucrose,220628_Smp_MU21_A,11135333,"Sucrose, 13C",48267836,KM1906,Sucrose,5,1.1534941197695294,10
KM1906_Sucrose,Sucrose,220628_Smp_MU21_B,17168718,"Sucrose, 13C",63842688,KM1906,Sucrose,5,1.3446111479516651,10
KM1906_Sucrose,Sucrose,220628_Smp_MU21_C,13735957,"Sucrose, 13C",45323916,KM1906,Sucrose,5,1.5153100407299316,10
KM1906_Sucrose,Sucrose,220628_Smp_MU22_A,14893298,"Sucrose, 13C",52933784,KM1906,Sucrose,5,1.4067856928573252,10
KM1906_Sucrose,Sucrose,220628_Smp_MU22_B,27966482,"Sucrose, 13C",45174296,KM1906,Sucrose,5,3.0953976571101407,10
KM1906_Sucrose,Sucrose,220628_Smp_MU22_C,29034304,"Sucrose, 13C",61453220,KM1906,Sucrose,5,2.3623094119396835,10
KM1906_Sucrose,Sucrose,220628_Smp_MU23_A,29039958,"Sucrose, 13C",55693280,KM1906,Sucrose,5,2.607133032926055,10
KM1906_Sucrose,Sucrose,220628_Smp_MU23_B,24713648,"Sucrose, 13C",47214880,KM1906,Sucrose,5,2.6171461200367343,10
KM1906_Sucrose,Sucrose,220628_Smp_MU23_C,35320284,"Sucrose, 13C",73862752,KM1906,Sucrose,5,2.3909401588502956,10
KM1906_Sucrose,Sucrose,220628_Smp_MU24_A,20080568,"Sucrose, 13C",71587520,KM1906,Sucrose,5,1.4025187630469669,10
KM1906_Sucrose,Sucrose,220628_Smp_MU24_B,21426864,"Sucrose, 13C",71119264,KM1906,Sucrose,5,1.5064036658197137,10
KM1906_Sucrose,Sucrose,220628_Smp_MU24_C,19291394,"Sucrose, 13C",47233104,KM1906,Sucrose,5,2.042147600547277,10
KM1906_Sucrose,Sucrose,220628_Smp_MU3_A,26508606,"Sucrose, 13C",51642456,KM1906,Sucrose,5,2.5665516372807677,10
KM1906_Sucrose,Sucrose,220628_Smp_MU3_B,27300600,"Sucrose, 13C",52325292,KM1906,Sucrose,5,2.608738428062666,10
KM1906_Sucrose,Sucrose,220628_Smp_MU3_C,24812268,"Sucrose, 13C",51237024,KM1906,Sucrose,5,2.421322128310965,10
KM1906_Sucrose,Sucrose,220628_Smp_MU4_A,28995850,"Sucrose, 13C",52396920,KM1906,Sucrose,5,2.7669422172142943,10
KM1906_Sucrose,Sucrose,220628_Smp_MU4_B,45470000,"Sucrose, 13C",72835328,KM1906,Sucrose,5,3.1214248118715138,10
KM1906_Sucrose,Sucrose,220628_Smp_MU4_C,31724452,"Sucrose, 13C",54128916,KM1906,Sucrose,5,2.9304532904372222,10
KM1906_Sucrose,Sucrose,220628_Smp_MU5_A,17436728,"Sucrose, 13C",67833232,KM1906,Sucrose,5,1.2852644261444006,10
KM1906_Sucrose,Sucrose,220628_Smp_MU5_B,16118869,"Sucrose, 13C",55738184,KM1906,Sucrose,5,1.4459449378544518,10
KM1906_Sucrose,Sucrose,220628_Smp_MU5_C,14534887,"Sucrose, 13C",49964044,KM1906,Sucrose,5,1.4545346849826648,10
KM1906_Sucrose,Sucrose,220628_Smp_MU6_A,12618578,"Sucrose, 13C",47002232,KM1906,Sucrose,5,1.342338168110825,10
KM1906_Sucrose,Sucrose,220628_Smp_MU6_B,21174426,"Sucrose, 13C",57872844,KM1906,Sucrose,5,1.8293922102739586,10
KM1906_Sucrose,Sucrose,220628_Smp_MU6_C,20515516,"Sucrose, 13C",68144488,KM1906,Sucrose,5,1.5052953365795338,10
KM1906_Sucrose,Sucrose,220628_Smp_MU7_A,8097961,"Sucrose, 13C",52817288,KM1906,Sucrose,5,0.7666013635535395,10
KM1906_Sucrose,Sucrose,220628_Smp_MU7_B,8489096,"Sucrose, 13C",58808040,KM1906,Sucrose,5,0.7217632146896921,10
KM1906_Sucrose,Sucrose,220628_Smp_MU7_C,8756506,"Sucrose, 13C",57764764,KM1906,Sucrose,5,0.7579452761202313,10
KM1906_Sucrose,Sucrose,220628_Smp_MU8_A,10148378,"Sucrose, 13C",51195864,KM1906,Sucrose,5,0.9911326039931663,10
KM1906_Sucrose,Sucrose,220628_Smp_MU8_B,9526816,"Sucrose, 13C",47331112,KM1906,Sucrose,5,1.0064010327921304,10
KM1906_Sucrose,Sucrose,220628_Smp_MU8_C,5455499,"Sucrose, 13C",51100236,KM1906,Sucrose,5,0.5338036990670649,10
KM1906_Sucrose,Sucrose,220628_Smp_MU9_A,6579471,"Sucrose, 13C",48358336,KM1906,Sucrose,5,0.6802830229725026,10
KM1906_Sucrose,Sucrose,220628_Smp_MU9_B,5514470,"Sucrose, 13C",48145700,KM1906,Sucrose,5,0.572685618861082,10
KM1906_Sucrose,Sucrose,220628_Smp_MU9_C,6213382,"Sucrose, 13C",49140156,KM1906,Sucrose,5,0.6322102436956041,10
KM1906_Taurine,Taurine,220628_Smp_MU1_A,5418322,"Taurine, 2H4",4324855,KM1906,Taurine,1,1.2528332163737281,10
KM1906_Taurine,Taurine,220628_Smp_MU1_B,9380262,"Taurine, 2H4",3020782,KM1906,Taurine,1,3.105242947024976,10
KM1906_Taurine,Taurine,220628_Smp_MU1_C,5704998,"Taurine, 2H4",3239382,KM1906,Taurine,1,1.7611377725751394,10
KM1906_Taurine,Taurine,220628_Smp_MU10_A,38297052,"Taurine, 2H4",4451784,KM1906,Taurine,1,8.60263031629567,10
KM1906_Taurine,Taurine,220628_Smp_MU10_B,48380336,"Taurine, 2H4",6957171,KM1906,Taurine,1,6.954024272222143,10
KM1906_Taurine,Taurine,220628_Smp_MU10_C,61322632,"Taurine, 2H4",10224291,KM1906,Taurine,1,5.997739305346454,10
KM1906_Taurine,Taurine,220628_Smp_MU11_A,109373856,"Taurine, 2H4",3239553,KM1906,Taurine,1,33.762020871398,10
KM1906_Taurine,Taurine,220628_Smp_MU11_B,102859088,"Taurine, 2H4",2054192,KM1906,Taurine,1,50.07277216540616,10
KM1906_Taurine,Taurine,220628_Smp_MU11_C,79466784,"Taurine, 2H4",5728780,KM1906,Taurine,1,13.87150213483499,10
KM1906_Taurine,Taurine,220628_Smp_MU14_A,50210272,"Taurine, 2H4",5528062,KM1906,Taurine,1,9.082798275417316,10
KM1906_Taurine,Taurine,220628_Smp_MU14_B,63912256,"Taurine, 2H4",7816080,KM1906,Taurine,1,8.177021729562645,10
KM1906_Taurine,Taurine,220628_Smp_MU14_C,61475740,"Taurine, 2H4",8384431,KM1906,Taurine,1,7.332130230423507,10
KM1906_Taurine,Taurine,220628_Smp_MU15_A,94934880,"Taurine, 2H4",6710037,KM1906,Taurine,1,14.148190240977806,10
KM1906_Taurine,Taurine,220628_Smp_MU15_B,180730592,"Taurine, 2H4",10326227,KM1906,Taurine,1,17.50209364950044,10
KM1906_Taurine,Taurine,220628_Smp_MU15_C,85722960,"Taurine, 2H4",8142982,KM1906,Taurine,1,10.527219635263839,10
KM1906_Taurine,Taurine,220628_Smp_MU16_A,186899248,"Taurine, 2H4",8130923,KM1906,Taurine,1,22.986227762825944,10
KM1906_Taurine,Taurine,220628_Smp_MU16_B,142821424,"Taurine, 2H4",2119084,KM1906,Taurine,1,67.39771712683405,10
KM1906_Taurine,Taurine,220628_Smp_MU16_C,168249696,"Taurine, 2H4",1694143,KM1906,Taurine,1,99.31257042646341,10
KM1906_Taurine,Taurine,220628_Smp_MU17_A,406277024,"Taurine, 2H4",5449493,KM1906,Taurine,1,74.55317843329645,10
KM1906_Taurine,Taurine,220628_Smp_MU17_B,291583200,"Taurine, 2H4",3862724,KM1906,Taurine,1,75.4864183928233,10
KM1906_Taurine,Taurine,220628_Smp_MU17_C,323186496,"Taurine, 2H4",3937056,KM1906,Taurine,1,82.08836653580747,10
KM1906_Taurine,Taurine,220628_Smp_MU18_A,242322560,"Taurine, 2H4",6465659,KM1906,Taurine,1,37.478400886901085,10
KM1906_Taurine,Taurine,220628_Smp_MU18_B,273249216,"Taurine, 2H4",7228983,KM1906,Taurine,1,37.79912278117129,10
