SampID,MF,Area,Cruise
190715_Poo_TruePooKM1906_Full3,"DL-Alanine, 2H3",45827104,G3_DepthProfiles
190715_Poo_TruePooKM1906_Half1,"DL-Alanine, 2H3",52855360,G3_DepthProfiles
190715_Poo_TruePooKM1906_Half2,"DL-Alanine, 2H3",37609764,G3_DepthProfiles
190715_Poo_TruePooKM1906_Half3,"DL-Alanine, 2H3",33524456,G3_DepthProfiles
190715_Smp_KM1906S4C27D40_A,"DL-Alanine, 2H3",35182204,G3_DepthProfiles
190715_Smp_KM1906S4C27D40_B,"DL-Alanine, 2H3",40392524,G3_DepthProfiles
190715_Smp_KM1906S4C27D40_C,"DL-Alanine, 2H3",34216848,G3_DepthProfiles
190715_Smp_KM1906S4C27D70_A,"DL-Alanine, 2H3",35889304,G3_DepthProfiles
190715_Smp_KM1906S4C27D70_B,"DL-Alanine, 2H3",30977788,G3_DepthProfiles
190715_Smp_KM1906S4C27D70_C,"DL-Alanine, 2H3",52813572,G3_DepthProfiles
190715_Smp_KM1906S4C27D125_A,"DL-Alanine, 2H3",36566188,G3_DepthProfiles
190715_Smp_KM1906S4C27D125_B,"DL-Alanine, 2H3",34194764,G3_DepthProfiles
190715_Smp_KM1906S4C27D125_C,"DL-Alanine, 2H3",38473312,G3_DepthProfiles
190715_Smp_KM1906S4C27D300_A,"DL-Alanine, 2H3",29094302,G3_DepthProfiles
190715_Smp_KM1906S4C27D300_B,"DL-Alanine, 2H3",39806792,G3_DepthProfiles
190715_Smp_KM1906S4C27D300_C,"DL-Alanine, 2H3",38485036,G3_DepthProfiles
190715_Smp_KM1906S4C27D500_A,"DL-Alanine, 2H3",30764668,G3_DepthProfiles
190715_Smp_KM1906S4C27D500_B,"DL-Alanine, 2H3",30947046,G3_DepthProfiles
190715_Smp_KM1906S4C27D500_C,"DL-Alanine, 2H3",40324544,G3_DepthProfiles
190715_Smp_KM1906S4C28D15_A,"DL-Alanine, 2H3",62048860,G3_DepthProfiles
190715_Smp_KM1906S4C28D15_B,"DL-Alanine, 2H3",36478896,G3_DepthProfiles
190715_Smp_KM1906S4C28D15_C,"DL-Alanine, 2H3",38755252,G3_DepthProfiles
190715_Smp_KM1906S5C3D80_A,"DL-Alanine, 2H3",47059104,G3_DepthProfiles
190715_Smp_KM1906S5C3D80_B,"DL-Alanine, 2H3",38221196,G3_DepthProfiles
190715_Smp_KM1906S5C3D80_C,"DL-Alanine, 2H3",39556504,G3_DepthProfiles
190715_Smp_KM1906S5C3D125_A,"DL-Alanine, 2H3",52140072,G3_DepthProfiles
190715_Smp_KM1906S5C3D125_B,"DL-Alanine, 2H3",41944532,G3_DepthProfiles
190715_Smp_KM1906S5C3D125_C,"DL-Alanine, 2H3",34833024,G3_DepthProfiles
190715_Smp_KM1906S5C3D200_A,"DL-Alanine, 2H3",42268396,G3_DepthProfiles
190715_Smp_KM1906S5C3D200_B,"DL-Alanine, 2H3",37970720,G3_DepthProfiles
190715_Smp_KM1906S5C3D200_C,"DL-Alanine, 2H3",32997056,G3_DepthProfiles
190715_Smp_KM1906S5C3D400_A,"DL-Alanine, 2H3",39565912,G3_DepthProfiles
190715_Smp_KM1906S5C3D400_B,"DL-Alanine, 2H3",43669404,G3_DepthProfiles
190715_Smp_KM1906S5C3D400_C,"DL-Alanine, 2H3",31593428,G3_DepthProfiles
190715_Smp_KM1906S5C3D1000_A,"DL-Alanine, 2H3",32285814,G3_DepthProfiles
190715_Smp_KM1906S5C3D1000_B,"DL-Alanine, 2H3",40960664,G3_DepthProfiles
190715_Smp_KM1906S5C3D1000_C,"DL-Alanine, 2H3",36175992,G3_DepthProfiles
190715_Smp_KM1906S6C3D75_A,"DL-Alanine, 2H3",29301616,G3_DepthProfiles
190715_Smp_KM1906S6C3D75_B,"DL-Alanine, 2H3",24922906,G3_DepthProfiles
190715_Smp_KM1906S6C3D75_C,"DL-Alanine, 2H3",42564840,G3_DepthProfiles
190715_Smp_KM1906S6C3D115_A,"DL-Alanine, 2H3",32836366,G3_DepthProfiles
190715_Smp_KM1906S6C3D115_B,"DL-Alanine, 2H3",29334364,G3_DepthProfiles
190715_Smp_KM1906S6C3D115_C,"DL-Alanine, 2H3",40896028,G3_DepthProfiles
190715_Smp_KM1906S6C3D200_A,"DL-Alanine, 2H3",29835502,G3_DepthProfiles
190715_Smp_KM1906S6C3D200_B,"DL-Alanine, 2H3",38870032,G3_DepthProfiles
190715_Smp_KM1906S6C3D200_C,"DL-Alanine, 2H3",33278792,G3_DepthProfiles
190715_Smp_KM1906S6C3D400_A,"DL-Alanine, 2H3",26954170,G3_DepthProfiles
190715_Smp_KM1906S6C3D400_B,"DL-Alanine, 2H3",32691900,G3_DepthProfiles
190715_Smp_KM1906S6C3D400_C,"DL-Alanine, 2H3",39423604,G3_DepthProfiles
190715_Smp_KM1906S6C3D1000_A,"DL-Alanine, 2H3",40460812,G3_DepthProfiles
190715_Smp_KM1906S6C3D1000_B,"DL-Alanine, 2H3",30954458,G3_DepthProfiles
190715_Smp_KM1906S6C3D1000_C,"DL-Alanine, 2H3",15690286,G3_DepthProfiles
190715_Smp_KM1906U12_A,"DL-Alanine, 2H3",42591900,G3_DepthProfiles
190715_Smp_KM1906U12_B,"DL-Alanine, 2H3",40605448,G3_DepthProfiles
190715_Smp_KM1906U12_C,"DL-Alanine, 2H3",49770984,G3_DepthProfiles
190715_Smp_KM1906U13_A,"DL-Alanine, 2H3",27941250,G3_DepthProfiles
190715_Smp_KM1906U13_B,"DL-Alanine, 2H3",34207804,G3_DepthProfiles
190715_Smp_KM1906U13_C,"DL-Alanine, 2H3",36387196,G3_DepthProfiles
190715_Poo_TruePooKM1906_Full1,"Cytosine, 13C2, 15N3",1337382784,G3_DepthProfiles
190715_Poo_TruePooKM1906_Full2,"Cytosine, 13C2, 15N3",1452722944,G3_DepthProfiles
190715_Poo_TruePooKM1906_Full3,"Cytosine, 13C2, 15N3",1124751360,G3_DepthProfiles
190715_Poo_TruePooKM1906_Half1,"Cytosine, 13C2, 15N3",688999872,G3_DepthProfiles
190715_Poo_TruePooKM1906_Half2,"Cytosine, 13C2, 15N3",730154432,G3_DepthProfiles
190715_Poo_TruePooKM1906_Half3,"Cytosine, 13C2, 15N3",724258816,G3_DepthProfiles
190715_Smp_KM1906S4C27D40_A,"Cytosine, 13C2, 15N3",680523072,G3_DepthProfiles
190715_Smp_KM1906S4C27D40_B,"Cytosine, 13C2, 15N3",680096384,G3_DepthProfiles
190715_Smp_KM1906S4C27D40_C,"Cytosine, 13C2, 15N3",622338816,G3_DepthProfiles
190715_Smp_KM1906S4C27D70_A,"Cytosine, 13C2, 15N3",764405632,G3_DepthProfiles
190715_Smp_KM1906S4C27D70_B,"Cytosine, 13C2, 15N3",643633792,G3_DepthProfiles
190715_Smp_KM1906S4C27D70_C,"Cytosine, 13C2, 15N3",484530752,G3_DepthProfiles
190715_Smp_KM1906S4C27D125_A,"Cytosine, 13C2, 15N3",622803264,G3_DepthProfiles
190715_Smp_KM1906S4C27D125_B,"Cytosine, 13C2, 15N3",768517504,G3_DepthProfiles
190715_Smp_KM1906S4C27D125_C,"Cytosine, 13C2, 15N3",839180288,G3_DepthProfiles
190715_Smp_KM1906S4C27D300_A,"Cytosine, 13C2, 15N3",719836096,G3_DepthProfiles
190715_Smp_KM1906S4C27D300_B,"Cytosine, 13C2, 15N3",660189440,G3_DepthProfiles
190715_Smp_KM1906S4C27D300_C,"Cytosine, 13C2, 15N3",803049664,G3_DepthProfiles
190715_Smp_KM1906S4C27D500_A,"Cytosine, 13C2, 15N3",631109696,G3_DepthProfiles
190715_Smp_KM1906S4C27D500_B,"Cytosine, 13C2, 15N3",567388032,G3_DepthProfiles
190715_Smp_KM1906S4C27D500_C,"Cytosine, 13C2, 15N3",542575104,G3_DepthProfiles
190715_Smp_KM1906S4C28D15_A,"Cytosine, 13C2, 15N3",831969664,G3_DepthProfiles
190715_Smp_KM1906S4C28D15_B,"Cytosine, 13C2, 15N3",668973184,G3_DepthProfiles
190715_Smp_KM1906S4C28D15_C,"Cytosine, 13C2, 15N3",828308800,G3_DepthProfiles
190715_Smp_KM1906S5C3D80_A,"Cytosine, 13C2, 15N3",728411392,G3_DepthProfiles
190715_Smp_KM1906S5C3D80_B,"Cytosine, 13C2, 15N3",751400448,G3_DepthProfiles
190715_Smp_KM1906S5C3D80_C,"Cytosine, 13C2, 15N3",819090752,G3_DepthProfiles
190715_Smp_KM1906S5C3D125_A,"Cytosine, 13C2, 15N3",779546688,G3_DepthProfiles
190715_Smp_KM1906S5C3D125_B,"Cytosine, 13C2, 15N3",737270080,G3_DepthProfiles
190715_Smp_KM1906S5C3D125_C,"Cytosine, 13C2, 15N3",688195072,G3_DepthProfiles
190715_Smp_KM1906S5C3D200_A,"Cytosine, 13C2, 15N3",655074496,G3_DepthProfiles
190715_Smp_KM1906S5C3D200_B,"Cytosine, 13C2, 15N3",705069376,G3_DepthProfiles
190715_Smp_KM1906S5C3D200_C,"Cytosine, 13C2, 15N3",623737920,G3_DepthProfiles
190715_Smp_KM1906S5C3D400_A,"Cytosine, 13C2, 15N3",798644928,G3_DepthProfiles
190715_Smp_KM1906S5C3D400_B,"Cytosine, 13C2, 15N3",751275712,G3_DepthProfiles
190715_Smp_KM1906S5C3D400_C,"Cytosine, 13C2, 15N3",632344320,G3_DepthProfiles
190715_Smp_KM1906S5C3D1000_A,"Cytosine, 13C2, 15N3",715871168,G3_DepthProfiles
190715_Smp_KM1906S5C3D1000_B,"Cytosine, 13C2, 15N3",699855616,G3_DepthProfiles
190715_Smp_KM1906S5C3D1000_C,"Cytosine, 13C2, 15N3",726661504,G3_DepthProfiles
190715_Smp_KM1906S6C3D75_A,"Cytosine, 13C2, 15N3",758314240,G3_DepthProfiles
190715_Smp_KM1906S6C3D75_B,"Cytosine, 13C2, 15N3",617722496,G3_DepthProfiles
190715_Smp_KM1906S6C3D75_C,"Cytosine, 13C2, 15N3",670222912,G3_DepthProfiles
190715_Smp_KM1906S6C3D115_A,"Cytosine, 13C2, 15N3",710106048,G3_DepthProfiles
190715_Smp_KM1906S6C3D115_B,"Cytosine, 13C2, 15N3",651836736,G3_DepthProfiles
190715_Smp_KM1906S6C3D115_C,"Cytosine, 13C2, 15N3",766710272,G3_DepthProfiles
190715_Smp_KM1906S6C3D200_A,"Cytosine, 13C2, 15N3",701249728,G3_DepthProfiles
190715_Smp_KM1906S6C3D200_B,"Cytosine, 13C2, 15N3",712454592,G3_DepthProfiles
190715_Smp_KM1906S6C3D200_C,"Cytosine, 13C2, 15N3",682069504,G3_DepthProfiles
190715_Smp_KM1906S6C3D400_A,"Cytosine, 13C2, 15N3",721953216,G3_DepthProfiles
190715_Smp_KM1906S6C3D400_B,"Cytosine, 13C2, 15N3",770120448,G3_DepthProfiles
190715_Smp_KM1906S6C3D400_C,"Cytosine, 13C2, 15N3",685152448,G3_DepthProfiles
190715_Smp_KM1906S6C3D1000_A,"Cytosine, 13C2, 15N3",847849472,G3_DepthProfiles
190715_Smp_KM1906S6C3D1000_B,"Cytosine, 13C2, 15N3",777839680,G3_DepthProfiles
190715_Smp_KM1906S6C3D1000_C,"Cytosine, 13C2, 15N3",819773888,G3_DepthProfiles
190715_Smp_KM1906U12_A,"Cytosine, 13C2, 15N3",631949888,G3_DepthProfiles
190715_Smp_KM1906U12_B,"Cytosine, 13C2, 15N3",718920384,G3_DepthProfiles
190715_Smp_KM1906U12_C,"Cytosine, 13C2, 15N3",717916224,G3_DepthProfiles
190715_Smp_KM1906U13_A,"Cytosine, 13C2, 15N3",645666368,G3_DepthProfiles
190715_Smp_KM1906U13_B,"Cytosine, 13C2, 15N3",505649664,G3_DepthProfiles
190715_Smp_KM1906U13_C,"Cytosine, 13C2, 15N3",761690048,G3_DepthProfiles
190715_Poo_TruePooKM1906_Full1,"DL-Proline, 2H7",529721760,G3_DepthProfiles
190715_Poo_TruePooKM1906_Full2,"DL-Proline, 2H7",449544992,G3_DepthProfiles
190715_Poo_TruePooKM1906_Full3,"DL-Proline, 2H7",381055520,G3_DepthProfiles
190715_Poo_TruePooKM1906_Half1,"DL-Proline, 2H7",268814368,G3_DepthProfiles
190715_Poo_TruePooKM1906_Half2,"DL-Proline, 2H7",240364912,G3_DepthProfiles
190715_Poo_TruePooKM1906_Half3,"DL-Proline, 2H7",216883152,G3_DepthProfiles
190715_Smp_KM1906S4C27D40_A,"DL-Proline, 2H7",210315232,G3_DepthProfiles
190715_Smp_KM1906S4C27D40_B,"DL-Proline, 2H7",248797792,G3_DepthProfiles
190715_Smp_KM1906S4C27D40_C,"DL-Proline, 2H7",228846208,G3_DepthProfiles
190715_Smp_KM1906S4C27D70_A,"DL-Proline, 2H7",222650080,G3_DepthProfiles
190715_Smp_KM1906S4C27D70_B,"DL-Proline, 2H7",229655712,G3_DepthProfiles
190715_Smp_KM1906S4C27D70_C,"DL-Proline, 2H7",366274752,G3_DepthProfiles
190715_Smp_KM1906S4C27D125_A,"DL-Proline, 2H7",237975264,G3_DepthProfiles
190715_Smp_KM1906S4C27D125_B,"DL-Proline, 2H7",210973168,G3_DepthProfiles
190715_Smp_KM1906S4C27D125_C,"DL-Proline, 2H7",255576128,G3_DepthProfiles
190715_Smp_KM1906S4C27D300_A,"DL-Proline, 2H7",184009968,G3_DepthProfiles
190715_Smp_KM1906S4C27D300_B,"DL-Proline, 2H7",223836448,G3_DepthProfiles
190715_Smp_KM1906S4C27D300_C,"DL-Proline, 2H7",233913680,G3_DepthProfiles
190715_Smp_KM1906S4C27D500_A,"DL-Proline, 2H7",206321760,G3_DepthProfiles
190715_Smp_KM1906S4C27D500_B,"DL-Proline, 2H7",180752320,G3_DepthProfiles
190715_Smp_KM1906S4C27D500_C,"DL-Proline, 2H7",212047600,G3_DepthProfiles
190715_Smp_KM1906S4C28D15_A,"DL-Proline, 2H7",308695232,G3_DepthProfiles
190715_Smp_KM1906S4C28D15_B,"DL-Proline, 2H7",241901296,G3_DepthProfiles
190715_Smp_KM1906S4C28D15_C,"DL-Proline, 2H7",233652672,G3_DepthProfiles
190715_Smp_KM1906S5C3D80_A,"DL-Proline, 2H7",231391024,G3_DepthProfiles
190715_Smp_KM1906S5C3D80_B,"DL-Proline, 2H7",247214624,G3_DepthProfiles
190715_Smp_KM1906S5C3D80_C,"DL-Proline, 2H7",241984064,G3_DepthProfiles
190715_Smp_KM1906S5C3D125_A,"DL-Proline, 2H7",266092672,G3_DepthProfiles
190715_Smp_KM1906S5C3D125_B,"DL-Proline, 2H7",242851664,G3_DepthProfiles
190715_Smp_KM1906S5C3D125_C,"DL-Proline, 2H7",236058784,G3_DepthProfiles
190715_Smp_KM1906S5C3D200_A,"DL-Proline, 2H7",227620592,G3_DepthProfiles
190715_Smp_KM1906S5C3D200_B,"DL-Proline, 2H7",233941216,G3_DepthProfiles
190715_Smp_KM1906S5C3D200_C,"DL-Proline, 2H7",219819120,G3_DepthProfiles
190715_Smp_KM1906S5C3D400_A,"DL-Proline, 2H7",254025776,G3_DepthProfiles
190715_Smp_KM1906S5C3D400_B,"DL-Proline, 2H7",260752768,G3_DepthProfiles
190715_Smp_KM1906S5C3D400_C,"DL-Proline, 2H7",225308176,G3_DepthProfiles
190715_Smp_KM1906S5C3D1000_A,"DL-Proline, 2H7",212488176,G3_DepthProfiles
190715_Smp_KM1906S5C3D1000_B,"DL-Proline, 2H7",248427120,G3_DepthProfiles
190715_Smp_KM1906S5C3D1000_C,"DL-Proline, 2H7",223670704,G3_DepthProfiles
190715_Smp_KM1906S6C3D75_A,"DL-Proline, 2H7",246390016,G3_DepthProfiles
190715_Smp_KM1906S6C3D75_B,"DL-Proline, 2H7",192030672,G3_DepthProfiles
190715_Smp_KM1906S6C3D75_C,"DL-Proline, 2H7",236827872,G3_DepthProfiles
190715_Smp_KM1906S6C3D115_A,"DL-Proline, 2H7",237346768,G3_DepthProfiles
190715_Smp_KM1906S6C3D115_B,"DL-Proline, 2H7",215898960,G3_DepthProfiles
190715_Smp_KM1906S6C3D115_C,"DL-Proline, 2H7",246178496,G3_DepthProfiles
190715_Smp_KM1906S6C3D200_A,"DL-Proline, 2H7",217169248,G3_DepthProfiles
190715_Smp_KM1906S6C3D200_B,"DL-Proline, 2H7",242062448,G3_DepthProfiles
190715_Smp_KM1906S6C3D200_C,"DL-Proline, 2H7",240080624,G3_DepthProfiles
190715_Smp_KM1906S6C3D400_A,"DL-Proline, 2H7",226106416,G3_DepthProfiles
190715_Smp_KM1906S6C3D400_B,"DL-Proline, 2H7",211255168,G3_DepthProfiles
190715_Smp_KM1906S6C3D400_C,"DL-Proline, 2H7",241543616,G3_DepthProfiles
190715_Smp_KM1906S6C3D1000_A,"DL-Proline, 2H7",268632480,G3_DepthProfiles
190715_Smp_KM1906S6C3D1000_B,"DL-Proline, 2H7",227366096,G3_DepthProfiles
190715_Smp_KM1906S6C3D1000_C,"DL-Proline, 2H7",104216048,G3_DepthProfiles
190715_Smp_KM1906U12_A,"DL-Proline, 2H7",241678576,G3_DepthProfiles
190715_Smp_KM1906U12_B,"DL-Proline, 2H7",269456448,G3_DepthProfiles
190715_Smp_KM1906U12_C,"DL-Proline, 2H7",269891648,G3_DepthProfiles
190715_Smp_KM1906U13_A,"DL-Proline, 2H7",219766656,G3_DepthProfiles
190715_Smp_KM1906U13_B,"DL-Proline, 2H7",213441104,G3_DepthProfiles
190715_Smp_KM1906U13_C,"DL-Proline, 2H7",225495744,G3_DepthProfiles
190715_Poo_TruePooKM1906_Full1,"Glycine betaine, 13C5, 15N",3219310592,G3_DepthProfiles
190715_Poo_TruePooKM1906_Full2,"Glycine betaine, 13C5, 15N",3058352128,G3_DepthProfiles
190715_Poo_TruePooKM1906_Full3,"Glycine betaine, 13C5, 15N",3055606016,G3_DepthProfiles
190715_Poo_TruePooKM1906_Half1,"Glycine betaine, 13C5, 15N",1720315520,G3_DepthProfiles
190715_Poo_TruePooKM1906_Half2,"Glycine betaine, 13C5, 15N",1594772096,G3_DepthProfiles
190715_Poo_TruePooKM1906_Half3,"Glycine betaine, 13C5, 15N",1531424000,G3_DepthProfiles
190715_Smp_KM1906S4C27D40_A,"Glycine betaine, 13C5, 15N",1535447936,G3_DepthProfiles
190715_Smp_KM1906S4C27D40_B,"Glycine betaine, 13C5, 15N",1572191744,G3_DepthProfiles
190715_Smp_KM1906S4C27D40_C,"Glycine betaine, 13C5, 15N",1592957312,G3_DepthProfiles
190715_Smp_KM1906S4C27D70_A,"Glycine betaine, 13C5, 15N",1638976640,G3_DepthProfiles
190715_Smp_KM1906S4C27D70_B,"Glycine betaine, 13C5, 15N",1628500736,G3_DepthProfiles
190715_Smp_KM1906S4C27D70_C,"Glycine betaine, 13C5, 15N",1454905600,G3_DepthProfiles
190715_Smp_KM1906S4C27D125_A,"Glycine betaine, 13C5, 15N",1602802304,G3_DepthProfiles
190715_Smp_KM1906S4C27D125_B,"Glycine betaine, 13C5, 15N",1730720896,G3_DepthProfiles
190715_Smp_KM1906S4C27D125_C,"Glycine betaine, 13C5, 15N",1740448384,G3_DepthProfiles
190715_Smp_KM1906S4C27D300_A,"Glycine betaine, 13C5, 15N",1633150592,G3_DepthProfiles
190715_Smp_KM1906S4C27D300_B,"Glycine betaine, 13C5, 15N",1600315136,G3_DepthProfiles
190715_Smp_KM1906S4C27D300_C,"Glycine betaine, 13C5, 15N",1636528896,G3_DepthProfiles
190715_Smp_KM1906S4C27D500_A,"Glycine betaine, 13C5, 15N",1460989824,G3_DepthProfiles
190715_Smp_KM1906S4C27D500_B,"Glycine betaine, 13C5, 15N",1670112384,G3_DepthProfiles
190715_Smp_KM1906S4C27D500_C,"Glycine betaine, 13C5, 15N",1700638464,G3_DepthProfiles
190715_Smp_KM1906S4C28D15_A,"Glycine betaine, 13C5, 15N",1703226112,G3_DepthProfiles
190715_Smp_KM1906S4C28D15_B,"Glycine betaine, 13C5, 15N",1585149184,G3_DepthProfiles
190715_Smp_KM1906S4C28D15_C,"Glycine betaine, 13C5, 15N",1643076992,G3_DepthProfiles
190715_Smp_KM1906S5C3D80_A,"Glycine betaine, 13C5, 15N",1632944640,G3_DepthProfiles
190715_Smp_KM1906S5C3D80_B,"Glycine betaine, 13C5, 15N",1688095872,G3_DepthProfiles
190715_Smp_KM1906S5C3D80_C,"Glycine betaine, 13C5, 15N",1707944704,G3_DepthProfiles
190715_Smp_KM1906S5C3D125_A,"Glycine betaine, 13C5, 15N",1619636352,G3_DepthProfiles
190715_Smp_KM1906S5C3D125_B,"Glycine betaine, 13C5, 15N",1615123840,G3_DepthProfiles
190715_Smp_KM1906S5C3D125_C,"Glycine betaine, 13C5, 15N",1661709184,G3_DepthProfiles
190715_Smp_KM1906S5C3D200_A,"Glycine betaine, 13C5, 15N",1592533248,G3_DepthProfiles
190715_Smp_KM1906S5C3D200_B,"Glycine betaine, 13C5, 15N",1682683136,G3_DepthProfiles
190715_Smp_KM1906S5C3D200_C,"Glycine betaine, 13C5, 15N",1554059008,G3_DepthProfiles
190715_Smp_KM1906S5C3D400_A,"Glycine betaine, 13C5, 15N",1677521664,G3_DepthProfiles
190715_Smp_KM1906S5C3D400_B,"Glycine betaine, 13C5, 15N",1655795840,G3_DepthProfiles
190715_Smp_KM1906S5C3D400_C,"Glycine betaine, 13C5, 15N",1627043456,G3_DepthProfiles
190715_Smp_KM1906S5C3D1000_A,"Glycine betaine, 13C5, 15N",1520314624,G3_DepthProfiles
190715_Smp_KM1906S5C3D1000_B,"Glycine betaine, 13C5, 15N",1585712896,G3_DepthProfiles
190715_Smp_KM1906S5C3D1000_C,"Glycine betaine, 13C5, 15N",1620063872,G3_DepthProfiles
190715_Smp_KM1906S6C3D75_A,"Glycine betaine, 13C5, 15N",1688861824,G3_DepthProfiles
190715_Smp_KM1906S6C3D75_B,"Glycine betaine, 13C5, 15N",1585429888,G3_DepthProfiles
190715_Smp_KM1906S6C3D75_C,"Glycine betaine, 13C5, 15N",1636080384,G3_DepthProfiles
190715_Smp_KM1906S6C3D115_A,"Glycine betaine, 13C5, 15N",1594900864,G3_DepthProfiles
190715_Smp_KM1906S6C3D115_B,"Glycine betaine, 13C5, 15N",1520003840,G3_DepthProfiles
190715_Smp_KM1906S6C3D115_C,"Glycine betaine, 13C5, 15N",1818866176,G3_DepthProfiles
190715_Smp_KM1906S6C3D200_A,"Glycine betaine, 13C5, 15N",1566093056,G3_DepthProfiles
190715_Smp_KM1906S6C3D200_B,"Glycine betaine, 13C5, 15N",1604807680,G3_DepthProfiles
190715_Smp_KM1906S6C3D200_C,"Glycine betaine, 13C5, 15N",1601058432,G3_DepthProfiles
190715_Smp_KM1906S6C3D400_A,"Glycine betaine, 13C5, 15N",1605396096,G3_DepthProfiles
190715_Smp_KM1906S6C3D400_B,"Glycine betaine, 13C5, 15N",1647288448,G3_DepthProfiles
190715_Smp_KM1906S6C3D400_C,"Glycine betaine, 13C5, 15N",1604023680,G3_DepthProfiles
190715_Smp_KM1906S6C3D1000_A,"Glycine betaine, 13C5, 15N",1512092672,G3_DepthProfiles
190715_Smp_KM1906S6C3D1000_B,"Glycine betaine, 13C5, 15N",1745015296,G3_DepthProfiles
190715_Smp_KM1906S6C3D1000_C,"Glycine betaine, 13C5, 15N",1747319808,G3_DepthProfiles
190715_Smp_KM1906U12_A,"Glycine betaine, 13C5, 15N",1521625216,G3_DepthProfiles
190715_Smp_KM1906U12_B,"Glycine betaine, 13C5, 15N",1596878208,G3_DepthProfiles
190715_Smp_KM1906U12_C,"Glycine betaine, 13C5, 15N",1676976000,G3_DepthProfiles
190715_Smp_KM1906U13_A,"Glycine betaine, 13C5, 15N",1698037888,G3_DepthProfiles
190715_Smp_KM1906U13_B,"Glycine betaine, 13C5, 15N",1586211328,G3_DepthProfiles
190715_Smp_KM1906U13_C,"Glycine betaine, 13C5, 15N",1643720192,G3_DepthProfiles
190715_Poo_TruePooKM1906_Full1,"DL-Valine, 2H8",110741384,G3_DepthProfiles
190715_Poo_TruePooKM1906_Full2,"DL-Valine, 2H8",95773736,G3_DepthProfiles
190715_Poo_TruePooKM1906_Full3,"DL-Valine, 2H8",83071696,G3_DepthProfiles
190715_Poo_TruePooKM1906_Half1,"DL-Valine, 2H8",56879148,G3_DepthProfiles
190715_Poo_TruePooKM1906_Half2,"DL-Valine, 2H8",51854184,G3_DepthProfiles
190715_Poo_TruePooKM1906_Half3,"DL-Valine, 2H8",49881980,G3_DepthProfiles
190715_Smp_KM1906S4C27D40_A,"DL-Valine, 2H8",46430688,G3_DepthProfiles
190715_Smp_KM1906S4C27D40_B,"DL-Valine, 2H8",54547132,G3_DepthProfiles
190715_Smp_KM1906S4C27D40_C,"DL-Valine, 2H8",47536816,G3_DepthProfiles
190715_Smp_KM1906S4C27D70_A,"DL-Valine, 2H8",51559884,G3_DepthProfiles
190715_Smp_KM1906S4C27D70_B,"DL-Valine, 2H8",48394460,G3_DepthProfiles
190715_Smp_KM1906S4C27D70_C,"DL-Valine, 2H8",79928408,G3_DepthProfiles
190715_Smp_KM1906S4C27D125_A,"DL-Valine, 2H8",49102932,G3_DepthProfiles
190715_Smp_KM1906S4C27D125_B,"DL-Valine, 2H8",45422456,G3_DepthProfiles
190715_Smp_KM1906S4C27D125_C,"DL-Valine, 2H8",56703500,G3_DepthProfiles
190715_Smp_KM1906S4C27D300_A,"DL-Valine, 2H8",39908672,G3_DepthProfiles
190715_Smp_KM1906S4C27D300_B,"DL-Valine, 2H8",48699004,G3_DepthProfiles
190715_Smp_KM1906S4C27D300_C,"DL-Valine, 2H8",50350224,G3_DepthProfiles
190715_Smp_KM1906S4C27D500_A,"DL-Valine, 2H8",44860844,G3_DepthProfiles
190715_Smp_KM1906S4C27D500_B,"DL-Valine, 2H8",41219880,G3_DepthProfiles
190715_Smp_KM1906S4C27D500_C,"DL-Valine, 2H8",48197348,G3_DepthProfiles
190715_Smp_KM1906S4C28D15_A,"DL-Valine, 2H8",66273728,G3_DepthProfiles
190715_Smp_KM1906S4C28D15_B,"DL-Valine, 2H8",51974328,G3_DepthProfiles
190715_Smp_KM1906S4C28D15_C,"DL-Valine, 2H8",53482412,G3_DepthProfiles
190715_Smp_KM1906S5C3D80_A,"DL-Valine, 2H8",49284364,G3_DepthProfiles
190715_Smp_KM1906S5C3D80_B,"DL-Valine, 2H8",54188220,G3_DepthProfiles
190715_Smp_KM1906S5C3D80_C,"DL-Valine, 2H8",55367936,G3_DepthProfiles
190715_Smp_KM1906S5C3D125_A,"DL-Valine, 2H8",58179320,G3_DepthProfiles
190715_Smp_KM1906S5C3D125_B,"DL-Valine, 2H8",52324092,G3_DepthProfiles
190715_Smp_KM1906S5C3D125_C,"DL-Valine, 2H8",50348556,G3_DepthProfiles
190715_Smp_KM1906S5C3D200_A,"DL-Valine, 2H8",48261516,G3_DepthProfiles
190715_Smp_KM1906S5C3D200_B,"DL-Valine, 2H8",49819120,G3_DepthProfiles
190715_Smp_KM1906S5C3D200_C,"DL-Valine, 2H8",45254140,G3_DepthProfiles
190715_Smp_KM1906S5C3D400_A,"DL-Valine, 2H8",55755712,G3_DepthProfiles
190715_Smp_KM1906S5C3D400_B,"DL-Valine, 2H8",56240252,G3_DepthProfiles
190715_Smp_KM1906S5C3D400_C,"DL-Valine, 2H8",47709108,G3_DepthProfiles
190715_Smp_KM1906S5C3D1000_A,"DL-Valine, 2H8",47276328,G3_DepthProfiles
190715_Smp_KM1906S5C3D1000_B,"DL-Valine, 2H8",53694420,G3_DepthProfiles
190715_Smp_KM1906S5C3D1000_C,"DL-Valine, 2H8",48411860,G3_DepthProfiles
190715_Smp_KM1906S6C3D75_A,"DL-Valine, 2H8",53929800,G3_DepthProfiles
190715_Smp_KM1906S6C3D75_B,"DL-Valine, 2H8",41954052,G3_DepthProfiles
