SampID,Compound,Part.Conc.Vial.uM,Part.Conc.nM,Part.Conc.C.nM,Part.Conc.N.nM,Part.Conc.S.nM,detected,impute.conc.nM
170706_Smp_S5E28D15_A,Isethionic acid,2.1176957661317197,0.1694156612905376,0.3388313225810752,NA,0.1694156612905376,Yes,0
170706_Smp_S5E28D15_B,Isethionic acid,1.6920038322005646,0.13536030657604514,0.2707206131520903,NA,0.13536030657604514,Yes,0
170706_Smp_S5E28D15_C,Isethionic acid,2.872664987329932,0.22981319898639452,0.45962639797278904,NA,0.22981319898639452,Yes,0
170706_Smp_S5E28D15_Ds,Isethionic acid,0.9523106612386092,0.08019458199904077,0.16038916399808154,NA,0.08019458199904077,Yes,0
170706_Smp_S6E37D15_A,Isethionic acid,31.51070269156896,2.520856215325517,5.041712430651034,NA,2.520856215325517,Yes,0
170706_Smp_S6E37D15_B,Isethionic acid,30.616535394036724,2.4493228315229376,4.898645663045875,NA,2.4493228315229376,Yes,0
170706_Smp_S6E37D15_C,Isethionic acid,26.797504979215574,2.1438003983372456,4.287600796674491,NA,2.1438003983372456,Yes,0
170706_Smp_S6E37D15_Ds,Isethionic acid,12.277264441242906,1.155507241528744,2.311014483057488,NA,1.155507241528744,Yes,0
170706_Smp_S3E15D15_A,L-Cysteic acid,0.00162754998367017,1.3020399869361434e-4,3.9061199608084304e-4,1.3020399869361434e-4,1.3020399869361434e-4,No,0
170706_Smp_S3E15D15_B,L-Cysteic acid,NA,NA,NA,NA,NA,No,0
170706_Smp_S3E15D15_C,L-Cysteic acid,0.00138071513593818,1.1045721087505483e-4,3.3137163262516456e-4,1.1045721087505483e-4,1.1045721087505483e-4,No,0
170706_Smp_S3E15E15_Ds,L-Cysteic acid,0.03610512044830427,0.00288840963586434,0.00866522890759302,0.00288840963586434,0.00288840963586434,Yes,0
170706_Smp_S4E16D15_A,L-Cysteic acid,0.00201521272828928,1.6121701826314242e-4,4.8365105478942726e-4,1.6121701826314242e-4,1.6121701826314242e-4,No,0
170706_Smp_S4E16D15_B,L-Cysteic acid,0.08786060881901092,0.00702884870552087,0.02108654611656262,0.00702884870552087,0.00702884870552087,Yes,0
170706_Smp_S4E16D15_C,L-Cysteic acid,0.00202297040527739,1.6183763242219156e-4,4.855128972665747e-4,1.6183763242219156e-4,1.6183763242219156e-4,No,0
170706_Smp_S4E16D15_Ds,L-Cysteic acid,NA,NA,NA,NA,NA,No,0
170706_Smp_S5E28D15_A,L-Cysteic acid,0.00143139561328695,1.1451164906295636e-4,3.4353494718886905e-4,1.1451164906295636e-4,1.1451164906295636e-4,No,0
170706_Smp_S5E28D15_B,L-Cysteic acid,NA,NA,NA,NA,NA,No,0
170706_Smp_S5E28D15_C,L-Cysteic acid,NA,NA,NA,NA,NA,No,0
170706_Smp_S5E28D15_Ds,L-Cysteic acid,NA,NA,NA,NA,NA,No,0
170706_Smp_S6E37D15_A,L-Cysteic acid,0.00218615573279529,1.7489245862362378e-4,5.246773758708714e-4,1.7489245862362378e-4,1.7489245862362378e-4,No,0
170706_Smp_S6E37D15_B,L-Cysteic acid,0.00151605241615822,1.2128419329265814e-4,3.638525798779744e-4,1.2128419329265814e-4,1.2128419329265814e-4,No,0
170706_Smp_S6E37D15_C,L-Cysteic acid,0.4603355656487876,0.036826845251903,0.110480535755709,0.036826845251903,0.036826845251903,Yes,0
170706_Smp_S6E37D15_Ds,L-Cysteic acid,0.00195155579143324,1.8367583919371745e-4,5.510275175811524e-4,1.8367583919371745e-4,1.8367583919371745e-4,No,0
170706_Smp_S3E15D15_A,Sucrose,5.690524085658189,0.45524192685265513,5.462903122231862,NA,NA,Yes,0
170706_Smp_S3E15D15_B,Sucrose,4.383833952020768,0.35070671616166144,4.208480593939937,NA,NA,Yes,0
170706_Smp_S3E15D15_C,Sucrose,5.201947841415442,0.41615582731323536,4.9938699277588245,NA,NA,Yes,0
170706_Smp_S3E15E15_Ds,Sucrose,4.091437138545772,0.32731497108366175,3.927779653003941,NA,NA,Yes,0
170706_Smp_S4E16D15_A,Sucrose,1.602337668394764,0.12818701347158112,1.5382441616589737,NA,NA,Yes,0
170706_Smp_S4E16D15_B,Sucrose,2.0224856909551168,0.16179885527640933,1.941586263316912,NA,NA,Yes,0
170706_Smp_S4E16D15_C,Sucrose,1.6341470262659827,0.1307317621012786,1.5687811452153433,NA,NA,Yes,0
170706_Smp_S4E16D15_Ds,Sucrose,2.052220062354467,0.16417760498835737,1.9701312598602885,NA,NA,Yes,0
170706_Smp_S5E28D15_A,Sucrose,0.9865033529434358,0.07892026823547486,0.9470432188256984,NA,NA,Yes,0
170706_Smp_S5E28D15_B,Sucrose,0.9705247307580274,0.07764197846064219,0.9317037415277064,NA,NA,Yes,0
170706_Smp_S5E28D15_C,Sucrose,1.2276114528021145,0.09820891622416916,1.1785069946900295,NA,NA,Yes,0
170706_Smp_S5E28D15_Ds,Sucrose,0.7579071698318189,0.06382376167004791,0.765885140040575,NA,NA,Yes,0
170706_Smp_S6E37D15_A,Sucrose,0.22409682123822153,0.01792774569905772,0.21513294838869265,NA,NA,No,0
170706_Smp_S6E37D15_B,Sucrose,0.3328590059995936,0.02662872047996748,0.31954464575960984,NA,NA,No,0
170706_Smp_S6E37D15_C,Sucrose,0.8278933542068102,0.06623146833654481,0.7947776200385377,NA,NA,Yes,0
170706_Smp_S6E37D15_Ds,Sucrose,0.07519113156404758,0.00707681238249859,0.08492174858998314,NA,NA,No,0
170706_Smp_S3E15D15_A,Trehalose,0.35150883878181766,0.0281207071025454,0.3374484852305449,NA,NA,Yes,0
170706_Smp_S3E15D15_B,Trehalose,0.26880266024691934,0.02150421281975354,0.25805055383704256,NA,NA,Yes,0
170706_Smp_S3E15D15_C,Trehalose,0.3302615172695483,0.02642092138156386,0.3170510565787663,NA,NA,Yes,0
170706_Smp_S3E15E15_Ds,Trehalose,0.18050296851878503,0.0144402374815028,0.1732828497780336,NA,NA,Yes,0
170706_Smp_S4E16D15_A,Trehalose,0.48630761386941346,0.03890460910955307,0.4668553093146368,NA,NA,Yes,0
170706_Smp_S4E16D15_B,Trehalose,0.47635820011381025,0.03810865600910482,0.4573038721092578,NA,NA,Yes,0
170706_Smp_S4E16D15_C,Trehalose,0.2301470062672297,0.01841176050137837,0.2209411260165405,NA,NA,Yes,0
170706_Smp_S4E16D15_Ds,Trehalose,0.15994183269757384,0.0127953466158059,0.1535441593896709,NA,NA,Yes,0
170706_Smp_S5E28D15_A,Trehalose,0.36248689731913886,0.0289989517855311,0.3479874214263733,NA,NA,Yes,0
170706_Smp_S5E28D15_B,Trehalose,0.3952947606919602,0.03162358085535681,0.37948297026428174,NA,NA,Yes,0
170706_Smp_S5E28D15_C,Trehalose,0.5875909241183895,0.04700727392947116,0.564087287153654,NA,NA,Yes,0
170706_Smp_S5E28D15_Ds,Trehalose,0.11452041115738332,0.00964382409746385,0.11572588916956628,NA,NA,No,0
170706_Smp_S6E37D15_A,Trehalose,3.157250723622759,0.25258005788982074,3.030960694677849,NA,NA,Yes,0
170706_Smp_S6E37D15_B,Trehalose,3.5883062483974695,0.28706449987179755,3.444773998461571,NA,NA,Yes,0
170706_Smp_S6E37D15_C,Trehalose,1.9331609235806877,0.15465287388645502,1.8558344866374603,NA,NA,Yes,0
170706_Smp_S6E37D15_Ds,Trehalose,0.20858067647864864,0.0196311224921081,0.2355734699052973,NA,NA,Yes,0
