time.round,cruise,median.totsf.biovol.ul.l,median.pro.biovol.ul.l,median.syn.biovol.ul.l,median.picoeuk.biovol.ul.l,median.totifcb.biovol.ul.l,sum.median.biovol.ul.l,fraction.biovol.seaflow
2021-11-29T11:00:00Z,TN397,0.043931157622132705,0.024702466634633588,0.004236730797712966,0.014764701148278488,0.046473183599999995,0.0904043412221327,0.4859407969600637
2021-11-29T12:00:00Z,TN397,0.04064621755597861,0.023349591485408373,0.0036723580256305785,0.01380347104899285,0.036211542,0.07685775955597861,0.5288498882975418
2021-11-29T13:00:00Z,TN397,0.039147694739313996,0.022744925186794586,0.003826345542506753,0.012874698505272442,0.0349267603,0.074074455039314,0.528491160934453
2021-11-29T14:00:00Z,TN397,0.032848096676765325,0.019214475254283478,0.003356963402719803,0.010160607752782509,0.032976989,0.06582508567676532,0.49902094830633725
2021-11-29T15:00:00Z,TN397,0.03225510676498129,0.019216259736595746,0.0031002052631716294,0.009881414557105651,0.036532417,0.06878752376498129,0.46890925853333143
2021-11-29T16:00:00Z,TN397,0.032812096012512594,0.019830047718696807,0.003307866532227686,0.009764618592859452,0.0373255354,0.07013763141251259,0.4678244096885613
2021-11-29T17:00:00Z,TN397,0.034211974678298646,0.02165903227087257,0.0034885557738301588,0.0093842265554868,0.0392941423,0.07350611697829865,0.465430308179646
2021-11-29T18:00:00Z,TN397,0.03850391325205142,0.02462017345280068,0.0037398558132756944,0.0099589547034224,0.038129210499999996,0.07663312375205142,0.502444783232795
2021-11-29T19:00:00Z,TN397,0.04640659316650433,0.03011981705891598,0.004301237895202954,0.011720163800101132,0.032826835,0.07923342816650433,0.5856946271336845
2021-11-29T20:00:00Z,TN397,0.05244968556909831,0.0339962447650395,0.004730181281486439,0.014068517327809588,0.068656859,0.1211065445690983,0.4330871279972217
2021-11-29T21:00:00Z,TN397,0.05587293215901874,0.03609113748642491,0.004782586226025691,0.014688888455364674,NA,NA,NA
2021-11-29T22:00:00Z,TN397,0.05865149727729774,0.038436653648734914,0.004921613998261324,0.015312807006642776,NA,NA,NA
2021-11-29T23:00:00Z,TN397,0.06302409424292263,0.041314950500726685,0.004950919041875083,0.016577213505831027,NA,NA,NA
2021-11-30T00:00:00Z,TN397,0.06902789638414505,0.04657417942390054,0.005049538770622363,0.018116516893207243,0.0380180215,0.10704591788414505,0.6448437992642877
2021-11-30T01:00:00Z,TN397,0.07977650918303318,0.05381139713724108,0.005353585035951361,0.02042927550483128,0.0428872277,0.12266373688303318,0.6503675104819658
2021-11-30T02:00:00Z,TN397,0.08581471806768001,0.060707319963909524,0.005397418568349135,0.019974439911707206,0.054592602,0.14040732006768,0.6111840752057305
2021-11-30T03:00:00Z,TN397,0.08490714526287485,0.06114475131811899,0.004652522600996316,0.01797038072433829,NA,NA,NA
2021-11-30T04:00:00Z,TN397,0.07427867175310462,0.05057256284632072,0.0052835362904348464,0.018245232987582034,0.0490417545,0.12332042625310463,0.6023225349598939
2021-11-30T05:00:00Z,TN397,0.06200056796971014,0.04218856837876521,0.003531891651194479,0.016561203951500073,0.0483156152,0.11031618316971015,0.5620260435799217
2021-11-30T06:00:00Z,TN397,0.05703674941212643,0.03976393753726909,0.002850105712946405,0.01433057557556476,0.0277191,0.08475584941212642,0.67295354607072
2021-11-30T07:00:00Z,TN397,0.05636012753082957,0.037486740159555276,0.0028831692797444864,0.015828201001397025,0.034944534,0.09130466153082957,0.6172754663988238
2021-11-30T08:00:00Z,TN397,0.048650087214720104,0.031186689523602613,0.002822012377316584,0.01526050810960187,0.040741139499999995,0.0893912267147201,0.5442378296248268
2021-11-30T09:00:00Z,TN397,0.04082675973474803,0.025629442316174735,0.0019471857875441327,0.013226127981725136,0.032542877899999996,0.07336963763474802,0.5564530649312133
2021-11-30T10:00:00Z,TN397,0.03885700132924121,0.024299028424993194,0.0019603794266454468,0.012861413673163558,0.029773819300000004,0.06863082062924122,0.5661742198764499
