SampID,Organism,Batch,Compound,Area,min.area.flag,blk.flag
220104_Smp_P3_B,P3,Haptophyte,L-Asparagine,8047571,NA,NA
220104_Smp_P3_C,P3,Haptophyte,L-Asparagine,8634419,NA,NA
220104_Smp_P5-5_A,P5,Haptophyte,L-Asparagine,918644,NA,NA
220104_Smp_P5-5_B,P5,Haptophyte,L-Asparagine,1496606,NA,NA
220104_Smp_P5-5_C,P5,Haptophyte,L-Asparagine,862507,NA,NA
220104_Smp_116-1_A,116,Haptophyte,L-Glutamic acid,6477386,NA,NA
220104_Smp_116-1_B,116,Haptophyte,L-Glutamic acid,3903909,NA,NA
220104_Smp_116-1_C,116,Haptophyte,L-Glutamic acid,6310797,NA,NA
220104_Smp_371_A,371,Haptophyte,L-Glutamic acid,157257184,NA,NA
220104_Smp_371_B,371,Haptophyte,L-Glutamic acid,146601376,NA,NA
220104_Smp_371_C,371,Haptophyte,L-Glutamic acid,121626848,NA,NA
220104_Smp_2090_A,2090,Haptophyte,L-Glutamic acid,73490672,NA,NA
220104_Smp_2090_B,2090,Haptophyte,L-Glutamic acid,76254728,NA,NA
220104_Smp_2090_C,2090,Haptophyte,L-Glutamic acid,104854768,NA,NA
220104_Smp_Ca_A,Ca,Haptophyte,L-Glutamic acid,98778648,NA,NA
220104_Smp_Ca_B,Ca,Haptophyte,L-Glutamic acid,123751992,NA,NA
220104_Smp_Ca_C,Ca,Haptophyte,L-Glutamic acid,74606312,NA,NA
220104_Smp_Cr_A,Cr,Haptophyte,L-Glutamic acid,35783408,NA,NA
220104_Smp_Cr_B,Cr,Haptophyte,L-Glutamic acid,40952672,NA,NA
220104_Smp_Cr_C,Cr,Haptophyte,L-Glutamic acid,35764224,NA,NA
220104_Smp_Cs_A,Cs,Haptophyte,L-Glutamic acid,76514632,NA,NA
220104_Smp_Cs_B,Cs,Haptophyte,L-Glutamic acid,59049872,NA,NA
220104_Smp_Cs_C,Cs,Haptophyte,L-Glutamic acid,83733864,NA,NA
220104_Smp_P3_A,P3,Haptophyte,L-Glutamic acid,9483080,NA,NA
220104_Smp_P3_B,P3,Haptophyte,L-Glutamic acid,9424111,NA,NA
220104_Smp_P3_C,P3,Haptophyte,L-Glutamic acid,10595292,NA,NA
220104_Smp_P5-5_A,P5,Haptophyte,L-Glutamic acid,13577076,NA,NA
220104_Smp_P5-5_B,P5,Haptophyte,L-Glutamic acid,14673135,NA,NA
220104_Smp_P5-5_C,P5,Haptophyte,L-Glutamic acid,13331959,NA,NA
220104_Smp_116-1_A,116,Haptophyte,L-Aspartic acid,948330,NA,NA
220104_Smp_116-1_B,116,Haptophyte,L-Aspartic acid,407218,NA,NA
220104_Smp_116-1_C,116,Haptophyte,L-Aspartic acid,461752,NA,NA
220104_Smp_371_A,371,Haptophyte,L-Aspartic acid,5850975,NA,NA
220104_Smp_371_B,371,Haptophyte,L-Aspartic acid,5739411,NA,NA
220104_Smp_371_C,371,Haptophyte,L-Aspartic acid,4823619,NA,NA
220104_Smp_2090_A,2090,Haptophyte,L-Aspartic acid,3966792,NA,NA
220104_Smp_2090_B,2090,Haptophyte,L-Aspartic acid,4647337,NA,NA
220104_Smp_2090_C,2090,Haptophyte,L-Aspartic acid,4753983,NA,NA
220104_Smp_Ca_A,Ca,Haptophyte,L-Aspartic acid,9356536,NA,NA
220104_Smp_Ca_B,Ca,Haptophyte,L-Aspartic acid,12113561,NA,NA
220104_Smp_Ca_C,Ca,Haptophyte,L-Aspartic acid,9727976,NA,NA
220104_Smp_Cr_A,Cr,Haptophyte,L-Aspartic acid,6732622,NA,NA
220104_Smp_Cr_B,Cr,Haptophyte,L-Aspartic acid,7099653,NA,NA
220104_Smp_Cr_C,Cr,Haptophyte,L-Aspartic acid,7668019,NA,NA
220104_Smp_Cs_A,Cs,Haptophyte,L-Aspartic acid,6994896,NA,NA
220104_Smp_Cs_B,Cs,Haptophyte,L-Aspartic acid,4946340,NA,NA
220104_Smp_Cs_C,Cs,Haptophyte,L-Aspartic acid,5973429,NA,NA
220104_Smp_P3_A,P3,Haptophyte,L-Aspartic acid,1659797,NA,NA
220104_Smp_P3_B,P3,Haptophyte,L-Aspartic acid,925967,NA,NA
220104_Smp_P3_C,P3,Haptophyte,L-Aspartic acid,728371,NA,NA
220104_Smp_P5-5_A,P5,Haptophyte,L-Aspartic acid,519571,NA,NA
220104_Smp_P5-5_B,P5,Haptophyte,L-Aspartic acid,550742,NA,NA
220104_Smp_P5-5_C,P5,Haptophyte,L-Aspartic acid,277124,NA,NA
220104_Smp_116-1_A,116,Haptophyte,L-Glutamine,7691557,NA,NA
220104_Smp_116-1_B,116,Haptophyte,L-Glutamine,5494289,NA,NA
220104_Smp_116-1_C,116,Haptophyte,L-Glutamine,8569639,NA,NA
220104_Smp_371_A,371,Haptophyte,L-Glutamine,36931920,NA,NA
220104_Smp_371_B,371,Haptophyte,L-Glutamine,35734368,NA,NA
220104_Smp_371_C,371,Haptophyte,L-Glutamine,26673414,NA,NA
220104_Smp_2090_A,2090,Haptophyte,L-Glutamine,84997096,NA,NA
220104_Smp_2090_B,2090,Haptophyte,L-Glutamine,82696600,NA,NA
220104_Smp_2090_C,2090,Haptophyte,L-Glutamine,118939408,NA,NA
220104_Smp_Ca_A,Ca,Haptophyte,L-Glutamine,51836532,NA,NA
220104_Smp_Ca_B,Ca,Haptophyte,L-Glutamine,85248760,NA,NA
220104_Smp_Ca_C,Ca,Haptophyte,L-Glutamine,49885540,NA,NA
220104_Smp_Cr_A,Cr,Haptophyte,L-Glutamine,35218016,NA,NA
220104_Smp_Cr_B,Cr,Haptophyte,L-Glutamine,37031404,NA,NA
220104_Smp_Cr_C,Cr,Haptophyte,L-Glutamine,37723548,NA,NA
220104_Smp_Cs_A,Cs,Haptophyte,L-Glutamine,49708076,NA,NA
220104_Smp_Cs_B,Cs,Haptophyte,L-Glutamine,37925136,NA,NA
220104_Smp_Cs_C,Cs,Haptophyte,L-Glutamine,48891216,NA,NA
220104_Smp_P3_A,P3,Haptophyte,L-Glutamine,25658896,NA,NA
220104_Smp_P3_B,P3,Haptophyte,L-Glutamine,22792984,NA,NA
220104_Smp_P3_C,P3,Haptophyte,L-Glutamine,21980478,NA,NA
220104_Smp_P5-5_A,P5,Haptophyte,L-Glutamine,10404497,NA,NA
220104_Smp_P5-5_B,P5,Haptophyte,L-Glutamine,18662116,NA,NA
220104_Smp_P5-5_C,P5,Haptophyte,L-Glutamine,13195202,NA,NA
220104_Smp_371_A,371,Haptophyte,L-Isoleucine,24398750,NA,NA
220104_Smp_371_B,371,Haptophyte,L-Isoleucine,23593878,NA,NA
220104_Smp_371_C,371,Haptophyte,L-Isoleucine,16848974,NA,NA
220104_Smp_2090_A,2090,Haptophyte,L-Isoleucine,22063514,NA,NA
220104_Smp_2090_B,2090,Haptophyte,L-Isoleucine,24793630,NA,NA
220104_Smp_2090_C,2090,Haptophyte,L-Isoleucine,29321054,NA,NA
220104_Smp_Ca_A,Ca,Haptophyte,L-Isoleucine,67040492,NA,NA
220104_Smp_Ca_B,Ca,Haptophyte,L-Isoleucine,72079656,NA,NA
220104_Smp_Ca_C,Ca,Haptophyte,L-Isoleucine,59909668,NA,NA
220104_Smp_Cr_A,Cr,Haptophyte,L-Isoleucine,86001984,NA,NA
220104_Smp_Cr_B,Cr,Haptophyte,L-Isoleucine,84711272,NA,NA
220104_Smp_Cr_C,Cr,Haptophyte,L-Isoleucine,83441232,NA,NA
220104_Smp_Cs_A,Cs,Haptophyte,L-Isoleucine,92170736,NA,NA
220104_Smp_Cs_B,Cs,Haptophyte,L-Isoleucine,93053272,NA,NA
220104_Smp_Cs_C,Cs,Haptophyte,L-Isoleucine,98130296,NA,NA
220104_Smp_116-1_A,116,Haptophyte,L-Lysine,1338930,NA,NA
220104_Smp_116-1_B,116,Haptophyte,L-Lysine,588199,NA,NA
220104_Smp_116-1_C,116,Haptophyte,L-Lysine,684993,NA,NA
220104_Smp_371_A,371,Haptophyte,L-Lysine,3073371,NA,NA
220104_Smp_371_B,371,Haptophyte,L-Lysine,3198846,NA,NA
220104_Smp_371_C,371,Haptophyte,L-Lysine,2790976,NA,NA
220104_Smp_2090_A,2090,Haptophyte,L-Lysine,5276908,NA,NA
220104_Smp_2090_B,2090,Haptophyte,L-Lysine,4653287,NA,NA
220104_Smp_2090_C,2090,Haptophyte,L-Lysine,9164114,NA,NA
220104_Smp_Ca_A,Ca,Haptophyte,L-Lysine,4258170,NA,NA
220104_Smp_Ca_B,Ca,Haptophyte,L-Lysine,4945636,NA,NA
220104_Smp_Ca_C,Ca,Haptophyte,L-Lysine,4067517,NA,NA
220104_Smp_Cr_A,Cr,Haptophyte,L-Lysine,4544953,NA,NA
220104_Smp_Cr_B,Cr,Haptophyte,L-Lysine,4463957,NA,NA
220104_Smp_Cr_C,Cr,Haptophyte,L-Lysine,4483616,NA,NA
220104_Smp_Cs_A,Cs,Haptophyte,L-Lysine,3034173,NA,NA
220104_Smp_Cs_B,Cs,Haptophyte,L-Lysine,3130318,NA,NA
220104_Smp_Cs_C,Cs,Haptophyte,L-Lysine,3169209,NA,NA
220104_Smp_P3_A,P3,Haptophyte,L-Lysine,1974626,NA,NA
220104_Smp_P3_B,P3,Haptophyte,L-Lysine,1296920,NA,NA
220104_Smp_P3_C,P3,Haptophyte,L-Lysine,863739,NA,NA
220104_Smp_P5-5_A,P5,Haptophyte,L-Lysine,1108785,NA,NA
220104_Smp_P5-5_B,P5,Haptophyte,L-Lysine,1026553,NA,NA
220104_Smp_P5-5_C,P5,Haptophyte,L-Lysine,501966,NA,NA
220104_Smp_116-1_A,116,Haptophyte,L-Methionine,118585,NA,NA
220104_Smp_371_A,371,Haptophyte,L-Methionine,1710566,NA,NA
220104_Smp_371_B,371,Haptophyte,L-Methionine,1364273,NA,NA
220104_Smp_371_C,371,Haptophyte,L-Methionine,1072990,NA,NA
220104_Smp_2090_A,2090,Haptophyte,L-Methionine,2222140,NA,NA
220104_Smp_2090_B,2090,Haptophyte,L-Methionine,1911728,NA,NA
220104_Smp_2090_C,2090,Haptophyte,L-Methionine,1666864,NA,NA
220104_Smp_Ca_A,Ca,Haptophyte,L-Methionine,3015644,NA,NA
220104_Smp_Ca_B,Ca,Haptophyte,L-Methionine,3356114,NA,NA
220104_Smp_Ca_C,Ca,Haptophyte,L-Methionine,1779687,NA,NA
220104_Smp_Cr_A,Cr,Haptophyte,L-Methionine,11713455,NA,NA
220104_Smp_Cr_B,Cr,Haptophyte,L-Methionine,14469114,NA,NA
220104_Smp_Cr_C,Cr,Haptophyte,L-Methionine,13047475,NA,NA
220104_Smp_Cs_A,Cs,Haptophyte,L-Methionine,7170456,NA,NA
220104_Smp_Cs_B,Cs,Haptophyte,L-Methionine,8793060,NA,NA
220104_Smp_Cs_C,Cs,Haptophyte,L-Methionine,10274811,NA,NA
220104_Smp_P3_A,P3,Haptophyte,L-Methionine,2452480,NA,NA
220104_Smp_P3_B,P3,Haptophyte,L-Methionine,3210873,NA,NA
220104_Smp_P3_C,P3,Haptophyte,L-Methionine,3394885,NA,NA
220104_Smp_P5-5_A,P5,Haptophyte,L-Methionine,1190805,NA,NA
220104_Smp_P5-5_B,P5,Haptophyte,L-Methionine,1513595,NA,NA
220104_Smp_P5-5_C,P5,Haptophyte,L-Methionine,1497738,NA,NA
220104_Smp_116-1_A,116,Haptophyte,L-Proline,6728070,NA,NA
220104_Smp_116-1_B,116,Haptophyte,L-Proline,5204992,NA,NA
220104_Smp_116-1_C,116,Haptophyte,L-Proline,5651739,NA,NA
220104_Smp_371_A,371,Haptophyte,L-Proline,12911863,NA,NA
220104_Smp_371_B,371,Haptophyte,L-Proline,13498138,NA,NA
220104_Smp_371_C,371,Haptophyte,L-Proline,11472516,NA,NA
220104_Smp_2090_A,2090,Haptophyte,L-Proline,10528079,NA,NA
220104_Smp_2090_B,2090,Haptophyte,L-Proline,9000358,NA,NA
220104_Smp_2090_C,2090,Haptophyte,L-Proline,13641706,NA,NA
220104_Smp_Ca_A,Ca,Haptophyte,L-Proline,22081162,NA,NA
220104_Smp_Ca_B,Ca,Haptophyte,L-Proline,23127078,NA,NA
220104_Smp_Ca_C,Ca,Haptophyte,L-Proline,20906278,NA,NA
220104_Smp_Cr_A,Cr,Haptophyte,L-Proline,56637512,NA,NA
220104_Smp_Cr_B,Cr,Haptophyte,L-Proline,50920000,NA,NA
220104_Smp_Cr_C,Cr,Haptophyte,L-Proline,51405476,NA,NA
220104_Smp_Cs_A,Cs,Haptophyte,L-Proline,33138738,NA,NA
220104_Smp_Cs_B,Cs,Haptophyte,L-Proline,35947128,NA,NA
220104_Smp_Cs_C,Cs,Haptophyte,L-Proline,33148230,NA,NA
220104_Smp_P3_A,P3,Haptophyte,L-Proline,13258645,NA,NA
220104_Smp_P3_B,P3,Haptophyte,L-Proline,10594722,NA,NA
220104_Smp_P3_C,P3,Haptophyte,L-Proline,10330052,NA,NA
220104_Smp_P5-5_A,P5,Haptophyte,L-Proline,3560096,NA,NA
220104_Smp_P5-5_B,P5,Haptophyte,L-Proline,5132331,NA,NA
220104_Smp_P5-5_C,P5,Haptophyte,L-Proline,4272742,NA,NA
220104_Smp_116-1_A,116,Haptophyte,L-Serine,3207571,NA,NA
220104_Smp_116-1_B,116,Haptophyte,L-Serine,968877,NA,NA
220104_Smp_116-1_C,116,Haptophyte,L-Serine,1288179,NA,NA
220104_Smp_371_A,371,Haptophyte,L-Serine,1990705,NA,NA
220104_Smp_371_B,371,Haptophyte,L-Serine,1938803,NA,NA
220104_Smp_371_C,371,Haptophyte,L-Serine,2236743,NA,NA
220104_Smp_2090_A,2090,Haptophyte,L-Serine,2624569,NA,NA
220104_Smp_2090_B,2090,Haptophyte,L-Serine,2623045,NA,NA
220104_Smp_2090_C,2090,Haptophyte,L-Serine,3841535,NA,NA
220104_Smp_Ca_A,Ca,Haptophyte,L-Serine,7036188,NA,NA
220104_Smp_Ca_B,Ca,Haptophyte,L-Serine,9971462,NA,NA
220104_Smp_Ca_C,Ca,Haptophyte,L-Serine,7520854,NA,NA
220104_Smp_Cr_A,Cr,Haptophyte,L-Serine,2986956,NA,NA
220104_Smp_Cr_B,Cr,Haptophyte,L-Serine,3337758,NA,NA
220104_Smp_Cr_C,Cr,Haptophyte,L-Serine,3559550,NA,NA
220104_Smp_Cs_A,Cs,Haptophyte,L-Serine,4900356,NA,NA
220104_Smp_Cs_B,Cs,Haptophyte,L-Serine,3571381,NA,NA
220104_Smp_Cs_C,Cs,Haptophyte,L-Serine,4831941,NA,NA
220104_Smp_P3_A,P3,Haptophyte,L-Serine,1826424,NA,NA
220104_Smp_P3_B,P3,Haptophyte,L-Serine,1784120,NA,NA
220104_Smp_P3_C,P3,Haptophyte,L-Serine,1119467,NA,NA
220104_Smp_P5-5_A,P5,Haptophyte,L-Serine,1281542,NA,NA
220104_Smp_P5-5_B,P5,Haptophyte,L-Serine,1431383,NA,NA
220104_Smp_P5-5_C,P5,Haptophyte,L-Serine,1160659,NA,NA
220104_Smp_116-1_A,116,Haptophyte,L-Threonine,2450330,NA,NA
220104_Smp_371_A,371,Haptophyte,L-Threonine,3365236,NA,NA
220104_Smp_371_B,371,Haptophyte,L-Threonine,3202899,NA,NA
220104_Smp_371_C,371,Haptophyte,L-Threonine,2807715,NA,NA
220104_Smp_2090_A,2090,Haptophyte,L-Threonine,2761629,NA,NA
220104_Smp_2090_B,2090,Haptophyte,L-Threonine,2805920,NA,NA
220104_Smp_2090_C,2090,Haptophyte,L-Threonine,4336254,NA,NA
220104_Smp_Ca_A,Ca,Haptophyte,L-Threonine,3131817,NA,NA
220104_Smp_Ca_B,Ca,Haptophyte,L-Threonine,6299776,NA,NA
220104_Smp_Ca_C,Ca,Haptophyte,L-Threonine,4396354,NA,NA
220104_Smp_Cr_A,Cr,Haptophyte,L-Threonine,10906633,NA,NA
220104_Smp_Cr_B,Cr,Haptophyte,L-Threonine,11043863,NA,NA
220104_Smp_Cr_C,Cr,Haptophyte,L-Threonine,11043442,NA,NA
220104_Smp_Cs_A,Cs,Haptophyte,L-Threonine,6208137,NA,NA
220104_Smp_Cs_B,Cs,Haptophyte,L-Threonine,6199894,NA,NA
220104_Smp_Cs_C,Cs,Haptophyte,L-Threonine,6550553,NA,NA
220104_Smp_P3_A,P3,Haptophyte,L-Threonine,3387093,NA,NA
220104_Smp_P3_C,P3,Haptophyte,L-Threonine,2731022,NA,NA
220104_Smp_116-1_C,116,Haptophyte,L-Tyrosine,121694,NA,NA
220104_Smp_371_A,371,Haptophyte,L-Tyrosine,221035,NA,NA
220104_Smp_371_B,371,Haptophyte,L-Tyrosine,125596,NA,NA
220104_Smp_371_C,371,Haptophyte,L-Tyrosine,179018,NA,NA
220104_Smp_2090_A,2090,Haptophyte,L-Tyrosine,636156,NA,NA
220104_Smp_2090_B,2090,Haptophyte,L-Tyrosine,451905,NA,NA
220104_Smp_2090_C,2090,Haptophyte,L-Tyrosine,1405450,NA,NA
220104_Smp_Ca_A,Ca,Haptophyte,L-Tyrosine,2295424,NA,NA
220104_Smp_Ca_B,Ca,Haptophyte,L-Tyrosine,2877807,NA,NA
220104_Smp_Ca_C,Ca,Haptophyte,L-Tyrosine,2557202,NA,NA
220104_Smp_Cr_A,Cr,Haptophyte,L-Tyrosine,7473562,NA,NA
220104_Smp_Cr_B,Cr,Haptophyte,L-Tyrosine,6842901,NA,NA
220104_Smp_Cr_C,Cr,Haptophyte,L-Tyrosine,6714309,NA,NA
220104_Smp_Cs_A,Cs,Haptophyte,L-Tyrosine,7980975,NA,NA
220104_Smp_Cs_B,Cs,Haptophyte,L-Tyrosine,8639926,NA,NA
220104_Smp_Cs_C,Cs,Haptophyte,L-Tyrosine,7923414,NA,NA
220104_Smp_P3_A,P3,Haptophyte,L-Tyrosine,1504110,NA,NA
220104_Smp_P3_B,P3,Haptophyte,L-Tyrosine,110402,NA,NA
220104_Smp_P3_C,P3,Haptophyte,L-Tyrosine,411317,NA,NA
220104_Smp_116-1_A,116,Haptophyte,Proline betaine,582549,NA,NA
220104_Smp_116-1_B,116,Haptophyte,Proline betaine,807445,NA,NA
220104_Smp_116-1_C,116,Haptophyte,Proline betaine,859010,NA,NA
220104_Smp_371_A,371,Haptophyte,Proline betaine,7719111,NA,NA
220104_Smp_371_B,371,Haptophyte,Proline betaine,8574464,NA,NA
220104_Smp_371_C,371,Haptophyte,Proline betaine,6556413,NA,NA
220104_Smp_2090_A,2090,Haptophyte,Proline betaine,5628027,NA,NA
220104_Smp_2090_B,2090,Haptophyte,Proline betaine,5513567,NA,NA
220104_Smp_2090_C,2090,Haptophyte,Proline betaine,8569874,NA,NA
220104_Smp_Ca_A,Ca,Haptophyte,Proline betaine,9964321,NA,NA
220104_Smp_Ca_B,Ca,Haptophyte,Proline betaine,10100699,NA,NA
220104_Smp_Ca_C,Ca,Haptophyte,Proline betaine,9511728,NA,NA
220104_Smp_Cr_A,Cr,Haptophyte,Proline betaine,237038672,NA,NA
220104_Smp_Cr_B,Cr,Haptophyte,Proline betaine,219392640,NA,NA
220104_Smp_Cr_C,Cr,Haptophyte,Proline betaine,221386752,NA,NA
220104_Smp_Cs_A,Cs,Haptophyte,Proline betaine,155744960,NA,NA
220104_Smp_Cs_B,Cs,Haptophyte,Proline betaine,160787088,NA,NA
220104_Smp_Cs_C,Cs,Haptophyte,Proline betaine,158323728,NA,NA
220104_Smp_P3_A,P3,Haptophyte,Proline betaine,938816,NA,NA
220104_Smp_P3_B,P3,Haptophyte,Proline betaine,856694,NA,NA
220104_Smp_P3_C,P3,Haptophyte,Proline betaine,557531,NA,NA
220104_Smp_P5-5_A,P5,Haptophyte,Proline betaine,1130130,NA,NA
220104_Smp_P5-5_B,P5,Haptophyte,Proline betaine,701572,NA,NA
220104_Smp_P5-5_C,P5,Haptophyte,Proline betaine,642187,NA,NA
220104_Smp_Cr_C,Cr,Haptophyte,Sarcosine,248556,NA,NA
220104_Smp_Cs_A,Cs,Haptophyte,Sarcosine,503261,NA,NA
220104_Smp_Cs_B,Cs,Haptophyte,Sarcosine,429938,NA,NA
220104_Smp_Cs_C,Cs,Haptophyte,Sarcosine,579174,NA,NA
220104_Smp_116-1_A,116,Haptophyte,Trigonelline,1794389,NA,NA
220104_Smp_116-1_B,116,Haptophyte,Trigonelline,2266500,NA,NA
220104_Smp_116-1_C,116,Haptophyte,Trigonelline,1542806,NA,NA
220104_Smp_371_A,371,Haptophyte,Trigonelline,2017442,NA,NA
220104_Smp_371_B,371,Haptophyte,Trigonelline,1296999,NA,NA
220104_Smp_371_C,371,Haptophyte,Trigonelline,2213897,NA,NA
220104_Smp_2090_A,2090,Haptophyte,Trigonelline,5298809,NA,NA
220104_Smp_2090_B,2090,Haptophyte,Trigonelline,4879922,NA,NA
220104_Smp_2090_C,2090,Haptophyte,Trigonelline,9836192,NA,NA
220104_Smp_Ca_A,Ca,Haptophyte,Trigonelline,11881943,NA,NA
220104_Smp_Ca_B,Ca,Haptophyte,Trigonelline,4504786,NA,NA
220104_Smp_Ca_C,Ca,Haptophyte,Trigonelline,7023368,NA,NA
220104_Smp_Cr_A,Cr,Haptophyte,Trigonelline,1002009,NA,NA
220104_Smp_Cr_B,Cr,Haptophyte,Trigonelline,1772126,NA,NA
220104_Smp_Cr_C,Cr,Haptophyte,Trigonelline,1827204,NA,NA
220104_Smp_Cs_A,Cs,Haptophyte,Trigonelline,967660,NA,NA
220104_Smp_Cs_B,Cs,Haptophyte,Trigonelline,3466992,NA,NA
220104_Smp_Cs_C,Cs,Haptophyte,Trigonelline,3412865,NA,NA
220104_Smp_P3_A,P3,Haptophyte,Trigonelline,108488,NA,NA
220104_Smp_P3_B,P3,Haptophyte,Trigonelline,101369,NA,NA
220104_Smp_P5-5_A,P5,Haptophyte,Trigonelline,6133028,NA,NA
220104_Smp_P5-5_B,P5,Haptophyte,Trigonelline,4621792,NA,NA
220104_Smp_P5-5_C,P5,Haptophyte,Trigonelline,6129422,NA,NA
220104_Smp_P3_A,P3,Haptophyte,Trimethylamine N-oxide,1310174,NA,NA
220104_Smp_P3_B,P3,Haptophyte,Trimethylamine N-oxide,1594952,NA,NA
220104_Smp_P3_C,P3,Haptophyte,Trimethylamine N-oxide,685803,NA,NA
220104_Smp_Ca_A,Ca,Haptophyte,Homoserine Betaine (tentative),5758828,NA,NA
220104_Smp_Ca_B,Ca,Haptophyte,Homoserine Betaine (tentative),5887101,NA,NA
220104_Smp_Ca_C,Ca,Haptophyte,Homoserine Betaine (tentative),5369652,NA,NA
220104_Smp_Cr_A,Cr,Haptophyte,Homoserine Betaine (tentative),11551190,NA,NA
220104_Smp_Cr_B,Cr,Haptophyte,Homoserine Betaine (tentative),9643249,NA,NA
220104_Smp_Cr_C,Cr,Haptophyte,Homoserine Betaine (tentative),10004537,NA,NA
220104_Smp_Cs_A,Cs,Haptophyte,Homoserine Betaine (tentative),26169988,NA,NA
220104_Smp_Cs_B,Cs,Haptophyte,Homoserine Betaine (tentative),28366274,NA,NA
220104_Smp_Cs_C,Cs,Haptophyte,Homoserine Betaine (tentative),25832972,NA,NA
220104_Smp_371_B,371,Haptophyte,Taurine,128726,NA,NA
220104_Smp_2090_C,2090,Haptophyte,Taurine,378108,NA,NA
220104_Smp_Ca_A,Ca,Haptophyte,Taurine,683971,NA,NA
220104_Smp_Ca_B,Ca,Haptophyte,Taurine,1054928,NA,NA
220104_Smp_Ca_C,Ca,Haptophyte,Taurine,1210669,NA,NA
220104_Smp_Cr_A,Cr,Haptophyte,Taurine,12258293,NA,NA
220104_Smp_Cr_B,Cr,Haptophyte,Taurine,11883859,NA,NA
220104_Smp_Cr_C,Cr,Haptophyte,Taurine,12262480,NA,NA
220104_Smp_Cs_A,Cs,Haptophyte,Taurine,43825496,NA,NA
220104_Smp_Cs_B,Cs,Haptophyte,Taurine,45578356,NA,NA
220104_Smp_Cs_C,Cs,Haptophyte,Taurine,42400524,NA,NA
220104_Smp_116-1_A,116,Haptophyte,Isethionic acid,13179463,NA,NA
220104_Smp_116-1_B,116,Haptophyte,Isethionic acid,23352824,NA,NA
220104_Smp_116-1_C,116,Haptophyte,Isethionic acid,14159767,NA,NA
220104_Smp_371_A,371,Haptophyte,Isethionic acid,1818850,NA,NA
220104_Smp_Ca_A,Ca,Haptophyte,Isethionic acid,83280352,NA,NA
220104_Smp_Ca_B,Ca,Haptophyte,Isethionic acid,92644448,NA,NA
220104_Smp_Ca_C,Ca,Haptophyte,Isethionic acid,81826456,NA,NA
220104_Smp_Cr_A,Cr,Haptophyte,Isethionic acid,24731316,NA,NA
220104_Smp_Cr_B,Cr,Haptophyte,Isethionic acid,24393460,NA,NA
220104_Smp_Cr_C,Cr,Haptophyte,Isethionic acid,25421922,NA,NA
220104_Smp_Cs_A,Cs,Haptophyte,Isethionic acid,45856016,NA,NA
220104_Smp_Cs_B,Cs,Haptophyte,Isethionic acid,41958048,NA,NA
220104_Smp_Cs_C,Cs,Haptophyte,Isethionic acid,45320252,NA,NA
220104_Smp_P3_A,P3,Haptophyte,Isethionic acid,14230909,NA,NA
220104_Smp_P3_B,P3,Haptophyte,Isethionic acid,12795394,NA,NA
220104_Smp_P3_C,P3,Haptophyte,Isethionic acid,13341403,NA,NA
220104_Smp_P5-5_A,P5,Haptophyte,Isethionic acid,16982638,NA,NA
220104_Smp_P5-5_B,P5,Haptophyte,Isethionic acid,8861130,NA,NA
220104_Smp_P5-5_C,P5,Haptophyte,Isethionic acid,21589646,NA,NA
220104_Smp_371_A,371,Haptophyte,"(R)-2,3-Dihydroxypropane-1-sulfonate",649002432,NA,NA
220104_Smp_371_B,371,Haptophyte,"(R)-2,3-Dihydroxypropane-1-sulfonate",659719168,NA,NA
220104_Smp_371_C,371,Haptophyte,"(R)-2,3-Dihydroxypropane-1-sulfonate",558194304,NA,NA
220104_Smp_2090_A,2090,Haptophyte,"(R)-2,3-Dihydroxypropane-1-sulfonate",187440480,NA,NA
220104_Smp_2090_B,2090,Haptophyte,"(R)-2,3-Dihydroxypropane-1-sulfonate",223156480,NA,NA
220104_Smp_2090_C,2090,Haptophyte,"(R)-2,3-Dihydroxypropane-1-sulfonate",338077632,NA,NA
220104_Smp_Ca_A,Ca,Haptophyte,"(R)-2,3-Dihydroxypropane-1-sulfonate",6405550,NA,NA
220104_Smp_Ca_B,Ca,Haptophyte,"(R)-2,3-Dihydroxypropane-1-sulfonate",7968579,NA,NA
220104_Smp_Ca_C,Ca,Haptophyte,"(R)-2,3-Dihydroxypropane-1-sulfonate",6566054,NA,NA
220104_Smp_Cr_A,Cr,Haptophyte,"(R)-2,3-Dihydroxypropane-1-sulfonate",11769999,NA,NA
220104_Smp_Cr_B,Cr,Haptophyte,"(R)-2,3-Dihydroxypropane-1-sulfonate",11500500,NA,NA
220104_Smp_Cr_C,Cr,Haptophyte,"(R)-2,3-Dihydroxypropane-1-sulfonate",10769799,NA,NA
220104_Smp_Cs_A,Cs,Haptophyte,"(R)-2,3-Dihydroxypropane-1-sulfonate",15754966,NA,NA
220104_Smp_Cs_B,Cs,Haptophyte,"(R)-2,3-Dihydroxypropane-1-sulfonate",15450730,NA,NA
220104_Smp_Cs_C,Cs,Haptophyte,"(R)-2,3-Dihydroxypropane-1-sulfonate",15386182,NA,NA
220104_Smp_2090_C,2090,Haptophyte,L-Cysteic acid,141788,NA,NA
220104_Smp_Ca_A,Ca,Haptophyte,L-Cysteic acid,981346,NA,NA
220104_Smp_Ca_B,Ca,Haptophyte,L-Cysteic acid,2428468,NA,NA
220104_Smp_Ca_C,Ca,Haptophyte,L-Cysteic acid,1124907,NA,NA
220104_Smp_Cr_A,Cr,Haptophyte,L-Cysteic acid,2058259,NA,NA
