Cruise,Parent_ID,Part.SampID,Diss.SampID,Compound,Part.Conc.Vial.uM,Part.Conc.nM,Part.Conc.C.nM,Part.Conc.N.nM,Part.Conc.S.nM,Part.detected,Part.Impute.Conc.nM,Diss.detected,Diss.Conc.Vial.uM,Diss.Conc.nM,Diss.Conc.C.nM,Diss.Conc.N.nM,Diss.Conc.S.nM,Diss.Impute.Conc.nM,Diss.LOD.nM,Diss.Conc.no.blk.sub.nM,Diss.LOD.no.blk.sub.nM
TN397,TN397_S1_U_B,220902_Smp_TN397_S1_U_B,220602_Smp_TN397_S1_U_B,Sucrose,0.6609846452483242,0.05287877161986593,0.6345452594383912,NA,NA,No,0.02262988000814867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S1_U_B,220902_Smp_TN397_S1_U_B,220602_Smp_TN397_S1_U_B,Trehalose,0.07309322268720157,0.00584745781497612,0.0701694937797135,NA,NA,No,0.00246370737348561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,(3-Carboxypropyl)trimethylammonium,0.13464452083297193,0.01077156166663775,0.07540093166646426,0.01077156166663775,NA,Yes,5.234717032564405e-5,Yes,0.00238727540145336,0.04698799526164387,0.3289159668315071,0.04698799526164387,NA,0.00154358305471733,0.00154358305471733,0.05101015815071302,0.00556574594378648
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",0.35654048659973653,0.02852323892797892,0.08556971678393675,NA,0.02852323892797892,Yes,5.773290854041151e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,2-O-alpha-D-Glucosylglycerol,0.23102275148459167,0.01848182011876733,0.166336381068906,NA,NA,Yes,1.6741197304606694e-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,5-Hydroxyectoine,0.00201159831712771,1.6092786537021735e-4,9.65567192221304e-4,3.218557307404347e-4,NA,Yes,5.871464016727651e-7,Yes,6.967274806738121e-5,9.411036416660895e-4,0.005646621849996537,0.001882207283332179,NA,2.981783067038601e-4,2.981783067038601e-4,0.00147611754380044,8.331922088382107e-4
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,Betonicine,0.1125176955391176,0.0090014156431294,0.06300990950190585,0.0090014156431294,NA,Yes,2.408648525555309e-5,Yes,0.00354966991935094,0.03797694607288074,0.2658386225101652,0.03797694607288074,NA,5.908157657269902e-4,5.908157657269902e-4,0.03979450582232004,0.00240837551516629
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,Carnitine,0.11712331959216649,0.00936986556737331,0.06558905897161323,0.00936986556737331,NA,Yes,1.647389015757741e-4,Yes,0.00343258744814396,0.03168479861058272,0.22179359027407908,0.03168479861058272,NA,7.195391209348896e-4,7.195391209348896e-4,0.03432587448143962,0.00336061499179178
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,Dimethylsulfonioacetate,1.033807337862011,0.08270458702896086,0.33081834811584343,NA,0.08270458702896086,Yes,1.444935975753952e-5,Yes,0.14169442317839093,1.4926961389170716,5.970784555668287,NA,1.4926961389170716,0.00190388134630173,0.00190388134630173,1.4946669111644613,0.00387465359369133
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,Dimethylsulfoniopropionate,1.460224705645515,0.11681797645164124,0.5840898822582061,NA,0.11681797645164124,Yes,1.1972011069971628e-4,Yes,0.3555333294219659,6.40583780132062,32.0291890066031,NA,6.40583780132062,2.457687794022725e-4,2.457687794022725e-4,6.406005935530916,4.139029896990334e-4
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,Ectoine,0.0382898940694667,0.00306319152555733,0.01837914915334401,0.00612638305111467,NA,Yes,8.627795642355144e-5,Yes,7.555497175506977e-4,0.00684148290194469,0.041048897411668145,0.01368296580388938,NA,0.0026164259740440402,0.0026164259740440402,0.01587289322585499,0.01164783629795434
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,Gonyol,5.238665338773313,0.419093227101865,2.9336525897130548,NA,0.419093227101865,Yes,9.732664307637168e-4,Yes,0.16480502252059648,1.8592274822200205,13.014592375540143,NA,1.8592274822200205,0.22373499369495736,0.22373499369495736,2.3211975002900913,0.6857050117650281
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,Hydroxyisoleucine,4.831673701729697,0.38653389613837574,2.3192033768302545,0.38653389613837574,NA,Yes,0.00220209595538393,Yes,0.07301147902301351,1.011531929942549,6.0691915796552935,1.011531929942549,NA,0.043893335439155856,0.043893335439155856,1.1552449212502138,0.18760632674682085
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,L-Asparagine,0.24037711634232647,0.01923016930738611,0.07692067722954446,0.03846033861477223,NA,Yes,0.0016909694001912,Yes,0.04536207848876502,0.08463364617632202,0.3385345847052881,0.16926729235264404,NA,0.0817213833911617,0.0817213833911617,0.5485136455715238,0.5456013827863635
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,L-Aspartic acid,3.112929717392422,0.24903437739139375,0.9961375095655752,0.24903437739139375,NA,Yes,0.00611843653513392,Yes,0.08335998128315503,0.30684997958378213,1.2273999183351285,0.30684997958378213,NA,0.39726644417027035,0.39726644417027035,1.2404759119517117,1.3308923765382
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,L-Glutamic acid,7.574885901696333,0.6059908721357066,3.029954360678533,0.6059908721357066,NA,Yes,0.00219652197759229,Yes,0.09569918351383153,1.469165446939366,7.34582723469683,1.469165446939366,NA,0.10279196046773581,0.10279196046773581,1.7821077004437895,0.4157342139721593
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,L-Glutamine,4.978913966362957,0.39831311730903657,1.991565586545183,0.7966262346180731,NA,Yes,1.4486726485862596e-4,Yes,0.01621313095523986,0.09534776360287134,0.4767388180143567,0.19069552720574268,NA,0.005824404762137962,0.005824404762137962,0.12376435843694548,0.0342409995962121
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,L-Lysine,0.4607163036408334,0.03685730429126666,0.2211438257476,0.07371460858253333,NA,Yes,0.00131826435746422,Yes,0.02938400552105967,0.212822669142943,1.276936014857658,0.425645338285886,NA,0.09615716340867614,0.09615716340867614,0.5228470733284638,0.40618156759419694
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,L-Threonine,0.3769415912527747,0.03015532730022198,0.12062130920088791,0.03015532730022198,NA,Yes,0.00796499792478672,Yes,0.07018338338626912,0.6666476032780052,2.666590413112021,0.6666476032780052,NA,0.08520771691755569,0.08520771691755569,1.1283502152133298,0.5469103288528803
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,L-Tyrosine,0.1301569361055237,0.01041255488844189,0.09371299399597706,0.01041255488844189,NA,Yes,7.354623781821395e-4,No,6.944616306158808e-4,-0.19300446483832084,-1.7370401835448877,-0.19300446483832084,NA,0.24590414297677118,0.24590414297677118,0.02428187519635946,0.4631904830114515
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,Proline betaine,0.10490679170868018,0.00839254333669441,0.0587478033568609,0.00839254333669441,NA,Yes,9.762530856877975e-5,Yes,0.00291281430017151,0.045351127408438593,0.31745789185907014,0.045351127408438593,NA,0.0014709316280489201,0.0014709316280489201,0.05004835567305011,0.00616815989266044
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,Sarcosine,0.14086608005209617,0.01126928640416769,0.03380785921250308,0.01126928640416769,NA,Yes,0.00103835562067599,No,0.00529674409440635,0.0017653713184945519,0.005296113955483656,0.0017653713184945519,NA,0.05352048466864415,0.05352048466864415,0.1291888803513744,0.180943993701524
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,Trigonelline,0.3542999330565377,0.02834399464452301,0.1984079625116611,0.02834399464452301,NA,Yes,2.311866422967845e-4,Yes,0.0098825592887982,0.11626843930420781,0.8138790751294547,0.11626843930420781,NA,0.04222405572512507,0.04222405572512507,0.18541387033392495,0.1113694867548422
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,Trimethylamine N-oxide,1.5251210850585128,0.12200968680468102,0.36602906041404304,0.12200968680468102,NA,Yes,0.00215966233479061,Yes,0.1603878048380849,2.9123912814036013,8.737173844210805,2.9123912814036013,NA,0.008889758156862722,0.008889758156862722,2.932135371811423,0.02863384856468467
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,beta-Alanine,0.2458530652320867,0.01966824521856693,0.05900473565570081,0.01966824521856693,NA,Yes,0.00158033252129447,Yes,0.11017208178879234,0.354437416588105,1.063312249764315,0.354437416588105,NA,0.24076849924504629,0.24076849924504629,1.3419254785480188,1.22825656120496
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,beta-Alaninebetaine,1.1457217969043174,0.0916577437523454,0.5499464625140724,0.0916577437523454,NA,Yes,2.0856590682921469e-4,Yes,0.02292634486474794,0.3386817625023062,2.032090575013837,0.3386817625023062,NA,0.003140874411352971,0.003140874411352971,0.3463194088330505,0.01077852074209731
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,beta-Glutamic acid,0.06575470768385112,0.00526037661470809,0.02630188307354045,0.00526037661470809,NA,Yes,1.4916078302855232e-5,Yes,0.00836415661975194,0.0761165512080284,0.380582756040142,0.0761165512080284,NA,0.03335442870623739,0.03335442870623739,0.1581126015075982,0.1153504790058072
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,Arsenobetaine,0.01401595569864367,0.00112127645589149,0.00560638227945747,NA,NA,Yes,7.76664679095779e-8,Yes,4.6502662097515475e-5,3.687369287166874e-4,0.0018436846435834371,NA,NA,3.0268625195462507e-5,3.0268625195462507e-5,4.134086660469125e-4,7.494036252568757e-5
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,Glycine betaine,3.445787606927629,0.27566300855421033,1.3783150427710518,0.27566300855421033,NA,Yes,0.02197725284810022,Yes,0.5290121007005851,3.090572847876182,15.45286423938091,3.090572847876182,NA,0.9253683573019953,0.9253683573019953,5.290121007005852,3.1249165164316652
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,Homarine,0.19628236967329749,0.0157025895738638,0.1099181270170466,0.0157025895738638,NA,Yes,9.593895315638972e-6,Yes,0.02171260061058108,0.2104738162738696,1.4733167139170873,0.2104738162738696,NA,0.00385604127207847,0.00385604127207847,0.21712600610581084,0.01050823110401972
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,L-Alanine,1.60915930939304,0.1287327447514432,0.3861982342543296,0.1287327447514432,NA,Yes,0.01350051831705244,Yes,0.3638195203972707,0.4519120329357089,1.3557360988071268,0.4519120329357089,NA,0.860831724703151,0.860831724703151,3.6381952039727063,4.047114895740148
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,L-Isoleucine,6.032188594695151,0.482575087575612,2.895450525453672,0.482575087575612,NA,Yes,0.00896689945788649,No,0.08877015248990701,-0.6270101317444348,-3.7620607904666086,-0.6270101317444348,NA,0.2718333858525752,0.2718333858525752,1.4869372276366333,2.3857807452336433
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,L-Proline,0.39286170114068697,0.03142893609125496,0.1571446804562748,0.03142893609125496,NA,Yes,0.00468763608002021,Yes,0.06405194527127162,0.2994806599741018,1.497403299870509,0.2994806599741018,NA,0.12037087248387068,0.12037087248387068,0.6405194527127162,0.46140966522248505
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,Taurine,1.6103515294033004,0.128828122352264,0.257656244704528,0.128828122352264,0.128828122352264,Yes,3.786706199879393e-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,Isethionic acid,1.3859354750959882,0.11087483800767904,0.22174967601535808,NA,0.11087483800767904,Yes,0.00310356324335359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,L-Cysteic acid,0.03711162941450043,0.00296893035316003,0.0089067910594801,0.00296893035316003,0.00296893035316003,Yes,5.2841669778270405e-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,Sucrose,1.247730704925061,0.09981845639400488,1.1978214767280584,NA,NA,Yes,0.02939339800347445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S1_U_C,220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,Trehalose,0.1070297765398823,0.00856238212319058,0.102748585478287,NA,NA,No,0.00312321781018516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,(3-Carboxypropyl)trimethylammonium,0.11669055561642058,0.00933524444931364,0.06534671114519551,0.00933524444931364,NA,Yes,5.234717032564405e-5,Yes,0.00196038483431105,0.03786640194663718,0.2650648136264603,0.03786640194663718,NA,0.00154358305471733,0.00154358305471733,0.04188856483570633,0.00556574594378648
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",0.261325557501946,0.02090604460015568,0.06271813380046704,NA,0.02090604460015568,Yes,5.773290854041151e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,2-O-alpha-D-Glucosylglycerol,0.4611638160747474,0.03689310528597979,0.3320379475738181,NA,NA,Yes,1.6741197304606694e-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,5-Hydroxyectoine,0.00141081591878126,1.1286527350250104e-4,6.771916410150062e-4,2.2573054700500208e-4,NA,Yes,5.871464016727651e-7,Yes,1.6295347610302072e-4,0.0029173902525906595,0.017504341515543958,0.005834780505181319,NA,2.981783067038601e-4,2.981783067038601e-4,0.00345240415472501,8.331922088382107e-4
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,Betonicine,0.11199334211928824,0.00895946736954305,0.0627162715868014,0.00895946736954305,NA,Yes,2.408648525555309e-5,Yes,0.00403917052735782,0.04346462105053628,0.30425234735375395,0.04346462105053628,NA,5.908157657269902e-4,5.908157657269902e-4,0.04528218079997558,0.00240837551516629
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,Carnitine,0.0905382977978492,0.00724306382382793,0.05070144676679554,0.00724306382382793,NA,Yes,1.647389015757741e-4,Yes,0.00220145614154038,0.01937348554454691,0.13561439881182838,0.01937348554454691,NA,7.195391209348896e-4,7.195391209348896e-4,0.0220145614154038,0.00336061499179178
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,Dimethylsulfonioacetate,0.9023372399823222,0.07218697919858577,0.2887479167943431,NA,0.07218697919858577,Yes,1.444935975753952e-5,Yes,0.08009501214730595,0.8429133221334749,3.3716532885338997,NA,0.8429133221334749,0.00190388134630173,0.00190388134630173,0.8448840943808645,0.00387465359369133
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,Dimethylsulfoniopropionate,0.6426115462550004,0.05140892370040003,0.25704461850200017,NA,0.05140892370040003,Yes,1.1972011069971628e-4,Yes,0.3563186340724866,6.4199874346633345,32.099937173316675,NA,6.4199874346633345,2.457687794022725e-4,2.457687794022725e-4,6.420155568873631,4.139029896990334e-4
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,Ectoine,0.03726753050267864,0.00298140244021429,0.01788841464128574,0.00596280488042858,NA,Yes,8.627795642355144e-5,No,4.748579489879961e-4,9.445970077702898e-4,0.005667582046621739,0.0018891940155405795,NA,0.0026164259740440402,0.0026164259740440402,0.00997600733168059,0.01164783629795434
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,Gonyol,3.8423311228902546,0.30738648983122036,2.1517054288185427,NA,0.30738648983122036,Yes,9.732664307637168e-4,Yes,0.09681202939002125,0.9015796916485381,6.311057841539767,NA,0.9015796916485381,0.22373499369495736,0.22373499369495736,1.363549709718609,0.6857050117650281
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,Hydroxyisoleucine,5.2802657619426,0.422421260955408,2.534527565732448,0.422421260955408,NA,Yes,0.00220209595538393,Yes,0.06645129486869121,0.9077315477539046,5.446389286523428,0.9077315477539046,NA,0.043893335439155856,0.043893335439155856,1.0514445390615696,0.18760632674682085
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,L-Asparagine,0.2538881810171076,0.0203110544813686,0.08124421792547441,0.0406221089627372,NA,Yes,0.0016909694001912,No,0.02045890358117637,-0.2164930153422832,-0.8659720613691329,-0.4329860306845664,NA,0.0817213833911617,0.0817213833911617,0.2473869840529186,0.5456013827863635
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,L-Aspartic acid,3.8349634843696663,0.3067970787495733,1.2271883149982932,0.3067970787495733,NA,Yes,0.00611843653513392,No,0.0831898195205022,0.30431781049668627,1.217271241986745,0.30431781049668627,NA,0.39726644417027035,0.39726644417027035,1.2379437428646158,1.3308923765382
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,L-Glutamic acid,9.099960845486637,0.7279968676389308,3.6399843381946537,0.7279968676389308,NA,Yes,0.00219652197759229,Yes,0.06471222031789192,0.8921270261583683,4.460635130791841,0.8921270261583683,NA,0.10279196046773581,0.10279196046773581,1.2050692796627918,0.4157342139721593
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,L-Glutamine,4.036362454108293,0.3229089963286634,1.6145449816433168,0.6458179926573268,NA,Yes,1.4486726485862596e-4,Yes,0.01595955066835632,0.09341203622208097,0.4670601811104048,0.18682407244416194,NA,0.005824404762137962,0.005824404762137962,0.12182863105615512,0.0342409995962121
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,L-Lysine,0.35850304948663936,0.02868024395893114,0.17208146375358688,0.05736048791786229,NA,Yes,0.00131826435746422,Yes,0.02475923380609839,0.13053135748882783,0.783188144932967,0.26106271497765565,NA,0.09615716340867614,0.09615716340867614,0.4405557616743486,0.40618156759419694
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,L-Threonine,0.4397442301896735,0.03517953841517388,0.1407181536606955,0.03517953841517388,NA,Yes,0.00796499792478672,Yes,0.04255044855707689,0.22238820087941624,0.889552803517665,0.22238820087941624,NA,0.08520771691755569,0.08520771691755569,0.6840908128147408,0.5469103288528803
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,L-Tyrosine,0.2390505939251897,0.01912404751401517,0.17211642762613658,0.01912404751401517,NA,Yes,7.354623781821395e-4,No,0,-0.2172863400346803,-1.9555770603121228,-0.2172863400346803,NA,0.24590414297677118,0.24590414297677118,0,0.4631904830114515
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,Proline betaine,0.1352822205607695,0.01082257764486155,0.07575804351403091,0.01082257764486155,NA,Yes,9.762530856877975e-5,Yes,0.0021396938961636,0.03206727166947096,0.22447090168629671,0.03206727166947096,NA,0.0014709316280489201,0.0014709316280489201,0.03676449993408248,0.00616815989266044
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,Sarcosine,0.1676383405050727,0.01341106724040581,0.04023320172121745,0.01341106724040581,NA,Yes,0.00103835562067599,Yes,0.00954243380102789,0.10531877879706877,0.31595633639120635,0.10531877879706877,NA,0.05352048466864415,0.05352048466864415,0.23274228782994863,0.180943993701524
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,Trigonelline,0.3385518103491279,0.02708414482793023,0.18958901379551163,0.02708414482793023,NA,Yes,2.311866422967845e-4,Yes,0.00771352643838679,0.07557363910887187,0.5290154737621031,0.07557363910887187,NA,0.04222405572512507,0.04222405572512507,0.144719070138589,0.1113694867548422
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,Trimethylamine N-oxide,2.7752649307148687,0.22202119445718949,0.6660635833715685,0.22202119445718949,NA,Yes,0.00215966233479061,Yes,0.03299309161125026,0.5834202900537915,1.7502608701613744,0.5834202900537915,NA,0.008889758156862722,0.008889758156862722,0.6031643804616135,0.02863384856468467
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,beta-Alanine,0.11994260732776003,0.0095954085862208,0.0287862257586624,0.0095954085862208,NA,Yes,0.00158033252129447,No,0.07002455611526269,-0.13457020428314526,-0.40371061284943577,-0.13457020428314526,NA,0.24076849924504629,0.24076849924504629,0.8529178576767685,1.22825656120496
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,beta-Alaninebetaine,1.3363560533435923,0.10690848426748738,0.6414509056049242,0.10690848426748738,NA,Yes,2.0856590682921469e-4,Yes,0.01830601253585743,0.26888822279096913,1.6133293367458148,0.26888822279096913,NA,0.003140874411352971,0.003140874411352971,0.27652586912171345,0.01077852074209731
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,beta-Glutamic acid,0.12658960675013148,0.01012716854001051,0.05063584270005258,0.01012716854001051,NA,Yes,1.4916078302855232e-5,No,0.00741945633417685,0.05825832274725165,0.2912916137362582,0.05825832274725165,NA,0.03335442870623739,0.03335442870623739,0.14025437304682145,0.1153504790058072
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,Arsenobetaine,0.01848053944267184,0.00147844315541374,0.00739221577706873,NA,NA,Yes,6.60853587645549e-8,Yes,8.9628410490404e-5,7.521248319294665e-4,0.0037606241596473324,NA,NA,3.0268625195462507e-5,3.0268625195462507e-5,7.967965692596915e-4,7.494036252568757e-5
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,Glycine betaine,3.70155404601024,0.29612432368081915,1.4806216184040957,0.29612432368081915,NA,Yes,0.0201607350756626,Yes,0.4404288515376524,2.204740356246854,11.02370178123427,2.204740356246854,NA,0.9253683573019953,0.9253683573019953,4.404288515376524,3.1249165164316652
TN397,TN397_S2_U_A,220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,Homarine,0.29907400997412087,0.02392592079792966,0.16748144558550768,0.02392592079792966,NA,Yes,7.781233780929327e-6,Yes,0.00474674148109286,0.04081522497898736,0.2857065748529115,0.04081522497898736,NA,0.00385604127207847,0.00385604127207847,0.04746741481092861,0.01050823110401972
