Cruise,Rep,Compound,detected
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_A,Sucrose,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_B,Sucrose,No
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_C,Sucrose,No
G4_DepthProfiles,240801_Smp_TN397_S11_15m_A,Sucrose,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_15m_B,Sucrose,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_45m_A,Sucrose,No
G4_DepthProfiles,240801_Smp_TN397_S11_45m_B,Sucrose,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_200m_A,Sucrose,No
G4_DepthProfiles,240801_Smp_TN397_S11_500m_A,Sucrose,No
G4_DepthProfiles,240801_Smp_TN397_S11_1000m_A,Sucrose,No
G4_DepthProfiles,240801_Smp_TN397_S11_DCM_A,Sucrose,No
G4_DepthProfiles,240801_Smp_TN397_S11_DCM_B,Sucrose,No
G4_DepthProfiles,240801_Smp_TN397_S11_DCM+50_A,Sucrose,No
G4_DepthProfiles,240801_Smp_TN397_S11_DCM+50_B,Sucrose,No
G4_DepthProfiles,240801_Smp_TN397_S12_15m_A,Sucrose,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_15m_B,Sucrose,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_DCM_A,Sucrose,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_DCM_B,Sucrose,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_DCM+50_A,Sucrose,No
G4_DepthProfiles,240801_Smp_TN397_S12_DCM+50_B,Sucrose,No
G4_DepthProfiles,240801_Smp_TN397_S13_15m_A,Sucrose,Yes
G4_DepthProfiles,240801_Smp_TN397_S13_15m_B,Sucrose,Yes
G4_DepthProfiles,240801_Smp_TN397_S13_DCM_A,Sucrose,Yes
G4_DepthProfiles,240801_Smp_TN397_S13_DCM_B,Sucrose,Yes
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_A,Sucrose,No
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_B,Sucrose,No
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_C,Sucrose,No
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_A,Sucrose,No
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_B,Sucrose,No
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_C,Sucrose,No
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_A,Sucrose,Yes
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_B,Sucrose,Yes
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_C,Sucrose,Yes
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_A,Sucrose,No
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_B,Sucrose,Yes
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_C,Sucrose,Yes
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_A,Sucrose,No
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_B,Sucrose,Yes
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_C,Sucrose,No
G4_DepthProfiles,240801_Smp_TN397_S1_DCM_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S1_DCM_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S1_DCM_C,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_15m_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_15m_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_45m_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_45m_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_200m_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_200m_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_500m_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_1000m_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_DCM_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_DCM_B,Trehalose,No
G4_DepthProfiles,240801_Smp_TN397_S4_DCM+50_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S4_DCM+50_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S6_DCM_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S6_DCM_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S6_DCM_C,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_15m_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_15m_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_30m_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_30m_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_200m_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_200m_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_500m_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_1000m_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_DCM_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_DCM_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_DCM+50_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S7_DCM+50_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_15m_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_15m_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_45m_A,Trehalose,No
G4_DepthProfiles,240801_Smp_TN397_S9_45m_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_200m_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_200m_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_500m_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_1000m_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_DCM_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_DCM_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_DCM+50_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S9_DCM+50_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_60m_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_60m_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_C,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_15m_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_15m_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_45m_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_45m_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_200m_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_500m_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_1000m_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_DCM_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_DCM_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_DCM+50_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S11_DCM+50_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_15m_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_15m_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_DCM_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_DCM_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_DCM+50_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S12_DCM+50_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S13_15m_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S13_15m_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S13_DCM_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S13_DCM_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_C,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_C,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_C,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_C,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_A,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_B,Trehalose,Yes
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_C,Trehalose,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D40_A,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D40_B,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D40_C,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D70_A,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D70_B,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D70_C,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D125_A,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D125_B,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D125_C,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D300_A,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D300_B,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D300_C,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D500_A,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D500_B,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D500_C,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C28D15_A,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C28D15_B,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C28D15_C,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D80_A,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D80_B,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D80_C,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D125_A,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D125_B,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D125_C,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D200_A,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D200_B,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D200_C,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D400_A,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D400_B,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D400_C,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D1000_A,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D1000_B,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D1000_C,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S6C3D75_A,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S6C3D75_B,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S6C3D75_C,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S6C3D115_A,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S6C3D115_B,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S6C3D115_C,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S6C3D200_A,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S6C3D200_B,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S6C3D200_C,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S6C3D400_A,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S6C3D400_B,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S6C3D400_C,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S6C3D1000_A,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S6C3D1000_B,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S6C3D1000_C,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906U12_A,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906U12_B,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906U12_C,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906U13_A,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906U13_B,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906U13_C,Trimethylamine N-oxide,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D40_A,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D40_B,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D40_C,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D70_A,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D70_B,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D70_C,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D125_A,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D125_B,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D125_C,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D300_A,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D300_B,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D300_C,beta-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S4C27D500_A,beta-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S4C27D500_B,beta-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S4C27D500_C,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C28D15_A,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C28D15_B,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C28D15_C,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D80_A,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D80_B,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D80_C,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D125_A,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D125_B,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D125_C,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D200_A,beta-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D200_B,beta-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D200_C,beta-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D400_A,beta-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D400_B,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D400_C,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D1000_A,beta-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D1000_B,beta-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D1000_C,beta-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D75_A,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S6C3D75_B,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S6C3D75_C,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S6C3D115_A,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S6C3D115_B,beta-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D115_C,beta-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D200_A,beta-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D200_B,beta-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D200_C,beta-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D400_A,beta-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D400_B,beta-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D400_C,beta-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D1000_A,beta-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D1000_B,beta-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D1000_C,beta-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906U12_A,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906U12_B,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906U12_C,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906U13_A,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906U13_B,beta-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906U13_C,beta-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S4C27D40_A,L-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D40_B,L-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D40_C,L-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D70_A,L-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D70_B,L-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D70_C,L-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D125_A,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S4C27D125_B,L-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D125_C,L-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D300_A,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S4C27D300_B,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S4C27D300_C,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S4C27D500_A,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S4C27D500_B,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S4C27D500_C,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S4C28D15_A,L-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C28D15_B,L-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C28D15_C,L-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D80_A,L-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D80_B,L-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D80_C,L-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D125_A,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D125_B,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D125_C,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D200_A,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D200_B,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D200_C,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D400_A,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D400_B,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D400_C,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D1000_A,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D1000_B,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D1000_C,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D75_A,L-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906S6C3D75_B,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D75_C,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D115_A,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D115_B,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D115_C,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D200_A,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D200_B,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D200_C,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D400_A,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D400_B,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D400_C,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D1000_A,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D1000_B,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D1000_C,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906U12_A,L-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906U12_B,L-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906U12_C,L-Alanine,Yes
G3_DepthProfiles,190715_Smp_KM1906U13_A,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906U13_B,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906U13_C,L-Alanine,No
G3_DepthProfiles,190715_Smp_KM1906S4C27D40_A,Sarcosine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D40_B,Sarcosine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D40_C,Sarcosine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D70_A,Sarcosine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D70_B,Sarcosine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D70_C,Sarcosine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D125_A,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S4C27D125_B,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S4C27D125_C,Sarcosine,Yes
G3_DepthProfiles,190715_Smp_KM1906S4C27D300_A,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S4C27D300_B,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S4C27D300_C,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S4C27D500_A,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S4C27D500_B,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S4C27D500_C,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S4C28D15_A,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S4C28D15_B,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S4C28D15_C,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D80_A,Sarcosine,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D80_B,Sarcosine,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D80_C,Sarcosine,Yes
G3_DepthProfiles,190715_Smp_KM1906S5C3D125_A,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D125_B,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D125_C,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D200_A,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D200_B,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D200_C,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D400_A,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D400_B,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D400_C,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D1000_A,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D1000_B,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S5C3D1000_C,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D75_A,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D75_B,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D75_C,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D115_A,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D115_B,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D115_C,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D200_A,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D200_B,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D200_C,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D400_A,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D400_B,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D400_C,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D1000_A,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D1000_B,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906S6C3D1000_C,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906U12_A,Sarcosine,No
G3_DepthProfiles,190715_Smp_KM1906U12_B,Sarcosine,No
