Part.SampID,Diss.SampID,Cruise,Lat,Long,Local_Date,Local_Time,depth_m,UTC.time.round,sst,sss,lat,lon,chla,pc,pn,N_N,SRP,bact_abu,bact_c,chla_interp,pc_interp,pn_interp,N_N_interp,SRP_interp,bact_abu_interp,bact_c_interp,DON,pp_13c,pp_14c,DON_interp,pp_13c_interp,pp_14c_interp
220902_Smp_TN397_S4_2400_U_C,220602_Smp_TN397_S4_2400_U_C,TN397,19.639,-138.6135,24/11/2021,23:06:00,7,2021-11-25T08:00:00Z,23.766552527777776,35.07553188888889,19.638815415013887,-138.61354378841204,0.07562535337240973,NA,NA,NA,NA,NA,NA,0.07562535337240973,1.6369038793616362,0.247631764341424,0.001,NA,386.566012245736,4.208299348438706,NA,NA,NA,5.205230571510253,3.3231927473911944,3.7388328598916503
220902_Smp_TN397_S4_U_600_A,220602_Smp_TN397_S4_U_600_A,TN397,19.6377,-138.6154,24/11/2021,06:19:00,7,2021-11-24T15:00:00Z,23.834037805555557,35.05780163888889,19.637604960199074,-138.61581800102314,0.05941612394143579,NA,NA,NA,NA,NA,NA,0.05941612394143579,1.5130693105268762,0.24518873535664276,0.001,NA,389.6077517998501,4.265509186418122,NA,NA,NA,5.027032671169813,3.169050785053076,3.696994140279076
220902_Smp_TN397_S4_U_600_B,220602_Smp_TN397_S4_U_600_B,TN397,19.6377,-138.6154,24/11/2021,06:19:00,7,2021-11-24T15:00:00Z,23.834037805555557,35.05780163888889,19.637604960199074,-138.61581800102314,0.05941612394143579,NA,NA,NA,NA,NA,NA,0.05941612394143579,1.5130693105268762,0.24518873535664276,0.001,NA,389.6077517998501,4.265509186418122,NA,NA,NA,5.027032671169813,3.169050785053076,3.696994140279076
220902_Smp_TN397_S4_U_600_C,220602_Smp_TN397_S4_U_600_C,TN397,19.6377,-138.6154,24/11/2021,06:19:00,7,2021-11-24T15:00:00Z,23.834037805555557,35.05780163888889,19.637604960199074,-138.61581800102314,0.05941612394143579,NA,NA,NA,NA,NA,NA,0.05941612394143579,1.5130693105268762,0.24518873535664276,0.001,NA,389.6077517998501,4.265509186418122,NA,NA,NA,5.027032671169813,3.169050785053076,3.696994140279076
220902_Smp_TN397_S4_U_1800_A,220602_Smp_TN397_S4_U_1800_A,TN397,19.69,-138.58,24/11/2021,17:36:00,7,2021-11-25T03:00:00Z,23.804163,35.07203669444444,19.641245493907405,-138.6044895925463,0.0778818983797449,NA,NA,NA,NA,NA,NA,0.0778818983797449,1.6140039857488468,0.24859961432903332,0.001,NA,388.554196472733,4.251680603461034,NA,NA,NA,5.15330368605127,3.279548724022608,3.722029300978698
220902_Smp_TN397_S4_U_1800_B,220602_Smp_TN397_S4_U_1800_B,TN397,19.69,-138.58,24/11/2021,17:40:00,7,2021-11-25T03:00:00Z,23.804163,35.07203669444444,19.641245493907405,-138.6044895925463,0.0778818983797449,NA,NA,NA,NA,NA,NA,0.0778818983797449,1.6140039857488468,0.24859961432903332,0.001,NA,388.554196472733,4.251680603461034,NA,NA,NA,5.15330368605127,3.279548724022608,3.722029300978698
220902_Smp_TN397_S4_U_1800_C,220602_Smp_TN397_S4_U_1800_C,TN397,19.69,-138.58,24/11/2021,17:41:00,7,2021-11-25T03:00:00Z,23.804163,35.07203669444444,19.641245493907405,-138.6044895925463,0.0778818983797449,NA,NA,NA,NA,NA,NA,0.0778818983797449,1.6140039857488468,0.24859961432903332,0.001,NA,388.554196472733,4.251680603461034,NA,NA,NA,5.15330368605127,3.279548724022608,3.722029300978698
220902_Smp_TN397_S6_U_A,220602_Smp_TN397_S6_U_A,TN397,13.9487,-140.0016,27/11/2021,06:24:00,7,2021-11-27T15:00:00Z,26.400018888888887,33.73397627777778,13.948698539189817,-140.00157690004167,0.08293802811390463,NA,NA,NA,NA,NA,NA,0.08293802811390463,1.9529965391719737,0.3377078633663451,0.00930316472265621,NA,608.4147523541214,6.847578905381141,NA,NA,7.441193234232436,4.628371002510337,3.5257378253426235,7.441193234232436
220902_Smp_TN397_S6_U_B,220602_Smp_TN397_S6_U_B,TN397,13.9487,-140.0016,27/11/2021,06:24:00,7,2021-11-27T15:00:00Z,26.400018888888887,33.73397627777778,13.948698539189817,-140.00157690004167,0.08293802811390463,NA,NA,NA,NA,NA,NA,0.08293802811390463,1.9529965391719737,0.3377078633663451,0.00930316472265621,NA,608.4147523541214,6.847578905381141,NA,NA,7.441193234232436,4.628371002510337,3.5257378253426235,7.441193234232436
220902_Smp_TN397_S6_U_C,220602_Smp_TN397_S6_U_C,TN397,13.9487,-140.0016,27/11/2021,06:24:00,7,2021-11-27T15:00:00Z,26.400018888888887,33.73397627777778,13.948698539189817,-140.00157690004167,0.08293802811390463,NA,NA,NA,NA,NA,NA,0.08293802811390463,1.9529965391719737,0.3377078633663451,0.00930316472265621,NA,608.4147523541214,6.847578905381141,NA,NA,7.441193234232436,4.628371002510337,3.5257378253426235,7.441193234232436
220902_Smp_TN397_S7_600_U_A,220602_Smp_TN397_S7_600_U_A,TN397,10.6974,-139.998,28/11/2021,06:18:00,7,2021-11-28T15:00:00Z,26.821903666666667,33.76159797222222,10.696980422439816,-139.9987000088611,0.08263408173705464,NA,NA,NA,NA,NA,NA,0.08263408173705464,1.588925761072024,0.27782241381501543,0.03738929953564458,NA,478.5212745175443,5.465169617858483,NA,NA,NA,4.60407285527492,3.5744389401044856,5.3325146078898555
220902_Smp_TN397_S7_600_U_B,220602_Smp_TN397_S7_600_U_B,TN397,10.6974,-139.998,28/11/2021,06:18:00,7,2021-11-28T15:00:00Z,26.821903666666667,33.76159797222222,10.696980422439816,-139.9987000088611,0.08263408173705464,NA,NA,NA,NA,NA,NA,0.08263408173705464,1.588925761072024,0.27782241381501543,0.03738929953564458,NA,478.5212745175443,5.465169617858483,NA,NA,NA,4.60407285527492,3.5744389401044856,5.3325146078898555
220902_Smp_TN397_S7_600_U_C,220602_Smp_TN397_S7_600_U_C,TN397,10.6974,-139.998,28/11/2021,06:18:00,7,2021-11-28T15:00:00Z,26.821903666666667,33.76159797222222,10.696980422439816,-139.9987000088611,0.08263408173705464,NA,NA,NA,NA,NA,NA,0.08263408173705464,1.588925761072024,0.27782241381501543,0.03738929953564458,NA,478.5212745175443,5.465169617858483,NA,NA,NA,4.60407285527492,3.5744389401044856,5.3325146078898555
220902_Smp_TN397_S7_1800_U_A,220602_Smp_TN397_S7_1800_U_A,TN397,10.6979,-139.9975,28/11/2021,17:52:00,7,2021-11-29T03:00:00Z,26.772698922902496,33.76646680839002,10.697757688123582,-139.9967762100529,0.10970457177923112,NA,NA,NA,NA,NA,NA,0.10970457177923112,1.6686226368471315,0.2767138707200431,0.05999633843737189,NA,447.13984952838007,5.127853725640998,NA,NA,NA,4.538078795137704,3.876073200923571,5.747009394794517
220902_Smp_TN397_S7_1800_U_B,220602_Smp_TN397_S7_1800_U_B,TN397,10.6979,-139.9975,28/11/2021,17:52:00,7,2021-11-29T03:00:00Z,26.772698922902496,33.76646680839002,10.697757688123582,-139.9967762100529,0.10970457177923112,NA,NA,NA,NA,NA,NA,0.10970457177923112,1.6686226368471315,0.2767138707200431,0.05999633843737189,NA,447.13984952838007,5.127853725640998,NA,NA,NA,4.538078795137704,3.876073200923571,5.747009394794517
220902_Smp_TN397_S7_1800_U_C,220602_Smp_TN397_S7_1800_U_C,TN397,10.6979,-139.9975,28/11/2021,17:52:00,7,2021-11-29T03:00:00Z,26.772698922902496,33.76646680839002,10.697757688123582,-139.9967762100529,0.10970457177923112,NA,NA,NA,NA,NA,NA,0.10970457177923112,1.6686226368471315,0.2767138707200431,0.05999633843737189,NA,447.13984952838007,5.127853725640998,NA,NA,NA,4.538078795137704,3.876073200923571,5.747009394794517
220902_Smp_TN397_S8_U_A,220602_Smp_TN397_S8_U_A,TN397,8.388,-139.9961,30/11/2021,06:17:00,7,2021-11-30T15:00:00Z,28.12784205555555,34.06097255555556,8.388028597018518,-139.9960790316713,0.09267693509930942,NA,NA,NA,NA,NA,NA,0.09267693509930942,1.6278611788970505,0.285686531557829,0.01698914737596076,NA,545.8280691947302,6.07774929667788,NA,NA,NA,4.5173537569749085,5.535502451462791,8.22415194766273
220902_Smp_TN397_S8_U_B,220602_Smp_TN397_S8_U_B,TN397,8.388,-139.9961,30/11/2021,06:17:00,7,2021-11-30T15:00:00Z,28.12784205555555,34.06097255555556,8.388028597018518,-139.9960790316713,0.09267693509930942,NA,NA,NA,NA,NA,NA,0.09267693509930942,1.6278611788970505,0.285686531557829,0.01698914737596076,NA,545.8280691947302,6.07774929667788,NA,NA,NA,4.5173537569749085,5.535502451462791,8.22415194766273
220902_Smp_TN397_S8_U_C,220602_Smp_TN397_S8_U_C,TN397,8.388,-139.9961,30/11/2021,06:17:00,7,2021-11-30T15:00:00Z,28.12784205555555,34.06097255555556,8.388028597018518,-139.9960790316713,0.09267693509930942,NA,NA,NA,NA,NA,NA,0.09267693509930942,1.6278611788970505,0.285686531557829,0.01698914737596076,NA,545.8280691947302,6.07774929667788,NA,NA,NA,4.5173537569749085,5.535502451462791,8.22415194766273
220902_Smp_TN397_S9_600_U_A,220602_Smp_TN397_S9_600_U_A,TN397,4.7508,-140.0005,1/12/21,06:15:00,7,2021-12-01T15:00:00Z,25.807385002782414,34.57656964385086,4.75084723353274,-140.0005270166597,0.15042484913761434,NA,NA,NA,NA,NA,NA,0.15042484913761434,3.0482856253865793,0.4829662858752533,2.92545633050571,NA,553.0735862925914,6.8761301763416665,NA,NA,NA,4.4493176471197655,13.448311906530533,21.629815635369493
220902_Smp_TN397_S9_600_U_B,220602_Smp_TN397_S9_600_U_B,TN397,4.7508,-140.0005,1/12/21,06:15:00,7,2021-12-01T15:00:00Z,25.807385002782414,34.57656964385086,4.75084723353274,-140.0005270166597,0.15042484913761434,NA,NA,NA,NA,NA,NA,0.15042484913761434,3.0482856253865793,0.4829662858752533,2.92545633050571,NA,553.0735862925914,6.8761301763416665,NA,NA,NA,4.4493176471197655,13.448311906530533,21.629815635369493
220902_Smp_TN397_S9_600_U_C,220602_Smp_TN397_S9_600_U_C,TN397,4.7508,-140.0005,1/12/21,06:15:00,7,2021-12-01T15:00:00Z,25.807385002782414,34.57656964385086,4.75084723353274,-140.0005270166597,0.15042484913761434,NA,NA,NA,NA,NA,NA,0.15042484913761434,3.0482856253865793,0.4829662858752533,2.92545633050571,NA,553.0735862925914,6.8761301763416665,NA,NA,NA,4.4493176471197655,13.448311906530533,21.629815635369493
220902_Smp_TN397_S9_1800_U_A,220602_Smp_TN397_S9_1800_U_A,TN397,4.7695,-139.9879,1/12/21,18:00:00,7,2021-12-02T03:00:00Z,25.92879725,34.56496627777778,4.769463021560185,-139.98791063768056,0.15590478344738515,NA,NA,NA,NA,NA,NA,0.15590478344738515,2.905474320641096,0.4796950306247272,2.902676096656332,NA,556.796410041497,7.128294956427866,NA,NA,NA,3.882739667925372,11.93407538326234,16.4567020815025
220902_Smp_TN397_S9_1800_U_B,220602_Smp_TN397_S9_1800_U_B,TN397,4.7695,-139.9879,1/12/21,18:00:00,7,2021-12-02T03:00:00Z,25.92879725,34.56496627777778,4.769463021560185,-139.98791063768056,0.15590478344738515,NA,NA,NA,NA,NA,NA,0.15590478344738515,2.905474320641096,0.4796950306247272,2.902676096656332,NA,556.796410041497,7.128294956427866,NA,NA,NA,3.882739667925372,11.93407538326234,16.4567020815025
220902_Smp_TN397_S9_1800_U_C,220602_Smp_TN397_S9_1800_U_C,TN397,4.7695,-139.9879,1/12/21,18:00:00,7,2021-12-02T03:00:00Z,25.92879725,34.56496627777778,4.769463021560185,-139.98791063768056,0.15590478344738515,NA,NA,NA,NA,NA,NA,0.15590478344738515,2.905474320641096,0.4796950306247272,2.902676096656332,NA,556.796410041497,7.128294956427866,NA,NA,NA,3.882739667925372,11.93407538326234,16.4567020815025
220902_Smp_TN397_S9_BB_A,NA,TN397,4.7508,-140.0005,1/12/21,08:30:00,7,2021-12-01T18:00:00Z,25.756797083333332,34.57327238888889,4.763763252277778,-139.99599945112038,0.18112478593216416,NA,NA,NA,NA,NA,NA,0.18112478593216416,3.0280932925316377,0.48092301488042566,2.9300350801184356,NA,553.875005399121,6.985550020484123,NA,NA,NA,4.036159570479414,13.167605508959346,21.272772750835287
220902_Smp_TN397_S9_BB_B,NA,TN397,4.7508,-140.0005,1/12/21,08:30:00,7,2021-12-01T18:00:00Z,25.756797083333332,34.57327238888889,4.763763252277778,-139.99599945112038,0.18112478593216416,NA,NA,NA,NA,NA,NA,0.18112478593216416,3.0280932925316377,0.48092301488042566,2.9300350801184356,NA,553.875005399121,6.985550020484123,NA,NA,NA,4.036159570479414,13.167605508959346,21.272772750835287
220902_Smp_TN397_S10_U_A,220602_Smp_TN397_S10_U_A,TN397,1.1248,-140.0051,3/12/21,06:00:00,7,2021-12-03T15:00:00Z,26.264790194444444,34.77069458333333,1.1248228506064817,-140.00507570783333,0.15709303111632256,NA,NA,NA,NA,NA,NA,0.15709303111632256,1.9535097735377,0.384945762733568,2.253299030246623,NA,573.1127680410103,6.517060751094909,NA,NA,NA,4.27,16.03553559346093,20.570761910656735
220902_Smp_TN397_S10_U_B,220602_Smp_TN397_S10_U_B,TN397,1.1248,-140.0051,3/12/21,06:00:00,7,2021-12-03T15:00:00Z,26.264790194444444,34.77069458333333,1.1248228506064817,-140.00507570783333,0.15709303111632256,NA,NA,NA,NA,NA,NA,0.15709303111632256,1.9535097735377,0.384945762733568,2.253299030246623,NA,573.1127680410103,6.517060751094909,NA,NA,NA,4.27,16.03553559346093,20.570761910656735
220902_Smp_TN397_S10_U_C,220602_Smp_TN397_S10_U_C,TN397,1.1248,-140.0051,3/12/21,06:00:00,7,2021-12-03T15:00:00Z,26.264790194444444,34.77069458333333,1.1248228506064817,-140.00507570783333,0.15709303111632256,NA,NA,NA,NA,NA,NA,0.15709303111632256,1.9535097735377,0.384945762733568,2.253299030246623,NA,573.1127680410103,6.517060751094909,NA,NA,NA,4.27,16.03553559346093,20.570761910656735
220902_Smp_TN397_S11_600_U_A,220602_Smp_TN397_S11_600_U_A,TN397,0.1459,-139.9081,4/12/21,06:00:00,7,2021-12-04T15:00:00Z,24.755184581626683,34.774688531304854,0.15160365402038226,-139.91159044042325,0.2314889069628125,NA,NA,NA,NA,NA,NA,0.2314889069628125,2.923696597740548,0.5169324508729173,6.150601734960341,NA,604.9422126612983,7.032939323292968,NA,NA,NA,4.983475976074509,22.807852063172582,19.69083412874232
220902_Smp_TN397_S11_600_U_B,220602_Smp_TN397_S11_600_U_B,TN397,0.1459,-139.9081,4/12/21,06:00:00,7,2021-12-04T15:00:00Z,24.755184581626683,34.774688531304854,0.15160365402038226,-139.91159044042325,0.2314889069628125,NA,NA,NA,NA,NA,NA,0.2314889069628125,2.923696597740548,0.5169324508729173,6.150601734960341,NA,604.9422126612983,7.032939323292968,NA,NA,NA,4.983475976074509,22.807852063172582,19.69083412874232
220902_Smp_TN397_S11_1800_U_A,220602_Smp_TN397_S11_1800_U_A,TN397,0.299,-139.8577,4/12/21,18:05:00,7,2021-12-05T03:00:00Z,25.003163333333333,34.81470627777778,0.2876352676018518,-139.8706206282361,0.1822958934847004,NA,NA,NA,NA,NA,NA,0.1822958934847004,2.7207833044735694,0.49045252128944566,6.4947642211133045,NA,615.8445519388819,7.2007109200061254,NA,NA,NA,4.652543317261918,20.5633333923876,20.796188744283608
220902_Smp_TN397_S11_1800_U_B,220602_Smp_TN397_S11_1800_U_B,TN397,0.299,-139.8577,4/12/21,18:05:00,7,2021-12-05T03:00:00Z,25.003163333333333,34.81470627777778,0.2876352676018518,-139.8706206282361,0.1822958934847004,NA,NA,NA,NA,NA,NA,0.1822958934847004,2.7207833044735694,0.49045252128944566,6.4947642211133045,NA,615.8445519388819,7.2007109200061254,NA,NA,NA,4.652543317261918,20.5633333923876,20.796188744283608
220902_Smp_TN397_S11_1800_U_C,220602_Smp_TN397_S11_1800_U_C,TN397,0.299,-139.8577,4/12/21,18:05:00,7,2021-12-05T03:00:00Z,25.003163333333333,34.81470627777778,0.2876352676018518,-139.8706206282361,0.1822958934847004,NA,NA,NA,NA,NA,NA,0.1822958934847004,2.7207833044735694,0.49045252128944566,6.4947642211133045,NA,615.8445519388819,7.2007109200061254,NA,NA,NA,4.652543317261918,20.5633333923876,20.796188744283608
220902_Smp_TN397_S12_600_U_A,220602_Smp_TN397_S12_600_U_A,TN397,-2.249,-140.26,7/12/21,06:06:00,7,2021-12-07T15:00:00Z,26.15042429245283,35.25249537146227,-2.248815567769753,-140.26857551592963,0.1438473481771561,NA,NA,NA,NA,NA,NA,0.1438473481771561,2.111518664093961,0.3744503527031115,7.094689327706758,NA,625.0370266039725,6.916825876568979,NA,NA,NA,4.877063140206773,12.583599121049476,24.40079225900019
220902_Smp_TN397_S12_600_U_B,220602_Smp_TN397_S12_600_U_B,TN397,-2.249,-140.26,7/12/21,06:06:00,7,2021-12-07T15:00:00Z,26.15042429245283,35.25249537146227,-2.248815567769753,-140.26857551592963,0.1438473481771561,NA,NA,NA,NA,NA,NA,0.1438473481771561,2.111518664093961,0.3744503527031115,7.094689327706758,NA,625.0370266039725,6.916825876568979,NA,NA,NA,4.877063140206773,12.583599121049476,24.40079225900019
220902_Smp_TN397_S12_600_U_C,220602_Smp_TN397_S12_600_U_C,TN397,-2.249,-140.26,7/12/21,06:06:00,7,2021-12-07T15:00:00Z,26.15042429245283,35.25249537146227,-2.248815567769753,-140.26857551592963,0.1438473481771561,NA,NA,NA,NA,NA,NA,0.1438473481771561,2.111518664093961,0.3744503527031115,7.094689327706758,NA,625.0370266039725,6.916825876568979,NA,NA,NA,4.877063140206773,12.583599121049476,24.40079225900019
220902_Smp_TN397_S12_800_U_A,220602_Smp_TN397_S12_800_U_A,TN397,-2.489,-140.01,6/12/21,08:00:00,7,2021-12-06T17:00:00Z,26.065919555555556,35.24984675,-2.4874556775185184,-140.00993036063426,0.12842146951154423,NA,NA,NA,NA,NA,NA,0.12842146951154423,2.371929247984999,0.41744996746881496,7.374926938989232,NA,574.5098310470885,6.418309085614543,NA,NA,NA,5.097663545271743,12.624318462850365,15.357080607796556
220902_Smp_TN397_S12_800_U_B,220602_Smp_TN397_S12_800_U_B,TN397,-2.489,-140.01,6/12/21,08:00:00,7,2021-12-06T17:00:00Z,26.065919555555556,35.24984675,-2.4874556775185184,-140.00993036063426,0.12842146951154423,NA,NA,NA,NA,NA,NA,0.12842146951154423,2.371929247984999,0.41744996746881496,7.374926938989232,NA,574.5098310470885,6.418309085614543,NA,NA,NA,5.097663545271743,12.624318462850365,15.357080607796556
220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,TN397,-2.489,-140.01,6/12/21,08:00:00,7,2021-12-06T17:00:00Z,26.065919555555556,35.24984675,-2.4874556775185184,-140.00993036063426,0.12842146951154423,NA,NA,NA,NA,NA,NA,0.12842146951154423,2.371929247984999,0.41744996746881496,7.374926938989232,NA,574.5098310470885,6.418309085614543,NA,NA,NA,5.097663545271743,12.624318462850365,15.357080607796556
220902_Smp_TN397_S12_1800_U_A,220602_Smp_TN397_S12_1800_U_A,TN397,-2.489,-140.01,6/12/21,18:00:00,7,2021-12-07T03:00:00Z,26.137491963292547,35.25370050055617,-2.4590211299986096,-140.0472264777484,0.14163263433328432,NA,NA,NA,NA,NA,NA,0.14163263433328432,2.2705448224059785,0.40116445231572656,7.270786431425289,NA,566.2616814096541,6.2663455779132535,NA,NA,NA,4.906364276216826,12.569569559048356,18.41328957964248
220902_Smp_TN397_S12_1800_U_B,220602_Smp_TN397_S12_1800_U_B,TN397,-2.489,-140.01,6/12/21,18:00:00,7,2021-12-07T03:00:00Z,26.137491963292547,35.25370050055617,-2.4590211299986096,-140.0472264777484,0.14163263433328432,NA,NA,NA,NA,NA,NA,0.14163263433328432,2.2705448224059785,0.40116445231572656,7.270786431425289,NA,566.2616814096541,6.2663455779132535,NA,NA,NA,4.906364276216826,12.569569559048356,18.41328957964248
220902_Smp_TN397_S12_1800_U_C,220602_Smp_TN397_S12_1800_U_C,TN397,-2.489,-140.01,6/12/21,18:00:00,7,2021-12-07T03:00:00Z,26.137491963292547,35.25370050055617,-2.4590211299986096,-140.0472264777484,0.14163263433328432,NA,NA,NA,NA,NA,NA,0.14163263433328432,2.2705448224059785,0.40116445231572656,7.270786431425289,NA,566.2616814096541,6.2663455779132535,NA,NA,NA,4.906364276216826,12.569569559048356,18.41328957964248
220902_Smp_TN397_S13_1800_U_A,220602_Smp_TN397_S13_1800_U_A,TN397,0.01,-141.8458,7/12/21,18:22:00,7,2021-12-08T03:00:00Z,25.035129527777777,34.95385486111111,-0.00923439568518518,-141.83952547987963,0.233527961655288,NA,NA,NA,NA,NA,NA,0.233527961655288,3.3285530624169795,0.5696635606987163,6.850181890352729,NA,774.5712932640141,8.64327171842782,NA,NA,NA,4.9169236695470895,12.656621214932246,29.50291228058411
220902_Smp_TN397_S13_1800_U_B,220602_Smp_TN397_S13_1800_U_B,TN397,0.01,-141.8458,7/12/21,18:22:00,7,2021-12-08T03:00:00Z,25.035129527777777,34.95385486111111,-0.00923439568518518,-141.83952547987963,0.233527961655288,NA,NA,NA,NA,NA,NA,0.233527961655288,3.3285530624169795,0.5696635606987163,6.850181890352729,NA,774.5712932640141,8.64327171842782,NA,NA,NA,4.9169236695470895,12.656621214932246,29.50291228058411
220902_Smp_TN397_S13_1800_U_C,220602_Smp_TN397_S13_1800_U_C,TN397,0.01,-141.8458,7/12/21,18:22:00,7,2021-12-08T03:00:00Z,25.035129527777777,34.95385486111111,-0.00923439568518518,-141.83952547987963,0.233527961655288,NA,NA,NA,NA,NA,NA,0.233527961655288,3.3285530624169795,0.5696635606987163,6.850181890352729,NA,774.5712932640141,8.64327171842782,NA,NA,NA,4.9169236695470895,12.656621214932246,29.50291228058411
220902_Smp_TN397_S14_U_A,220602_Smp_TN397_S14_U_A,TN397,3.5272,-144.4492,9/12/21,06:27:00,7,2021-12-09T15:00:00Z,26.716792333333338,34.6513865,3.5198607618333333,-144.44435321689352,0.02582957095874163,NA,NA,NA,NA,NA,NA,0.02582957095874163,2.4298774748917067,0.41760439779934744,2.8952007516685163,NA,556.7012957955956,6.454067905249956,NA,NA,NA,5.343989870740072,12.920851932020392,22.27416536351147
