Batch,Type,Organism,SampID,Compound,Part.Conc.Vial.uM,Part.Conc.uM,Part.Conc.C.uM,Part.Conc.N.uM,Part.Conc.S.uM,Detected
Cyano,Cyano,As9601,211221_Smp_As9601_B,L-Isoleucine,0.18830364434522456,0.00301285830952359,0.01807714985714155,0.00301285830952359,NA,No
Cyano,Cyano,As9601,211221_Smp_As9601_C,L-Isoleucine,0.10668666127455848,0.00170698658039293,0.01024191948235761,0.00170698658039293,NA,No
Cyano,Cyano,MED4,211221_Smp_MED4_D,L-Isoleucine,0.5000355578934511,0.00250017778946725,0.01500106673680353,0.00250017778946725,NA,Yes
Cyano,Cyano,MED4,211221_Smp_MED4_E,L-Isoleucine,0.6090304494492585,0.00304515224724629,0.01827091348347775,0.00304515224724629,NA,Yes
Cyano,Cyano,MED4,211221_Smp_MED4_F,L-Isoleucine,0.561579606472507,0.00280789803236253,0.01684738819417521,0.00280789803236253,NA,Yes
Cyano,Cyano,NATL2A,211221_Smp_Nat_A,L-Isoleucine,0.19491484729850064,0.00311863755677601,0.01871182534065606,0.00311863755677601,NA,Yes
Cyano,Cyano,NATL2A,211221_Smp_Nat_B,L-Isoleucine,0.20209336012763895,0.00323349376204222,0.01940096257225334,0.00323349376204222,NA,Yes
Cyano,Cyano,NATL2A,211221_Smp_Nat_C,L-Isoleucine,0.20492342518952752,0.00327877480303244,0.01967264881819464,0.00327877480303244,NA,Yes
Diatom,NA,NA,211215_Blk_MediaBlk_A,L-Isoleucine,0.03552483000541179,NA,NA,NA,NA,NA
Diatom,NA,NA,211215_Blk_MediaBlk_B,L-Isoleucine,0.05571668420119616,NA,NA,NA,NA,NA
Diatom,NA,NA,211215_Blk_MediaBlk_Fc,L-Isoleucine,0.03100865509309255,NA,NA,NA,NA,NA
Diatom,NA,NA,211215_Blk_MediaBlk_Pc55x,L-Isoleucine,0.01526707438397809,NA,NA,NA,NA,NA
Diatom,NA,NA,211215_Blk_MediaBlk_Z,L-Isoleucine,0.02549049477608952,NA,NA,NA,NA,NA
Diatom,Diatom,Cy,211215_Smp_Cy_A,L-Isoleucine,8.662557063883087,0.05775038042588724,0.34650228255532345,0.05775038042588724,NA,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_B,L-Isoleucine,7.569620839339776,0.05046413892893184,0.30278483357359104,0.05046413892893184,NA,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_C,L-Isoleucine,11.30640191454536,0.07537601276363573,0.4522560765818144,0.07537601276363573,NA,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_A,L-Isoleucine,6.2137774351900905,NA,NA,NA,NA,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_B,L-Isoleucine,6.656534798275941,NA,NA,NA,NA,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_C,L-Isoleucine,6.018726774705603,NA,NA,NA,NA,Yes
Diatom,Diatom,Np,211215_Smp_Np_A,L-Isoleucine,3.865753430828436,0.01718112635923749,0.10308675815542497,0.01718112635923749,NA,Yes
Diatom,Diatom,Np,211215_Smp_Np_C,L-Isoleucine,3.9883183048646753,0.01595327321945869,0.0957196393167522,0.01595327321945869,NA,Yes
Diatom,Diatom,Np,211215_Smp_Np_F,L-Isoleucine,4.811751853749623,0.01924700741499849,0.11548204448999096,0.01924700741499849,NA,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_A,L-Isoleucine,1.8360721786690848,0.00979238495290178,0.0587543097174107,0.00979238495290178,NA,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_B,L-Isoleucine,1.6149914722156509,0.0086132878518168,0.05167972711090083,0.0086132878518168,NA,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_C,L-Isoleucine,1.038408496282201,0.0055381786468384,0.03322907188103043,0.0055381786468384,NA,Yes
Diatom,Diatom,Pt,211215_Smp_Pt_C,L-Isoleucine,6.135643077480175,0.0245425723099207,0.14725543385952422,0.0245425723099207,NA,Yes
Diatom,Diatom,Pt,211215_Smp_Pt_F,L-Isoleucine,6.75613663907715,0.02702454655630859,0.1621472793378516,0.02702454655630859,NA,Yes
Diatom,Diatom,To,211215_Smp_To_A,L-Isoleucine,8.33804409664046,0.03335217638656184,0.20011305831937104,0.03335217638656184,NA,Yes
Diatom,Diatom,To,211215_Smp_To_B,L-Isoleucine,8.26770098985118,0.03307080395940472,0.1984248237564283,0.03307080395940472,NA,Yes
Diatom,Diatom,To,211215_Smp_To_C,L-Isoleucine,8.456237099007952,0.0338249483960318,0.2029496903761908,0.0338249483960318,NA,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_A,L-Isoleucine,4.864829322367483,0.01692114546910429,0.10152687281462572,0.01692114546910429,NA,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_E,L-Isoleucine,2.691673974710713,0.01076669589884285,0.06460017539305711,0.01076669589884285,NA,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_F,L-Isoleucine,2.877465672263516,0.01000857625135136,0.06005145750810815,0.01000857625135136,NA,Yes
Bacteria,NA,NA,220111_Blk_MediaBlk_A,L-Isoleucine,40.67390750526205,NA,NA,NA,NA,NA
Bacteria,NA,NA,220111_Blk_MediaBlk_AMS,L-Isoleucine,0.00178711780255842,NA,NA,NA,NA,NA
Bacteria,NA,NA,220111_Blk_MediaBlk_AOA,L-Isoleucine,0.00764843530598025,NA,NA,NA,NA,NA
Bacteria,NA,NA,220111_Blk_MediaBlk_B,L-Isoleucine,39.277475799849064,NA,NA,NA,NA,NA
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_A,L-Isoleucine,22.56949708640032,0.3009266278186709,1.8055597669120256,0.3009266278186709,NA,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_B,L-Isoleucine,9.98680854400926,0.13315744725345677,0.7989446835207406,0.13315744725345677,NA,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_C,L-Isoleucine,4.4146830857031,0.05886244114270799,0.35317464685624794,0.05886244114270799,NA,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_A,L-Isoleucine,41.1950159908931,0.5492668798785746,3.2956012792714473,0.5492668798785746,NA,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_B,L-Isoleucine,45.81493374020115,0.610865783202682,3.665194699216092,0.610865783202682,NA,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_C,L-Isoleucine,44.4429270607002,0.592572360809336,3.555434164856016,0.592572360809336,NA,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_A,L-Isoleucine,39.29594144637476,0.5239458859516636,3.1436753157099817,0.5239458859516636,NA,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_B,L-Isoleucine,38.271241306929085,0.6123398609108655,3.6740391654651927,0.6123398609108655,NA,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_C,L-Isoleucine,45.772107886175704,0.7323537261788111,4.394122357072867,0.7323537261788111,NA,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_A,L-Isoleucine,54.21004432524494,0.7228005910032658,4.336803546019595,0.7228005910032658,NA,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_B,L-Isoleucine,75.47788641962522,1.0063718189283362,6.0382309135700165,1.0063718189283362,NA,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_C,L-Isoleucine,67.83893825167381,0.904519176688984,5.427115060133905,0.904519176688984,NA,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_A,L-Isoleucine,62.33030352261708,0.8310707136348943,4.986424281809366,0.8310707136348943,NA,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_B,L-Isoleucine,60.31487350885183,0.8041983134513577,4.825189880708146,0.8041983134513577,NA,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_C,L-Isoleucine,58.55441782445081,0.7807255709926775,4.684353425956065,0.7807255709926775,NA,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_A,L-Isoleucine,47.53866363801172,0.633848848506823,3.803093091040938,0.633848848506823,NA,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_B,L-Isoleucine,58.53816690086384,0.7805088920115179,4.683053352069107,0.7805088920115179,NA,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_C,L-Isoleucine,41.09975404475592,0.5479967205967456,3.2879803235804737,0.5479967205967456,NA,No
Bacteria,Bacteria,SA42,220111_Smp_SA42_A,L-Isoleucine,2.713119901869029,0.03617493202492038,0.2170495921495223,0.03617493202492038,NA,No
Bacteria,Bacteria,SA44,220111_Smp_SA44_B,L-Isoleucine,129.34124758131458,1.724549967750861,10.347299806505166,1.724549967750861,NA,Yes
Bacteria,Bacteria,SA44,220111_Smp_SA44_C,L-Isoleucine,143.33665508298446,1.911155401106459,11.466932406638756,1.911155401106459,NA,Yes
Bacteria,Bacteria,SA48,220111_Smp_SA48_A,L-Isoleucine,42.35864555499875,0.8471729110999748,5.0830374665998495,0.8471729110999748,NA,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_B,L-Isoleucine,55.935246551398315,1.1187049310279662,6.712229586167798,1.1187049310279662,NA,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_C,L-Isoleucine,56.84929100345012,0.7579905467126682,4.547943280276009,0.7579905467126682,NA,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_A,L-Isoleucine,64.7031003447984,0.862708004597312,5.176248027583872,0.862708004597312,NA,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_B,L-Isoleucine,62.96684001530278,1.0074694402448443,6.044816641469065,1.0074694402448443,NA,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_C,L-Isoleucine,65.96839610217933,1.055494337634869,6.332966025809215,1.055494337634869,NA,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_A,L-Isoleucine,4.234399827053051,0.05645866436070734,0.338751986164244,0.05645866436070734,NA,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_B,L-Isoleucine,1.97164161671477,0.02628855488953026,0.1577313293371816,0.02628855488953026,NA,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_C,L-Isoleucine,NA,NA,NA,NA,NA,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_A,L-Isoleucine,42.986198660757445,0.573149315476766,3.4388958928605957,0.573149315476766,NA,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_B,L-Isoleucine,41.81428015674643,0.5575237354232856,3.3451424125397136,0.5575237354232856,NA,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_C,L-Isoleucine,484.98858637266494,6.466514484968865,38.79908690981319,6.466514484968865,NA,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_A,L-Isoleucine,34.021956100946646,0.4536260813459552,2.7217564880757315,0.4536260813459552,NA,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_B,L-Isoleucine,28.420778678811143,0.4547324588609783,2.72839475316587,0.4547324588609783,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp1,L-Isoleucine,0.05256588727048428,1.4017569938795807e-5,8.410541963277484e-5,1.4017569938795807e-5,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp2,L-Isoleucine,0.0386073257791467,1.029528687443912e-5,6.177172124663472e-5,1.029528687443912e-5,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp3,L-Isoleucine,0.05284821871362375,1.4092858323633e-5,8.4557149941798e-5,1.4092858323633e-5,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St1,L-Isoleucine,0.0104383888269792,NA,NA,NA,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St2,L-Isoleucine,0.01540965756321779,NA,NA,NA,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St3,L-Isoleucine,0.02334195667957871,NA,NA,NA,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St4,L-Isoleucine,0.03689926166449528,NA,NA,NA,NA,No
Bacteria,NA,NA,220111_Blk_MediaBlk_A,L-Lysine,35.56079684428372,NA,NA,NA,NA,NA
Bacteria,NA,NA,220111_Blk_MediaBlk_AMS,L-Lysine,0,NA,NA,NA,NA,NA
Bacteria,NA,NA,220111_Blk_MediaBlk_AOA,L-Lysine,0.00132666527327778,NA,NA,NA,NA,NA
Bacteria,NA,NA,220111_Blk_MediaBlk_B,L-Lysine,64.52536714237958,NA,NA,NA,NA,NA
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_A,L-Lysine,12.626240034109395,0.16834986712145864,1.010099202728752,0.33669973424291727,NA,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_B,L-Lysine,12.80577185776149,0.1707436247701532,1.024461748620919,0.3414872495403064,NA,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_C,L-Lysine,2.052192379237226,0.02736256505649634,0.16417539033897804,0.05472513011299268,NA,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_A,L-Lysine,73.81234954728342,0.9841646606304456,5.904987963782673,1.9683293212608912,NA,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_B,L-Lysine,76.58452420656745,1.0211269894208992,6.126761936525395,2.0422539788417984,NA,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_C,L-Lysine,58.27666173871516,0.7770221565162022,4.662132939097213,1.5540443130324044,NA,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_A,L-Lysine,55.79220164088668,0.743896021878489,4.463376131270934,1.487792043756978,NA,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_B,L-Lysine,60.90368710790868,0.9744589937265388,5.846753962359234,1.9489179874530775,NA,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_C,L-Lysine,64.62809236136964,1.034049477781914,6.204296866691484,2.068098955563828,NA,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_A,L-Lysine,446.4289176110426,5.952385568147235,35.714313408883406,11.90477113629447,NA,Yes
Bacteria,Bacteria,SA11,220111_Smp_SA11_B,L-Lysine,1177.6151086000193,15.70153478133359,94.20920868800154,31.40306956266718,NA,Yes
Bacteria,Bacteria,SA11,220111_Smp_SA11_C,L-Lysine,482.78536153830487,6.437138153844065,38.62282892306439,12.87427630768813,NA,Yes
Bacteria,Bacteria,SA16,220111_Smp_SA16_A,L-Lysine,69.87274323467508,0.9316365764623344,5.589819458774006,1.8632731529246689,NA,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_B,L-Lysine,57.74807274406992,0.7699743032542655,4.619845819525593,1.539948606508531,NA,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_C,L-Lysine,88.53011088950512,1.1804014785267347,7.082408871160409,2.3608029570534694,NA,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_A,L-Lysine,35.8595063772655,0.4781267516968733,2.8687605101812395,0.9562535033937464,NA,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_B,L-Lysine,42.21930278537763,0.5629240371383685,3.3775442228302106,1.125848074276737,NA,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_C,L-Lysine,48.565714738145054,0.6475428631752672,3.885257179051603,1.2950857263505344,NA,No
Bacteria,Bacteria,SA42,220111_Smp_SA42_A,L-Lysine,151.8973428235645,2.025297904314193,12.151787425885155,4.050595808628386,NA,Yes
Bacteria,Bacteria,SA44,220111_Smp_SA44_B,L-Lysine,15.88548221969084,0.2118064295958779,1.270838577575267,0.4236128591917558,NA,No
Bacteria,Bacteria,SA44,220111_Smp_SA44_C,L-Lysine,14.78551791227858,0.19714023883038104,1.1828414329822865,0.3942804776607622,NA,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_A,L-Lysine,40.612339766028335,0.8122467953205668,4.873480771923401,1.6244935906411335,NA,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_B,L-Lysine,50.04047850911916,1.0008095701823831,6.004857421094298,2.0016191403647663,NA,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_C,L-Lysine,60.3576940046271,0.8047692533950279,4.8286155203701675,1.6095385067900558,NA,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_A,L-Lysine,116.93468880998182,1.5591291841330908,9.354775104798543,3.1182583682661815,NA,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_B,L-Lysine,65.70535482736335,1.0512856772378136,6.307714063426882,2.1025713544756273,NA,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_C,L-Lysine,142.30261479754068,2.2768418367606507,13.661051020563905,4.553683673521301,NA,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_A,L-Lysine,56.45898078998889,0.7527864105331852,4.516718463199111,1.5055728210663704,NA,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_B,L-Lysine,55.98403820579061,0.7464538427438746,4.478723056463248,1.4929076854877492,NA,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_C,L-Lysine,62.18614248221911,0.829148566429588,4.974891398577528,1.658297132859176,NA,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_A,L-Lysine,39.79018427969033,0.530535790395871,3.1832147423752257,1.061071580791742,NA,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_B,L-Lysine,38.22158311319188,0.5096211081758917,3.05772664905535,1.0192422163517834,NA,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_C,L-Lysine,35.10296412312425,0.4680395216416567,2.80823712984994,0.9360790432833134,NA,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_A,L-Lysine,42.7889288732675,0.5705190516435668,3.4231143098614005,1.1410381032871335,NA,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_B,L-Lysine,19.04634496366913,0.3047415194187061,1.8284491165122363,0.6094830388374122,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp1,L-Lysine,0.3814665149470741,1.017244039858864e-4,6.103464239153185e-4,2.0344880797177283e-4,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp2,L-Lysine,0.3368174433035966,8.981798488095908e-5,5.389079092857545e-4,1.7963596976191816e-4,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp3,L-Lysine,0.3351728376693647,8.937942337849723e-5,5.362765402709834e-4,1.7875884675699446e-4,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St1,L-Lysine,3.496478895825375,NA,NA,NA,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St2,L-Lysine,3.988500828929805,NA,NA,NA,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St3,L-Lysine,4.58866689252365,NA,NA,NA,NA,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St4,L-Lysine,3.9460821845393785,NA,NA,NA,NA,No
Diatom,NA,NA,211215_Blk_MediaBlk_A,L-Lysine,0.00143446668337988,NA,NA,NA,NA,NA
Diatom,NA,NA,211215_Blk_MediaBlk_B,L-Lysine,0,NA,NA,NA,NA,NA
Diatom,NA,NA,211215_Blk_MediaBlk_Fc,L-Lysine,0,NA,NA,NA,NA,NA
Diatom,NA,NA,211215_Blk_MediaBlk_Pc55x,L-Lysine,0,NA,NA,NA,NA,NA
Diatom,NA,NA,211215_Blk_MediaBlk_Z,L-Lysine,0,NA,NA,NA,NA,NA
Diatom,Diatom,Cy,211215_Smp_Cy_A,L-Lysine,59.86741627241801,0.3991161084827867,2.39469665089672,0.7982322169655734,NA,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_B,L-Lysine,28.578031410197873,0.19052020940131917,1.143121256407915,0.38104041880263834,NA,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_C,L-Lysine,77.60382550306556,0.5173588366871037,3.104153020122622,1.0347176733742074,NA,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_A,L-Lysine,16.253307187433677,NA,NA,NA,NA,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_B,L-Lysine,16.226516304498613,NA,NA,NA,NA,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_C,L-Lysine,15.486642842512197,NA,NA,NA,NA,Yes
Diatom,Diatom,Np,211215_Smp_Np_A,L-Lysine,16.170827330081046,0.0718703436892491,0.43122206213549463,0.1437406873784982,NA,Yes
Diatom,Diatom,Np,211215_Smp_Np_C,L-Lysine,14.779264874306314,0.05911705949722525,0.3547023569833515,0.11823411899445052,NA,Yes
Diatom,Diatom,Np,211215_Smp_Np_F,L-Lysine,23.01665031113182,0.09206660124452729,0.5523996074671638,0.18413320248905457,NA,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_A,L-Lysine,24.951540406072652,0.13307488216572083,0.798449292994325,0.26614976433144166,NA,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_B,L-Lysine,18.112699587457055,0.09660106446643764,0.5796063867986259,0.1932021289328753,NA,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_C,L-Lysine,10.111895635962693,0.05393011005846768,0.3235806603508061,0.10786022011693536,NA,Yes
Diatom,Diatom,Pt,211215_Smp_Pt_C,L-Lysine,96.0582381403438,0.38423295256137513,2.305397715368251,0.7684659051227503,NA,Yes
Diatom,Diatom,Pt,211215_Smp_Pt_F,L-Lysine,114.76441909075312,0.4590576763630125,2.7543460581780748,0.918115352726025,NA,Yes
Diatom,Diatom,To,211215_Smp_To_A,L-Lysine,131.3188705068491,0.5252754820273964,3.1516528921643783,1.0505509640547928,NA,Yes
Diatom,Diatom,To,211215_Smp_To_B,L-Lysine,164.1030198051968,0.6564120792207871,3.9384724753247222,1.3128241584415743,NA,Yes
Diatom,Diatom,To,211215_Smp_To_C,L-Lysine,135.8856977474893,0.5435427909899572,3.2612567459397432,1.0870855819799143,NA,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_A,L-Lysine,8.570476703890195,0.02981035375266155,0.17886212251596928,0.0596207075053231,NA,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_E,L-Lysine,5.579694362980467,0.02231877745192186,0.13391266471153118,0.04463755490384373,NA,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_F,L-Lysine,6.209229763556758,0.02159732091671915,0.12958392550031494,0.04319464183343831,NA,Yes
Cyano,NA,NA,211221_Blk_MediaBlk_1314P,L-Lysine,0,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_A,L-Lysine,0,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_As9601,L-Lysine,0,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_C,L-Lysine,0,NA,NA,NA,NA,NA
Cyano,NA,NA,211221_Blk_MediaBlk_Nat,L-Lysine,0,NA,NA,NA,NA,NA
Cyano,Cyano,1314P,211221_Smp_1314P_A,L-Lysine,0.21652754121103784,0.0034644406593766,0.02078664395625963,0.00692888131875321,NA,Yes
Cyano,Cyano,1314P,211221_Smp_1314P_B,L-Lysine,0.12115717930902298,0.00193851486894436,0.0116310892136662,0.00387702973788873,NA,Yes
Cyano,Cyano,1314P,211221_Smp_1314P_C,L-Lysine,0.0926038168991606,0.00148166107038656,0.00888996642231941,0.00296332214077313,NA,Yes
Cyano,Cyano,7803,211221_Smp_7803_B,L-Lysine,10.576426539614651,0.05288213269807326,0.31729279618843953,0.10576426539614651,NA,Yes
Cyano,Cyano,7803,211221_Smp_7803_F,L-Lysine,12.746681327290723,0.06373340663645362,0.38240043981872174,0.12746681327290724,NA,Yes
Cyano,Cyano,8102,211221_Smp_8102_A,L-Lysine,1.1388249521369191,0.00759216634757946,0.04555299808547676,0.01518433269515892,NA,Yes
Cyano,Cyano,8102,211221_Smp_8102_F,L-Lysine,1.1763686446073496,0.00784245763071566,0.04705474578429397,0.01568491526143132,NA,Yes
Cyano,Cyano,WH8501,211221_Smp_8501_B,L-Lysine,2.581298852308769,0.02065039081847015,0.12390234491082094,0.04130078163694031,NA,Yes
Cyano,Cyano,WH8501,211221_Smp_8501_C,L-Lysine,6.383088586266116,0.03404313912675261,0.2042588347605157,0.06808627825350523,NA,Yes
Cyano,Cyano,WH8501,211221_Smp_8501_D,L-Lysine,4.765523345611103,0.03812418676488882,0.22874512058933297,0.07624837352977765,NA,Yes
Cyano,Cyano,As9601,211221_Smp_As9601_A,L-Lysine,0.5347280004736892,0.00855564800757902,0.05133388804547416,0.01711129601515805,NA,Yes
Cyano,Cyano,As9601,211221_Smp_As9601_B,L-Lysine,0.5021355924075086,0.00803416947852013,0.04820501687112082,0.01606833895704027,NA,Yes
Cyano,Cyano,As9601,211221_Smp_As9601_C,L-Lysine,0.2525351973897129,0.0040405631582354,0.02424337894941243,0.00808112631647081,NA,Yes
Cyano,Cyano,MED4,211221_Smp_MED4_D,L-Lysine,1.2171289198629471,0.00608564459931473,0.036513867595888413,0.01217128919862947,NA,Yes
Cyano,Cyano,MED4,211221_Smp_MED4_E,L-Lysine,1.496995079740294,0.00748497539870146,0.04490985239220881,0.01496995079740293,NA,Yes
Cyano,Cyano,MED4,211221_Smp_MED4_F,L-Lysine,1.3946305978378677,0.00697315298918933,0.04183891793513603,0.01394630597837867,NA,Yes
Cyano,Cyano,NATL2A,211221_Smp_Nat_A,L-Lysine,0.2994888497447599,0.00479182159591615,0.02875092957549695,0.00958364319183231,NA,Yes
Cyano,Cyano,NATL2A,211221_Smp_Nat_B,L-Lysine,0.09438832964987638,0.00151021327439802,0.00906127964638813,0.00302042654879604,NA,Yes
Cyano,Cyano,NATL2A,211221_Smp_Nat_C,L-Lysine,0.11675381735273715,0.00186806107764379,0.01120836646586276,0.00373612215528758,NA,Yes
Dino_Green,NA,NA,211218_Blk_MediaBlk_21,L-Lysine,0,NA,NA,NA,NA,NA
Dino_Green,NA,NA,211218_Blk_MediaBlk_49,L-Lysine,0,NA,NA,NA,NA,NA
Dino_Green,NA,NA,211218_Blk_MediaBlk_71,L-Lysine,0,NA,NA,NA,NA,NA
Dino_Green,NA,NA,211218_Blk_MediaBlk_3430,L-Lysine,0.00249610179544503,NA,NA,NA,NA,NA
Dino_Green,NA,NA,211218_Blk_MediaBlk_N,L-Lysine,0,NA,NA,NA,NA,NA
Dino_Green,NA,NA,211218_Blk_MediaBlk_O,L-Lysine,0.00122109740619552,NA,NA,NA,NA,NA
Dino_Green,Dino,449,211218_Smp_449_A,L-Lysine,0.05827285302409984,9.712142170683304e-4,0.00582728530240998,0.00194242843413666,NA,Yes
Dino_Green,Dino,449,211218_Smp_449_B,L-Lysine,0.08089889447499587,0.00134831490791659,0.00808988944749958,0.00269662981583319,NA,Yes
Dino_Green,Dino,449,211218_Smp_449_C,L-Lysine,0.04292365862822214,7.153943104703691e-4,0.00429236586282221,0.00143078862094073,NA,Yes
Dino_Green,Dino,1314,211218_Smp_1314_A,L-Lysine,0.4040396880483304,0.0067339948008055,0.04040396880483304,0.01346798960161101,NA,Yes
Dino_Green,Dino,1314,211218_Smp_1314_B,L-Lysine,0.3394207024556417,0.00565701170759402,0.03394207024556416,0.01131402341518805,NA,Yes
Dino_Green,Dino,1314,211218_Smp_1314_C,L-Lysine,0.3967327603011107,0.00661221267168517,0.03967327603011106,0.01322442534337035,NA,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,L-Lysine,0.4011599829701586,0.00641855972752253,0.03851135836513521,0.01283711945504507,NA,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,L-Lysine,0.4476736679725955,0.00716277868756152,0.04297667212536917,0.01432555737512305,NA,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,L-Lysine,0.4247206106797477,0.00679552977087596,0.04077317862525578,0.01359105954175192,NA,Yes
Dino_Green,Dino,1771,211218_Smp_1771_A,L-Lysine,0.06927106888165793,0.00115451781469429,0.00692710688816579,0.00230903562938859,NA,Yes
