Rep,SampID,replicate,Cruise,Compound,Area,min.area.flag,blk.lod.flag,smp.remove,Blk.Av
240102_Smp_G5_Mix2_Kin_B,G5_Mix2_Kin,B,KinExp,Gonyol,8822843,NA,NA,NA,NA
240102_Smp_G5_Mix2_Kin_C,G5_Mix2_Kin,C,KinExp,Gonyol,13608194,NA,NA,NA,NA
240102_Smp_G5_Mix2iN_Kin_A,G5_Mix2iN_Kin,A,KinExp,Gonyol,18549438,NA,NA,NA,NA
240102_Smp_G5_Mix2iN_Kin_B,G5_Mix2iN_Kin,B,KinExp,Gonyol,27306956,NA,NA,NA,NA
240102_Smp_G5_Mix2iN_Kin_C,G5_Mix2iN_Kin,C,KinExp,Gonyol,18323324,NA,NA,NA,NA
240102_Smp_G5_UKG1_A,G5_UKG1,A,KinExp,Gonyol,2521253,NA,NA,NA,NA
240102_Smp_G5_UKG1_B,G5_UKG1,B,KinExp,Gonyol,3374742,NA,NA,NA,NA
240102_Smp_G5_UKG1_C,G5_UKG1,C,KinExp,Gonyol,3283541,NA,NA,NA,NA
240102_Smp_LabBlk1_A,NA,NA,KinExp,Gonyol,0,NA,NA,NA,NA
240102_Smp_LabBlk1_B,NA,NA,KinExp,Gonyol,0,NA,NA,NA,NA
240102_Smp_LabBlk1_C,NA,NA,KinExp,Gonyol,0,NA,NA,NA,NA
240102_Smp_LabBlk2_A,NA,NA,KinExp,Gonyol,343284,NA,NA,NA,NA
240102_Smp_LabBlk2_B,NA,NA,KinExp,Gonyol,616390,NA,NA,NA,NA
240102_Smp_LabBlk2_C,NA,NA,KinExp,Gonyol,1767394,NA,NA,NA,NA
240102_Smp_LabBlk3_A,NA,NA,KinExp,Gonyol,237164,NA,NA,NA,NA
240102_Smp_LabBlk3_B,NA,NA,KinExp,Gonyol,19781,NA,NA,NA,NA
240102_Smp_LabBlk3_C,NA,NA,KinExp,Gonyol,0,NA,NA,NA,NA
240102_Smp_LabBlk4_A,NA,NA,KinExp,Gonyol,6635128,NA,NA,NA,NA
240102_Smp_LabBlk4_B,NA,NA,KinExp,Gonyol,1187533,NA,NA,NA,NA
240102_Smp_LabBlk4_C,NA,NA,KinExp,Gonyol,1353607,NA,NA,NA,NA
240102_Smp_LabBlk5_A,NA,NA,KinExp,Gonyol,310981,NA,NA,NA,NA
240102_Smp_LabBlk5_B,NA,NA,KinExp,Gonyol,586743,NA,NA,NA,NA
240102_Smp_LabBlk5_C,NA,NA,KinExp,Gonyol,627936,NA,NA,NA,NA
240102_Smp_RC078_CXBLK_A,RC078_CXBLK,A,KinExp,Gonyol,835342.0809549883,Flag,Flag,Smp_Remove,912396.0666666668
240102_Smp_RC078_CXBLK_B,RC078_CXBLK,B,KinExp,Gonyol,835342.0809549883,NA,Flag,Smp_Remove,912396.0666666668
240102_Smp_RC078_CXBLK_C,RC078_CXBLK,C,KinExp,Gonyol,835342.0809549883,NA,Flag,Smp_Remove,912396.0666666668
240102_Smp_RC078_S7_C3_D6_A,RC078_S7_C3_D6,A,KinExp,Gonyol,34530560,NA,NA,NA,NA
240102_Smp_RC078_S7_C3_D6_B,RC078_S7_C3_D6,B,KinExp,Gonyol,64625192,NA,NA,NA,NA
240102_Smp_RC078_S7_C3_D6_C,RC078_S7_C3_D6,C,KinExp,Gonyol,45344364,NA,NA,NA,NA
240102_Smp_RC078_UKH1_A,RC078_UKH1,A,KinExp,Gonyol,3843908,NA,NA,NA,NA
240102_Smp_RC078_UKH1_B,RC078_UKH1,B,KinExp,Gonyol,6677035,NA,NA,NA,NA
240102_Smp_RC078_UKH1_C,RC078_UKH1,C,KinExp,Gonyol,9757084,NA,NA,NA,NA
240102_Smp_RC078_UKH2_A,RC078_UKH2,A,KinExp,Gonyol,71743104,NA,NA,NA,NA
240102_Smp_RC078_UKH2_B,RC078_UKH2,B,KinExp,Gonyol,50337688,NA,NA,NA,NA
240102_Smp_RC078_UKH2_C,RC078_UKH2,C,KinExp,Gonyol,43150356,NA,NA,NA,NA
240102_Smp_RC104_UCH1_A,RC104_UCH1,A,KinExp,Gonyol,6280610,NA,NA,NA,NA
240102_Smp_RC104_UCH1_B,RC104_UCH1,B,KinExp,Gonyol,6294811,NA,NA,NA,NA
240102_Smp_RC104_UCH1_C,RC104_UCH1,C,KinExp,Gonyol,6123568,NA,NA,NA,NA
240102_Smp_RC104_UKH1_A,RC104_UKH1,A,KinExp,Gonyol,6223026,NA,NA,NA,NA
240102_Smp_RC104_UKH1_B,RC104_UKH1,B,KinExp,Gonyol,5702930,NA,NA,NA,NA
240102_Smp_RC104_UKH1_C,RC104_UKH1,C,KinExp,Gonyol,8458013,NA,NA,NA,NA
240102_Std_4uMStdsMix1InH2O_1,NA,NA,KinExp,L-Tyrosine,374733888,NA,NA,NA,NA
240102_Std_4uMStdsMix1InH2O_2,NA,NA,KinExp,L-Tyrosine,636302592,NA,NA,NA,NA
240102_Std_4uMStdsMix1InMatrix_1,NA,NA,KinExp,L-Tyrosine,358787648,NA,NA,NA,NA
240102_Std_4uMStdsMix1InMatrix_2,NA,NA,KinExp,L-Tyrosine,644571840,NA,NA,NA,NA
240102_Std_4uMStdsMix2InH2O_1,NA,NA,KinExp,L-Tyrosine,NA,NA,NA,NA,NA
240102_Std_4uMStdsMix2InH2O_2,NA,NA,KinExp,L-Tyrosine,NA,NA,NA,NA,NA
240102_Std_4uMStdsMix2InMatrix_1,NA,NA,KinExp,L-Tyrosine,7289797,NA,NA,NA,NA
240102_Std_4uMStdsMix2InMatrix_2,NA,NA,KinExp,L-Tyrosine,6747753,NA,NA,NA,NA
240102_Std_H2OinMatrix_1,NA,NA,KinExp,L-Tyrosine,6531847,NA,NA,NA,NA
240102_Std_H2OinMatrix_2,NA,NA,KinExp,L-Tyrosine,10048996,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Full1,NA,NA,KinExp,L-Tyrosine,9555477,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Full2,NA,NA,KinExp,L-Tyrosine,11913924,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Full3,NA,NA,KinExp,L-Tyrosine,12559552,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Full4,NA,NA,KinExp,L-Tyrosine,13326189,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Half1,NA,NA,KinExp,L-Tyrosine,5526522,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Half2,NA,NA,KinExp,L-Tyrosine,6454356,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Half3,NA,NA,KinExp,L-Tyrosine,6991037,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Half4,NA,NA,KinExp,L-Tyrosine,7972787,NA,NA,NA,NA
240102_Smp_G5_Mix1_Kin_A,G5_Mix1_Kin,A,KinExp,L-Tyrosine,2432710.64129359,NA,Flag,Smp_Remove,3625844.6666666665
240102_Smp_G5_Mix1_Kin_B,G5_Mix1_Kin,B,KinExp,L-Tyrosine,2432710.64129359,NA,Flag,Smp_Remove,3625844.6666666665
240102_Smp_G5_Mix1_Kin_C,G5_Mix1_Kin,C,KinExp,L-Tyrosine,2432710.64129359,NA,Flag,Smp_Remove,3625844.6666666665
240102_Smp_G5_Mix1iN_Kin_A,G5_Mix1iN_Kin,A,KinExp,L-Tyrosine,2432710.64129359,NA,Flag,Smp_Remove,3625844.6666666665
240102_Smp_G5_Mix1iN_Kin_B,G5_Mix1iN_Kin,B,KinExp,L-Tyrosine,2432710.64129359,NA,Flag,Smp_Remove,3625844.6666666665
240102_Smp_G5_Mix1iN_Kin_C,G5_Mix1iN_Kin,C,KinExp,L-Tyrosine,5638580,NA,NA,NA,NA
240102_Smp_G5_Mix2_Kin_A,G5_Mix2_Kin,A,KinExp,L-Tyrosine,2432710.64129359,NA,Flag,Smp_Remove,3625844.6666666665
240102_Smp_G5_Mix2_Kin_B,G5_Mix2_Kin,B,KinExp,L-Tyrosine,2432710.64129359,NA,Flag,Smp_Remove,3625844.6666666665
240102_Smp_G5_Mix2_Kin_C,G5_Mix2_Kin,C,KinExp,L-Tyrosine,2432710.64129359,NA,Flag,Smp_Remove,3625844.6666666665
240102_Smp_G5_Mix2iN_Kin_A,G5_Mix2iN_Kin,A,KinExp,L-Tyrosine,2432710.64129359,NA,Flag,Smp_Remove,3625844.6666666665
240102_Smp_G5_Mix2iN_Kin_B,G5_Mix2iN_Kin,B,KinExp,L-Tyrosine,2432710.64129359,NA,Flag,Smp_Remove,3625844.6666666665
240102_Smp_G5_Mix2iN_Kin_C,G5_Mix2iN_Kin,C,KinExp,L-Tyrosine,2432710.64129359,NA,Flag,Smp_Remove,3625844.6666666665
240102_Smp_G5_UKG1_A,G5_UKG1,A,KinExp,L-Tyrosine,2432710.64129359,NA,Flag,Smp_Remove,3625844.6666666665
240102_Smp_G5_UKG1_B,G5_UKG1,B,KinExp,L-Tyrosine,2432710.64129359,NA,Flag,Smp_Remove,3625844.6666666665
240102_Smp_G5_UKG1_C,G5_UKG1,C,KinExp,L-Tyrosine,2432710.64129359,NA,Flag,Smp_Remove,3625844.6666666665
240102_Smp_LabBlk1_A,NA,NA,KinExp,L-Tyrosine,4967314,NA,NA,NA,NA
240102_Smp_LabBlk1_B,NA,NA,KinExp,L-Tyrosine,3632350,NA,NA,NA,NA
240102_Smp_LabBlk1_C,NA,NA,KinExp,L-Tyrosine,6433270,NA,NA,NA,NA
240102_Smp_LabBlk2_A,NA,NA,KinExp,L-Tyrosine,2216394,NA,NA,NA,NA
240102_Smp_LabBlk2_B,NA,NA,KinExp,L-Tyrosine,5214029,NA,NA,NA,NA
240102_Smp_LabBlk2_C,NA,NA,KinExp,L-Tyrosine,11923680,NA,NA,NA,NA
240102_Smp_LabBlk3_A,NA,NA,KinExp,L-Tyrosine,3148386,NA,NA,NA,NA
240102_Smp_LabBlk3_B,NA,NA,KinExp,L-Tyrosine,1674632,NA,NA,NA,NA
240102_Smp_LabBlk3_C,NA,NA,KinExp,L-Tyrosine,2765412,NA,NA,NA,NA
240102_Smp_LabBlk4_A,NA,NA,KinExp,L-Tyrosine,2793693,NA,NA,NA,NA
240102_Smp_LabBlk4_B,NA,NA,KinExp,L-Tyrosine,2718282,NA,NA,NA,NA
240102_Smp_LabBlk4_C,NA,NA,KinExp,L-Tyrosine,1744288,NA,NA,NA,NA
240102_Smp_LabBlk5_A,NA,NA,KinExp,L-Tyrosine,843152,NA,NA,NA,NA
240102_Smp_LabBlk5_B,NA,NA,KinExp,L-Tyrosine,2336752,NA,NA,NA,NA
240102_Smp_LabBlk5_C,NA,NA,KinExp,L-Tyrosine,1976036,NA,NA,NA,NA
240102_Smp_RC078_CXBLK_A,RC078_CXBLK,A,KinExp,L-Tyrosine,2432710.64129359,NA,Flag,Smp_Remove,3625844.6666666665
240102_Smp_RC078_CXBLK_B,RC078_CXBLK,B,KinExp,L-Tyrosine,7087157,NA,NA,NA,NA
240102_Smp_RC078_CXBLK_C,RC078_CXBLK,C,KinExp,L-Tyrosine,2432710.64129359,NA,Flag,Smp_Remove,3625844.6666666665
240102_Smp_RC078_S7_C3_D6_A,RC078_S7_C3_D6,A,KinExp,L-Tyrosine,34133100,NA,NA,NA,NA
240102_Smp_RC078_S7_C3_D6_B,RC078_S7_C3_D6,B,KinExp,L-Tyrosine,63822744,NA,NA,NA,NA
240102_Smp_RC078_S7_C3_D6_C,RC078_S7_C3_D6,C,KinExp,L-Tyrosine,38590776,NA,NA,NA,NA
240102_Smp_RC078_UKH1_A,RC078_UKH1,A,KinExp,L-Tyrosine,7671598,NA,NA,NA,NA
240102_Smp_RC078_UKH1_B,RC078_UKH1,B,KinExp,L-Tyrosine,11309449,NA,NA,NA,NA
240102_Smp_RC078_UKH1_C,RC078_UKH1,C,KinExp,L-Tyrosine,13550596,NA,NA,NA,NA
240102_Smp_RC078_UKH2_A,RC078_UKH2,A,KinExp,L-Tyrosine,45339672,NA,NA,NA,NA
240102_Smp_RC078_UKH2_B,RC078_UKH2,B,KinExp,L-Tyrosine,32777540,NA,NA,NA,NA
240102_Smp_RC078_UKH2_C,RC078_UKH2,C,KinExp,L-Tyrosine,36502352,NA,NA,NA,NA
240102_Smp_RC104_UCH1_A,RC104_UCH1,A,KinExp,L-Tyrosine,6903304,NA,NA,NA,NA
240102_Smp_RC104_UCH1_B,RC104_UCH1,B,KinExp,L-Tyrosine,8019657,NA,NA,NA,NA
240102_Smp_RC104_UCH1_C,RC104_UCH1,C,KinExp,L-Tyrosine,5773454,NA,NA,NA,NA
240102_Smp_RC104_UKH1_A,RC104_UKH1,A,KinExp,L-Tyrosine,2432710.64129359,NA,Flag,NA,3625844.6666666665
240102_Smp_RC104_UKH1_B,RC104_UKH1,B,KinExp,L-Tyrosine,9933048,NA,NA,NA,NA
240102_Smp_RC104_UKH1_C,RC104_UKH1,C,KinExp,L-Tyrosine,5620044,NA,NA,NA,NA
240102_Std_4uMStdsMix1InH2O_1,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Std_4uMStdsMix1InH2O_2,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Std_4uMStdsMix1InMatrix_1,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Std_4uMStdsMix1InMatrix_2,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Std_4uMStdsMix2InH2O_1,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,16739695,NA,NA,NA,NA
240102_Std_4uMStdsMix2InH2O_2,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,17371680,NA,NA,NA,NA
240102_Std_4uMStdsMix2InMatrix_1,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,14697277,NA,NA,NA,NA
240102_Std_4uMStdsMix2InMatrix_2,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,16744368,NA,NA,NA,NA
240102_Std_H2OinMatrix_1,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,0,NA,NA,NA,NA
240102_Std_H2OinMatrix_2,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,0,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Full1,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Full2,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Full3,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Full4,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Half1,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Half2,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Half3,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Half4,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_G5_Mix1_Kin_A,G5_Mix1_Kin,A,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_G5_Mix1_Kin_B,G5_Mix1_Kin,B,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_G5_Mix1_Kin_C,G5_Mix1_Kin,C,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_G5_Mix1iN_Kin_A,G5_Mix1iN_Kin,A,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_G5_Mix1iN_Kin_B,G5_Mix1iN_Kin,B,KinExp,2-O-alpha-D-Glucosylglycerol,92402,NA,NA,NA,NA
240102_Smp_G5_Mix1iN_Kin_C,G5_Mix1iN_Kin,C,KinExp,2-O-alpha-D-Glucosylglycerol,99172,NA,NA,NA,NA
240102_Smp_G5_Mix2_Kin_A,G5_Mix2_Kin,A,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_G5_Mix2_Kin_B,G5_Mix2_Kin,B,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_G5_Mix2_Kin_C,G5_Mix2_Kin,C,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_G5_Mix2iN_Kin_A,G5_Mix2iN_Kin,A,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_G5_Mix2iN_Kin_B,G5_Mix2iN_Kin,B,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_G5_Mix2iN_Kin_C,G5_Mix2iN_Kin,C,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_G5_UKG1_A,G5_UKG1,A,KinExp,2-O-alpha-D-Glucosylglycerol,126083,NA,NA,NA,NA
240102_Smp_G5_UKG1_B,G5_UKG1,B,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_G5_UKG1_C,G5_UKG1,C,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_LabBlk1_A,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_LabBlk1_B,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_LabBlk1_C,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_LabBlk2_A,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_LabBlk2_B,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_LabBlk2_C,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_LabBlk3_A,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_LabBlk3_B,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_LabBlk3_C,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,136409,NA,NA,NA,NA
240102_Smp_LabBlk4_A,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,31133,NA,NA,NA,NA
240102_Smp_LabBlk4_B,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,64891,NA,NA,NA,NA
240102_Smp_LabBlk4_C,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_LabBlk5_A,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_LabBlk5_B,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_LabBlk5_C,NA,NA,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_RC078_CXBLK_A,RC078_CXBLK,A,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_RC078_CXBLK_B,RC078_CXBLK,B,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_RC078_CXBLK_C,RC078_CXBLK,C,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_RC078_S7_C3_D6_A,RC078_S7_C3_D6,A,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_RC078_S7_C3_D6_B,RC078_S7_C3_D6,B,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_RC078_S7_C3_D6_C,RC078_S7_C3_D6,C,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_RC078_UKH1_A,RC078_UKH1,A,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_RC078_UKH1_B,RC078_UKH1,B,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_RC078_UKH1_C,RC078_UKH1,C,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_RC078_UKH2_A,RC078_UKH2,A,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_RC078_UKH2_B,RC078_UKH2,B,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_RC078_UKH2_C,RC078_UKH2,C,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_RC104_UCH1_A,RC104_UCH1,A,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_RC104_UCH1_B,RC104_UCH1,B,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_RC104_UCH1_C,RC104_UCH1,C,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_RC104_UKH1_A,RC104_UKH1,A,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_RC104_UKH1_B,RC104_UKH1,B,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Smp_RC104_UKH1_C,RC104_UKH1,C,KinExp,2-O-alpha-D-Glucosylglycerol,NA,NA,NA,NA,NA
240102_Std_4uMStdsMix1InH2O_1,NA,NA,KinExp,Threonine Betaine (tentative),NA,NA,NA,NA,NA
240102_Std_4uMStdsMix1InH2O_2,NA,NA,KinExp,Threonine Betaine (tentative),1069960,NA,NA,NA,NA
240102_Std_4uMStdsMix1InMatrix_1,NA,NA,KinExp,Threonine Betaine (tentative),3304631,NA,NA,NA,NA
240102_Std_4uMStdsMix1InMatrix_2,NA,NA,KinExp,Threonine Betaine (tentative),1409460,NA,NA,NA,NA
240102_Std_4uMStdsMix2InH2O_1,NA,NA,KinExp,Threonine Betaine (tentative),NA,NA,NA,NA,NA
240102_Std_4uMStdsMix2InH2O_2,NA,NA,KinExp,Threonine Betaine (tentative),NA,NA,NA,NA,NA
240102_Std_4uMStdsMix2InMatrix_1,NA,NA,KinExp,Threonine Betaine (tentative),2739307,NA,NA,NA,NA
240102_Std_4uMStdsMix2InMatrix_2,NA,NA,KinExp,Threonine Betaine (tentative),2547258,NA,NA,NA,NA
240102_Std_H2OinMatrix_1,NA,NA,KinExp,Threonine Betaine (tentative),2908721,NA,NA,NA,NA
240102_Std_H2OinMatrix_2,NA,NA,KinExp,Threonine Betaine (tentative),2249289,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Full1,NA,NA,KinExp,Threonine Betaine (tentative),3280530,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Full2,NA,NA,KinExp,Threonine Betaine (tentative),4665437,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Full3,NA,NA,KinExp,Threonine Betaine (tentative),4952745,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Full4,NA,NA,KinExp,Threonine Betaine (tentative),3257201,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Half1,NA,NA,KinExp,Threonine Betaine (tentative),2396936,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Half2,NA,NA,KinExp,Threonine Betaine (tentative),1112864,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Half3,NA,NA,KinExp,Threonine Betaine (tentative),1951764,NA,NA,NA,NA
240102_Poo_PooKinDissSept23_Half4,NA,NA,KinExp,Threonine Betaine (tentative),2200154,NA,NA,NA,NA
240102_Smp_G5_Mix1_Kin_A,G5_Mix1_Kin,A,KinExp,Threonine Betaine (tentative),4341700,NA,NA,NA,NA
240102_Smp_G5_Mix1_Kin_B,G5_Mix1_Kin,B,KinExp,Threonine Betaine (tentative),4529404,NA,NA,NA,NA
240102_Smp_G5_Mix1_Kin_C,G5_Mix1_Kin,C,KinExp,Threonine Betaine (tentative),2046777.666474523,NA,Flag,NA,3564357.4
240102_Smp_G5_Mix1iN_Kin_A,G5_Mix1iN_Kin,A,KinExp,Threonine Betaine (tentative),4623982,NA,NA,NA,NA
240102_Smp_G5_Mix1iN_Kin_B,G5_Mix1iN_Kin,B,KinExp,Threonine Betaine (tentative),5879059,NA,NA,NA,NA
240102_Smp_G5_Mix1iN_Kin_C,G5_Mix1iN_Kin,C,KinExp,Threonine Betaine (tentative),4372695,NA,NA,NA,NA
240102_Smp_G5_Mix2_Kin_A,G5_Mix2_Kin,A,KinExp,Threonine Betaine (tentative),5395477,NA,NA,NA,NA
240102_Smp_G5_Mix2_Kin_B,G5_Mix2_Kin,B,KinExp,Threonine Betaine (tentative),4559846,NA,NA,NA,NA
240102_Smp_G5_Mix2_Kin_C,G5_Mix2_Kin,C,KinExp,Threonine Betaine (tentative),7357001,NA,NA,NA,NA
240102_Smp_G5_Mix2iN_Kin_A,G5_Mix2iN_Kin,A,KinExp,Threonine Betaine (tentative),5994744,NA,NA,NA,NA
240102_Smp_G5_Mix2iN_Kin_B,G5_Mix2iN_Kin,B,KinExp,Threonine Betaine (tentative),6143402,NA,NA,NA,NA
240102_Smp_G5_Mix2iN_Kin_C,G5_Mix2iN_Kin,C,KinExp,Threonine Betaine (tentative),5703531,NA,NA,NA,NA
240102_Smp_G5_UKG1_A,G5_UKG1,A,KinExp,Threonine Betaine (tentative),5936893,NA,NA,NA,NA
240102_Smp_G5_UKG1_B,G5_UKG1,B,KinExp,Threonine Betaine (tentative),4569596,NA,NA,NA,NA
240102_Smp_G5_UKG1_C,G5_UKG1,C,KinExp,Threonine Betaine (tentative),2046777.666474523,NA,Flag,NA,3564357.4
240102_Smp_LabBlk1_A,NA,NA,KinExp,Threonine Betaine (tentative),2986380,NA,NA,NA,NA
240102_Smp_LabBlk1_B,NA,NA,KinExp,Threonine Betaine (tentative),2876455,NA,NA,NA,NA
240102_Smp_LabBlk1_C,NA,NA,KinExp,Threonine Betaine (tentative),2980404,NA,NA,NA,NA
240102_Smp_LabBlk2_A,NA,NA,KinExp,Threonine Betaine (tentative),4370262,NA,NA,NA,NA
240102_Smp_LabBlk2_B,NA,NA,KinExp,Threonine Betaine (tentative),3937383,NA,NA,NA,NA
240102_Smp_LabBlk2_C,NA,NA,KinExp,Threonine Betaine (tentative),5041573,NA,NA,NA,NA
240102_Smp_LabBlk3_A,NA,NA,KinExp,Threonine Betaine (tentative),2084717,NA,NA,NA,NA
240102_Smp_LabBlk3_B,NA,NA,KinExp,Threonine Betaine (tentative),2512324,NA,NA,NA,NA
240102_Smp_LabBlk3_C,NA,NA,KinExp,Threonine Betaine (tentative),1917507,NA,NA,NA,NA
240102_Smp_LabBlk4_A,NA,NA,KinExp,Threonine Betaine (tentative),6336713,NA,NA,NA,NA
240102_Smp_LabBlk4_B,NA,NA,KinExp,Threonine Betaine (tentative),3997341,NA,NA,NA,NA
240102_Smp_LabBlk4_C,NA,NA,KinExp,Threonine Betaine (tentative),4271463,NA,NA,NA,NA
240102_Smp_LabBlk5_A,NA,NA,KinExp,Threonine Betaine (tentative),2794032,NA,NA,NA,NA
240102_Smp_LabBlk5_B,NA,NA,KinExp,Threonine Betaine (tentative),3772127,NA,NA,NA,NA
