Part.SampID,Diss.SampID,Cruise,Compound,compound.name.figure,order,class,Part.Conc.nM,Part.C.nM,Part.N.nM,Part.S.nM,Diss.Conc.nM.adj,Diss.N.nM.adj,Diss.S.nM.adj,Total.Conc.nM,Total.C.nM,Total.N.nM,Total.S.nM,Part.Flag,Diss.Flag,Tot.Flag,Diss.LOD.nM.adj,Lat,Long,depth_m,Local_Date,Local_Time,station,Region,Treatment,sst,sss,chla,poc,pn,N_N
220628_Smp_MU16_C,220623_Smp_MU16_C,KM1906,Sucrose,Sucrose,24,Sugar,0.07027359874114461,0.8432831848937353,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,40.53,-158,7,4/24/19,06:00:00,NA,NPTZ,NA,10.080793611111112,33.27448888888889,0.594217,5.392033209527941,1.035601705704667,NA
220628_Smp_MU17_A,220623_Smp_MU17_A,KM1906,Sucrose,Sucrose,24,Sugar,0.05208157896410927,0.6249789475693113,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,42.334,-158,7,4/24/19,14:20:00,NA,NPTZ,NA,9.221684824902724,33.103415786548084,0.88884965,7.670675782311717,1.3343857012229023,NA
220628_Smp_MU17_B,220623_Smp_MU17_B,KM1906,Sucrose,Sucrose,24,Sugar,0.06632040436848564,0.7958448524218278,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,42.334,-158,7,4/24/19,14:20:00,NA,NPTZ,NA,9.221684824902724,33.103415786548084,0.88884965,7.670675782311717,1.3343857012229023,NA
220628_Smp_MU17_C,NA,KM1906,Sucrose,Sucrose,24,Sugar,0.05911358590567377,0.7093630308680853,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,42.334,-158,7,4/24/19,14:20:00,NA,NPTZ,NA,9.221684824902724,33.103415786548084,0.88884965,7.670675782311717,1.3343857012229023,NA
220628_Smp_MU18_A,NA,KM1906,Sucrose,Sucrose,24,Sugar,0.03335347898653405,0.4002417478384086,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,42.09,-158,7,4/24/19,18:30:00,NA,NPTZ,NA,9.08909388888889,33.07154638888889,0.6671488799999999,NA,NA,NA
220628_Smp_MU18_B,NA,KM1906,Sucrose,Sucrose,24,Sugar,0.03683802759908489,0.4420563311890188,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,42.09,-158,7,4/24/19,18:30:00,NA,NPTZ,NA,9.08909388888889,33.07154638888889,0.6671488799999999,NA,NA,NA
220628_Smp_MU18_C,NA,KM1906,Sucrose,Sucrose,24,Sugar,0.04496914993831564,0.5396297992597877,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,42.09,-158,7,4/24/19,18:30:00,NA,NPTZ,NA,9.08909388888889,33.07154638888889,0.6671488799999999,NA,NA,NA
220628_Smp_MU19_A,NA,KM1906,Sucrose,Sucrose,24,Sugar,0.01830064056929753,0.2196076868315703,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,40.09,-158,7,4/25/19,05:40:00,NA,NPTZ,NA,11.454625833333331,33.55674666666667,0.33540666,NA,NA,NA
220628_Smp_MU19_B,NA,KM1906,Sucrose,Sucrose,24,Sugar,0.04594137279551785,0.5512964735462142,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,40.09,-158,7,4/25/19,05:40:00,NA,NPTZ,NA,11.454625833333331,33.55674666666667,0.33540666,NA,NA,NA
220628_Smp_MU19_C,NA,KM1906,Sucrose,Sucrose,24,Sugar,0.05369341202492186,0.6443209442990624,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,40.09,-158,7,4/25/19,05:40:00,NA,NPTZ,NA,11.454625833333331,33.55674666666667,0.33540666,NA,NA,NA
220628_Smp_MU2_A,220623_Smp_MU2_A,KM1906,Sucrose,Sucrose,24,Sugar,0.1772380968131833,2.1268571617582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,-158,7,4/10/19,18:40:00,NA,NPSG,NA,23.58302861111111,34.787930555555555,0.06981958,NA,NA,NA
220628_Smp_MU2_B,220623_Smp_MU2_B,KM1906,Sucrose,Sucrose,24,Sugar,0.16431941539325523,1.9718329847190628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,-158,7,4/10/19,18:40:00,NA,NPSG,NA,23.58302861111111,34.787930555555555,0.06981958,NA,NA,NA
220628_Smp_MU2_C,220623_Smp_MU2_C,KM1906,Sucrose,Sucrose,24,Sugar,0.20181894443849416,2.42182733326193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,-158,7,4/10/19,18:40:00,NA,NPSG,NA,23.58302861111111,34.787930555555555,0.06981958,NA,NA,NA
220628_Smp_MU20_A,NA,KM1906,Sucrose,Sucrose,24,Sugar,0.09897109345514016,1.187653121461682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.48,-158,7,4/25/19,18:24:00,NA,NPTZ,NA,13.015552777777778,33.726885277777775,0.33151444,NA,NA,NA
220628_Smp_MU20_B,NA,KM1906,Sucrose,Sucrose,24,Sugar,0.14110613885467435,1.693273666256092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.48,-158,7,4/25/19,18:24:00,NA,NPTZ,NA,13.015552777777778,33.726885277777775,0.33151444,NA,NA,NA
220628_Smp_MU20_C,NA,KM1906,Sucrose,Sucrose,24,Sugar,0.11850462938089866,1.422055552570784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.48,-158,7,4/25/19,18:24:00,NA,NPTZ,NA,13.015552777777778,33.726885277777775,0.33151444,NA,NA,NA
220628_Smp_MU21_A,NA,KM1906,Sucrose,Sucrose,24,Sugar,0.09227952958156237,1.107354354978748,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,35.55,-158,7,4/26/19,06:00:00,NA,NPSG,NA,14.241151666666669,33.90340777777778,0.10913381632653062,NA,NA,NA
220628_Smp_MU21_B,NA,KM1906,Sucrose,Sucrose,24,Sugar,0.1075688918361332,1.2908267020335984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.55,-158,7,4/26/19,06:00:00,NA,NPSG,NA,14.241151666666669,33.90340777777778,0.10913381632653062,NA,NA,NA
220628_Smp_MU21_C,NA,KM1906,Sucrose,Sucrose,24,Sugar,0.12122480325839452,1.4546976391007342,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,35.55,-158,7,4/26/19,06:00:00,NA,NPSG,NA,14.241151666666669,33.90340777777778,0.10913381632653062,NA,NA,NA
220628_Smp_MU22_A,NA,KM1906,Sucrose,Sucrose,24,Sugar,0.11254285542858602,1.3505142651430324,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,34.39,-158,7,4/26/19,12:00:00,NA,NPSG,NA,15.094179166666668,34.1763075,0.11233084,NA,NA,NA
220628_Smp_MU22_B,NA,KM1906,Sucrose,Sucrose,24,Sugar,0.24763181256881123,2.9715817508257345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.39,-158,7,4/26/19,12:00:00,NA,NPSG,NA,15.094179166666668,34.1763075,0.11233084,NA,NA,NA
220628_Smp_MU22_C,NA,KM1906,Sucrose,Sucrose,24,Sugar,0.18898475295517467,2.267817035462096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.39,-158,7,4/26/19,12:00:00,NA,NPSG,NA,15.094179166666668,34.1763075,0.11233084,NA,NA,NA
220628_Smp_MU23_A,NA,KM1906,Sucrose,Sucrose,24,Sugar,0.2085706426340844,2.5028477116090126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.34,-158,7,4/26/19,18:30:00,NA,NPSG,NA,17.005975700400228,34.542236706689536,0.0563241,NA,NA,NA
220628_Smp_MU23_B,NA,KM1906,Sucrose,Sucrose,24,Sugar,0.20937168960293873,2.5124602752352647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.34,-158,7,4/26/19,18:30:00,NA,NPSG,NA,17.005975700400228,34.542236706689536,0.0563241,NA,NA,NA
220628_Smp_MU23_C,NA,KM1906,Sucrose,Sucrose,24,Sugar,0.19127521270802364,2.295302552496284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.34,-158,7,4/26/19,18:30:00,NA,NPSG,NA,17.005975700400228,34.542236706689536,0.0563241,NA,NA,NA
220628_Smp_MU24_A,NA,KM1906,Sucrose,Sucrose,24,Sugar,0.11220150104375734,1.346418012525088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.24,-158,7,4/27/19,06:00:00,NA,NPSG,NA,18.385036419238254,34.70488323603003,0.04070342,NA,NA,NA
220628_Smp_MU24_B,NA,KM1906,Sucrose,Sucrose,24,Sugar,0.12051229326557712,1.4461475191869253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.24,-158,7,4/27/19,06:00:00,NA,NPSG,NA,18.385036419238254,34.70488323603003,0.04070342,NA,NA,NA
220628_Smp_MU24_C,NA,KM1906,Sucrose,Sucrose,24,Sugar,0.16337180804378215,1.9604616965253856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.24,-158,7,4/27/19,06:00:00,NA,NPSG,NA,18.385036419238254,34.70488323603003,0.04070342,NA,NA,NA
220628_Smp_MU3_A,220623_Smp_MU3_A,KM1906,Sucrose,Sucrose,24,Sugar,0.2053241309824614,2.463889571789537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.55,-158,7,4/11/19,05:45:00,NA,NPSG,NA,NA,NA,NA,NA,NA,NA
220628_Smp_MU3_B,220623_Smp_MU3_B,KM1906,Sucrose,Sucrose,24,Sugar,0.20869907424501324,2.504388890940159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.55,-158,7,4/11/19,05:45:00,NA,NPSG,NA,NA,NA,NA,NA,NA,NA
220628_Smp_MU3_C,220623_Smp_MU3_C,KM1906,Sucrose,Sucrose,24,Sugar,0.1937057702648772,2.324469243178526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.55,-158,7,4/11/19,05:45:00,NA,NPSG,NA,NA,NA,NA,NA,NA,NA
220628_Smp_MU4_A,220623_Smp_MU4_A,KM1906,Sucrose,Sucrose,24,Sugar,0.22135537737714353,2.6562645285257225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.47,-158,7,4/11/19,18:40:00,NA,NPSG,NA,21.2004375,35.22767972222222,0.07966526,3.1747165520029874,0.4410409602028585,NA
220628_Smp_MU4_B,220623_Smp_MU4_B,KM1906,Sucrose,Sucrose,24,Sugar,0.2497139849497211,2.9965678193966534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.47,-158,7,4/11/19,18:40:00,NA,NPSG,NA,21.2004375,35.22767972222222,0.07966526,3.1747165520029874,0.4410409602028585,NA
220628_Smp_MU4_C,220623_Smp_MU4_C,KM1906,Sucrose,Sucrose,24,Sugar,0.23443626323497777,2.813235158819733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.47,-158,7,4/11/19,18:40:00,NA,NPSG,NA,21.2004375,35.22767972222222,0.07966526,3.1747165520029874,0.4410409602028585,NA
220628_Smp_MU5_A,220623_Smp_MU5_A,KM1906,Sucrose,Sucrose,24,Sugar,0.10282115409155206,1.2338538490986246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.28,-158,7,4/12/19,05:40:00,NA,NPSG,NA,19.634418055555557,35.15114138888889,0.05844706,2.423437205981798,0.41226336756122,NA
220628_Smp_MU5_B,220623_Smp_MU5_B,KM1906,Sucrose,Sucrose,24,Sugar,0.11567559502835614,1.3881071403402738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.28,-158,7,4/12/19,05:40:00,NA,NPSG,NA,19.634418055555557,35.15114138888889,0.05844706,2.423437205981798,0.41226336756122,NA
220628_Smp_MU5_C,220623_Smp_MU5_C,KM1906,Sucrose,Sucrose,24,Sugar,0.11636277479861318,1.396353297583358,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,29.28,-158,7,4/12/19,05:40:00,NA,NPSG,NA,19.634418055555557,35.15114138888889,0.05844706,2.423437205981798,0.41226336756122,NA
220628_Smp_MU6_A,220623_Smp_MU6_A,KM1906,Sucrose,Sucrose,24,Sugar,0.10738705344886598,1.2886446413863917,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,31.1,-158,7,4/12/19,18:20:00,NA,NPSG,NA,19.2527575,35.09954277777778,0.06571155176417522,2.211415063254744,0.36082710524139266,NA
220628_Smp_MU6_B,220623_Smp_MU6_B,KM1906,Sucrose,Sucrose,24,Sugar,0.14635137682191668,1.756216521863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1,-158,7,4/12/19,18:20:00,NA,NPSG,NA,19.2527575,35.09954277777778,0.06571155176417522,2.211415063254744,0.36082710524139266,NA
220628_Smp_MU6_C,220623_Smp_MU6_C,KM1906,Sucrose,Sucrose,24,Sugar,0.1204236269263627,1.4450835231163524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1,-158,7,4/12/19,18:20:00,NA,NPSG,NA,19.2527575,35.09954277777778,0.06571155176417522,2.211415063254744,0.36082710524139266,NA
220628_Smp_MU7_A,220623_Smp_MU7_A,KM1906,Sucrose,Sucrose,24,Sugar,0.06132810908428315,0.7359373090113979,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,32.18,-158,7,4/13/19,05:45:00,NA,NPSG,NA,17.845815833333333,34.67115472222222,0.0713909,2.4710027031765245,0.4053569151957016,NA
220628_Smp_MU7_B,220623_Smp_MU7_B,KM1906,Sucrose,Sucrose,24,Sugar,0.05774105717517536,0.6928926861021043,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,32.18,-158,7,4/13/19,05:45:00,NA,NPSG,NA,17.845815833333333,34.67115472222222,0.0713909,2.4710027031765245,0.4053569151957016,NA
220628_Smp_MU7_C,220623_Smp_MU7_C,KM1906,Sucrose,Sucrose,24,Sugar,0.0606356220896185,0.727627465075422,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,32.18,-158,7,4/13/19,05:45:00,NA,NPSG,NA,17.845815833333333,34.67115472222222,0.0713909,2.4710027031765245,0.4053569151957016,NA
220628_Smp_MU8_A,220623_Smp_MU8_A,KM1906,Sucrose,Sucrose,24,Sugar,0.07929060831945331,0.9514872998334396,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,34.16,-158,7,4/13/19,18:45:00,NA,NPSG,NA,15.886869444444445,34.170071944444445,0.09556212,3.3798321717581885,0.5787229527631325,0.001
220628_Smp_MU8_B,220623_Smp_MU8_B,KM1906,Sucrose,Sucrose,24,Sugar,0.08051208262337042,0.9661449914804452,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,34.16,-158,7,4/13/19,18:45:00,NA,NPSG,NA,15.886869444444445,34.170071944444445,0.09556212,3.3798321717581885,0.5787229527631325,0.001
220628_Smp_MU8_C,220623_Smp_MU8_C,KM1906,Sucrose,Sucrose,24,Sugar,0.0427042959253652,0.5124515511043823,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,34.16,-158,7,4/13/19,18:45:00,NA,NPSG,NA,15.886869444444445,34.170071944444445,0.09556212,3.3798321717581885,0.5787229527631325,0.001
220628_Smp_MU9_A,220623_Smp_MU9_A,KM1906,Sucrose,Sucrose,24,Sugar,0.0544226418378002,0.6530717020536024,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,35.59,-158,7,4/14/19,06:00:00,NA,NPSG,NA,14.626659722222222,34.063073611111115,0.15817978,3.3874050300369136,0.6684498324592087,0.001
220628_Smp_MU9_B,220623_Smp_MU9_B,KM1906,Sucrose,Sucrose,24,Sugar,0.04581484950888656,0.5497781941066388,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,35.59,-158,7,4/14/19,06:00:00,NA,NPSG,NA,14.626659722222222,34.063073611111115,0.15817978,3.3874050300369136,0.6684498324592087,0.001
220628_Smp_MU9_C,220623_Smp_MU9_C,KM1906,Sucrose,Sucrose,24,Sugar,0.05057681949564832,0.6069218339477799,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flag,NA,Flag,NA,35.59,-158,7,4/14/19,06:00:00,NA,NPSG,NA,14.626659722222222,34.063073611111115,0.15817978,3.3874050300369136,0.6684498324592087,0.001
220628_Smp_MU1_A,220623_Smp_MU1_A,KM1906,Taurine,Taurine,30,Sulfonate,0.10022665730989824,0.20045331461979649,0.10022665730989824,0.10022665730989824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.24,-158,7,4/10/19,05:30:00,NA,NPSG,NA,24.18130638888889,34.56315083333333,0.0732441,NA,NA,NA
220628_Smp_MU1_B,220623_Smp_MU1_B,KM1906,Taurine,Taurine,30,Sulfonate,0.24841943576199804,0.4968388715239961,0.24841943576199804,0.24841943576199804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.24,-158,7,4/10/19,05:30:00,NA,NPSG,NA,24.18130638888889,34.56315083333333,0.0732441,NA,NA,NA
220628_Smp_MU1_C,220623_Smp_MU1_C,KM1906,Taurine,Taurine,30,Sulfonate,0.14089102180601112,0.28178204361202225,0.14089102180601112,0.14089102180601112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.24,-158,7,4/10/19,05:30:00,NA,NPSG,NA,24.18130638888889,34.56315083333333,0.0732441,NA,NA,NA
220628_Smp_MU10_A,220623_Smp_MU10_A,KM1906,Taurine,Taurine,30,Sulfonate,0.6882104253036536,1.3764208506073072,0.6882104253036536,0.6882104253036536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.57,-158,7,4/14/19,18:20:00,NA,NPTZ,NA,13.583664945125888,33.68988411878632,0.21341308,6.4306006208916635,2.5834134615687576,0.6530409276342212
220628_Smp_MU10_B,220623_Smp_MU10_B,KM1906,Taurine,Taurine,30,Sulfonate,0.5563219417777714,1.1126438835555428,0.5563219417777714,0.5563219417777714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.57,-158,7,4/14/19,18:20:00,NA,NPTZ,NA,13.583664945125888,33.68988411878632,0.21341308,6.4306006208916635,2.5834134615687576,0.6530409276342212
220628_Smp_MU10_C,220623_Smp_MU10_C,KM1906,Taurine,Taurine,30,Sulfonate,0.4798191444277163,0.9596382888554326,0.4798191444277163,0.4798191444277163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.57,-158,7,4/14/19,18:20:00,NA,NPTZ,NA,13.583664945125888,33.68988411878632,0.21341308,6.4306006208916635,2.5834134615687576,0.6530409276342212
220628_Smp_MU11_A,220623_Smp_MU11_A,KM1906,Taurine,Taurine,30,Sulfonate,2.70096166971184,5.40192333942368,2.70096166971184,2.70096166971184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.58,-158,7,4/15/19,05:30:00,NA,NPTZ,NA,11.993045277777778,33.545141944444445,0.59397786,8.95139834651044,1.514717749216239,0.3054463594685514
220628_Smp_MU11_B,220623_Smp_MU11_B,KM1906,Taurine,Taurine,30,Sulfonate,4.005821773232492,8.011643546464985,4.005821773232492,4.005821773232492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.58,-158,7,4/15/19,05:30:00,NA,NPTZ,NA,11.993045277777778,33.545141944444445,0.59397786,8.95139834651044,1.514717749216239,0.3054463594685514
220628_Smp_MU11_C,220623_Smp_MU11_C,KM1906,Taurine,Taurine,30,Sulfonate,1.1097201707867992,2.2194403415735984,1.1097201707867992,1.1097201707867992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.58,-158,7,4/15/19,05:30:00,NA,NPTZ,NA,11.993045277777778,33.545141944444445,0.59397786,8.95139834651044,1.514717749216239,0.3054463594685514
220628_Smp_MU14_A,220623_Smp_MU14_A,KM1906,Taurine,Taurine,30,Sulfonate,0.7266238620333851,1.4532477240667705,0.7266238620333851,0.7266238620333851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.38,-158,7,4/23/19,12:00:00,NA,NPTZ,NA,13.137168055555556,33.72914638888889,0.3495659,7.237378093370999,1.230438361246596,NA
220628_Smp_MU14_B,220623_Smp_MU14_B,KM1906,Taurine,Taurine,30,Sulfonate,0.6541617383650116,1.3083234767300231,0.6541617383650116,0.6541617383650116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.38,-158,7,4/23/19,12:00:00,NA,NPTZ,NA,13.137168055555556,33.72914638888889,0.3495659,7.237378093370999,1.230438361246596,NA
220628_Smp_MU14_C,220623_Smp_MU14_C,KM1906,Taurine,Taurine,30,Sulfonate,0.5865704184338805,1.173140836867761,0.5865704184338805,0.5865704184338805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.38,-158,7,4/23/19,12:00:00,NA,NPTZ,NA,13.137168055555556,33.72914638888889,0.3495659,7.237378093370999,1.230438361246596,NA
220628_Smp_MU15_A,220623_Smp_MU15_A,KM1906,Taurine,Taurine,30,Sulfonate,1.1318552192782243,2.263710438556449,1.1318552192782243,1.1318552192782243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.45,-158,7,4/23/19,18:25:00,NA,NPTZ,NA,12.053785714285716,33.593584443099274,0.32948288,6.036889258385589,0.9714448277203324,NA
220628_Smp_MU15_B,220623_Smp_MU15_B,KM1906,Taurine,Taurine,30,Sulfonate,1.400167491960035,2.80033498392007,1.400167491960035,1.400167491960035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.45,-158,7,4/23/19,18:25:00,NA,NPTZ,NA,12.053785714285716,33.593584443099274,0.32948288,6.036889258385589,0.9714448277203324,NA
220628_Smp_MU15_C,220623_Smp_MU15_C,KM1906,Taurine,Taurine,30,Sulfonate,0.8421775708211071,1.6843551416422142,0.8421775708211071,0.8421775708211071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.45,-158,7,4/23/19,18:25:00,NA,NPTZ,NA,12.053785714285716,33.593584443099274,0.32948288,6.036889258385589,0.9714448277203324,NA
220628_Smp_MU16_A,220623_Smp_MU16_A,KM1906,Taurine,Taurine,30,Sulfonate,1.8388982210260756,3.677796442052151,1.8388982210260756,1.8388982210260756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.53,-158,7,4/24/19,06:00:00,NA,NPTZ,NA,10.080793611111112,33.27448888888889,0.594217,5.392033209527941,1.035601705704667,NA
220628_Smp_MU16_B,220623_Smp_MU16_B,KM1906,Taurine,Taurine,30,Sulfonate,5.3918173701467245,10.783634740293447,5.3918173701467245,5.3918173701467245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.53,-158,7,4/24/19,06:00:00,NA,NPTZ,NA,10.080793611111112,33.27448888888889,0.594217,5.392033209527941,1.035601705704667,NA
220628_Smp_MU16_C,220623_Smp_MU16_C,KM1906,Taurine,Taurine,30,Sulfonate,7.945005634117073,15.890011268234144,7.945005634117073,7.945005634117073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.53,-158,7,4/24/19,06:00:00,NA,NPTZ,NA,10.080793611111112,33.27448888888889,0.594217,5.392033209527941,1.035601705704667,NA
220628_Smp_MU17_A,220623_Smp_MU17_A,KM1906,Taurine,Taurine,30,Sulfonate,5.964254274663716,11.928508549327432,5.964254274663716,5.964254274663716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.334,-158,7,4/24/19,14:20:00,NA,NPTZ,NA,9.221684824902724,33.103415786548084,0.88884965,7.670675782311717,1.3343857012229023,NA
220628_Smp_MU17_B,220623_Smp_MU17_B,KM1906,Taurine,Taurine,30,Sulfonate,6.038913471425864,12.077826942851727,6.038913471425864,6.038913471425864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.334,-158,7,4/24/19,14:20:00,NA,NPTZ,NA,9.221684824902724,33.103415786548084,0.88884965,7.670675782311717,1.3343857012229023,NA
220628_Smp_MU17_C,NA,KM1906,Taurine,Taurine,30,Sulfonate,6.567069322864596,13.134138645729193,6.567069322864596,6.567069322864596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.334,-158,7,4/24/19,14:20:00,NA,NPTZ,NA,9.221684824902724,33.103415786548084,0.88884965,7.670675782311717,1.3343857012229023,NA
220628_Smp_MU18_A,NA,KM1906,Taurine,Taurine,30,Sulfonate,2.998272070952087,5.996544141904174,2.998272070952087,2.998272070952087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.09,-158,7,4/24/19,18:30:00,NA,NPTZ,NA,9.08909388888889,33.07154638888889,0.6671488799999999,NA,NA,NA
220628_Smp_MU18_B,NA,KM1906,Taurine,Taurine,30,Sulfonate,3.0239298224937037,6.047859644987407,3.0239298224937037,3.0239298224937037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.09,-158,7,4/24/19,18:30:00,NA,NPTZ,NA,9.08909388888889,33.07154638888889,0.6671488799999999,NA,NA,NA
220628_Smp_MU18_C,NA,KM1906,Taurine,Taurine,30,Sulfonate,3.5838739509108306,7.167747901821661,3.5838739509108306,3.5838739509108306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.09,-158,7,4/24/19,18:30:00,NA,NPTZ,NA,9.08909388888889,33.07154638888889,0.6671488799999999,NA,NA,NA
220628_Smp_MU19_A,NA,KM1906,Taurine,Taurine,30,Sulfonate,1.225776572322442,2.4515531446448837,1.225776572322442,1.225776572322442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.09,-158,7,4/25/19,05:40:00,NA,NPTZ,NA,11.454625833333331,33.55674666666667,0.33540666,NA,NA,NA
220628_Smp_MU19_B,NA,KM1906,Taurine,Taurine,30,Sulfonate,1.3111119594589538,2.6222239189179075,1.3111119594589538,1.3111119594589538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.09,-158,7,4/25/19,05:40:00,NA,NPTZ,NA,11.454625833333331,33.55674666666667,0.33540666,NA,NA,NA
220628_Smp_MU19_C,NA,KM1906,Taurine,Taurine,30,Sulfonate,1.180493725036595,2.36098745007319,1.180493725036595,1.180493725036595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.09,-158,7,4/25/19,05:40:00,NA,NPTZ,NA,11.454625833333331,33.55674666666667,0.33540666,NA,NA,NA
220628_Smp_MU2_A,220623_Smp_MU2_A,KM1906,Taurine,Taurine,30,Sulfonate,0.2064378558293631,0.4128757116587262,0.2064378558293631,0.2064378558293631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,-158,7,4/10/19,18:40:00,NA,NPSG,NA,23.58302861111111,34.787930555555555,0.06981958,NA,NA,NA
