Cruise,Rep,Compound,detected
KM1906,220623_Smp_MU15_A,Carnitine,Yes
KM1906,220623_Smp_MU15_B,Carnitine,Yes
KM1906,220623_Smp_MU15_C,Carnitine,Yes
KM1906,220623_Smp_MU16_A,Carnitine,Yes
KM1906,220623_Smp_MU16_B,Carnitine,Yes
KM1906,220623_Smp_MU16_C,Carnitine,Yes
KM1906,220623_Smp_MU17_A,Carnitine,Yes
KM1906,220623_Smp_MU17_B,Carnitine,Yes
KM1906,220623_Smp_MU2_A,Carnitine,Yes
KM1906,220623_Smp_MU2_B,Carnitine,Yes
KM1906,220623_Smp_MU2_C,Carnitine,Yes
KM1906,220623_Smp_MU3_A,Carnitine,Yes
KM1906,220623_Smp_MU3_B,Carnitine,Yes
KM1906,220623_Smp_MU3_C,Carnitine,Yes
KM1906,220623_Smp_MU4_A,Carnitine,Yes
KM1906,220623_Smp_MU4_B,Carnitine,Yes
KM1906,220623_Smp_MU4_C,Carnitine,Yes
KM1906,220623_Smp_MU5_A,Carnitine,Yes
KM1906,220623_Smp_MU5_B,Carnitine,Yes
KM1906,220623_Smp_MU5_C,Carnitine,Yes
KM1906,220623_Smp_MU6_A,Carnitine,Yes
KM1906,220623_Smp_MU6_B,Carnitine,Yes
KM1906,220623_Smp_MU6_C,Carnitine,Yes
KM1906,220623_Smp_MU7_A,Carnitine,Yes
KM1906,220623_Smp_MU7_B,Carnitine,Yes
KM1906,220623_Smp_MU7_C,Carnitine,Yes
KM1906,220623_Smp_MU8_A,Carnitine,Yes
KM1906,220623_Smp_MU8_B,Carnitine,Yes
KM1906,220623_Smp_MU8_C,Carnitine,Yes
KM1906,220623_Smp_MU9_A,Carnitine,Yes
KM1906,220623_Smp_MU9_B,Carnitine,Yes
KM1906,220623_Smp_MU9_C,Carnitine,Yes
KM1906,220623_Smp_MU1_A,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU1_B,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU1_C,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU10_A,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU10_B,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU10_C,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU11_A,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU11_B,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU11_C,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU12_A,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU12_B,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU12_C,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU13_A,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU13_B,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU13_C,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU14_A,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU14_B,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU14_C,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU15_A,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU15_B,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU15_C,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU16_A,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU16_B,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU16_C,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU17_A,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU17_B,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU2_A,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU2_B,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU2_C,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU3_A,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU3_B,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU3_C,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU4_A,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU4_B,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU4_C,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU5_A,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU5_B,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU5_C,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU6_A,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU6_B,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU6_C,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU7_A,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU7_B,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU7_C,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU8_A,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU8_B,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU8_C,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU9_A,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU9_B,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU9_C,Dimethylsulfonioacetate,Yes
KM1906,220623_Smp_MU1_A,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU1_B,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU1_C,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU10_A,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU10_B,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU10_C,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU11_A,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU11_B,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU11_C,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU12_A,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU12_B,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU12_C,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU13_A,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU13_B,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU13_C,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU14_A,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU14_B,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU14_C,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU15_A,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU15_B,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU15_C,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU16_A,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU16_B,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU16_C,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU17_A,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU17_B,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU2_A,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU2_B,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU2_C,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU3_A,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU3_B,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU3_C,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU4_A,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU4_B,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU4_C,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU5_A,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU5_B,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU5_C,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU6_A,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU6_B,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU6_C,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU7_A,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU7_B,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU7_C,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU8_A,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU8_B,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU8_C,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU9_A,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU9_B,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU9_C,Dimethylsulfoniopropionate,Yes
KM1906,220623_Smp_MU1_A,Ectoine,Yes
KM1906,220623_Smp_MU1_B,Ectoine,Yes
KM1906,220623_Smp_MU1_C,Ectoine,Yes
KM1906,220623_Smp_MU10_A,Ectoine,Yes
KM1906,220623_Smp_MU10_B,Ectoine,Yes
KM1906,220623_Smp_MU10_C,Ectoine,Yes
KM1906,220623_Smp_MU11_A,Ectoine,Yes
KM1906,220623_Smp_MU11_B,Ectoine,Yes
KM1906,220623_Smp_MU11_C,Ectoine,Yes
KM1906,220623_Smp_MU12_A,Ectoine,Yes
KM1906,220623_Smp_MU12_B,Ectoine,Yes
KM1906,220623_Smp_MU12_C,Ectoine,Yes
KM1906,220623_Smp_MU13_A,Ectoine,Yes
KM1906,220623_Smp_MU13_B,Ectoine,Yes
KM1906,220623_Smp_MU13_C,Ectoine,Yes
KM1906,220623_Smp_MU14_A,Ectoine,Yes
KM1906,220623_Smp_MU14_B,Ectoine,Yes
KM1906,220623_Smp_MU14_C,Ectoine,Yes
KM1906,220623_Smp_MU15_A,Ectoine,Yes
KM1906,220623_Smp_MU15_B,Ectoine,Yes
KM1906,220623_Smp_MU15_C,Ectoine,Yes
KM1906,220623_Smp_MU16_A,Ectoine,Yes
KM1906,220623_Smp_MU16_B,Ectoine,Yes
KM1906,220623_Smp_MU16_C,Ectoine,Yes
KM1906,220623_Smp_MU17_A,Ectoine,Yes
KM1906,220623_Smp_MU17_B,Ectoine,Yes
KM1906,220623_Smp_MU2_A,Ectoine,Yes
KM1906,220623_Smp_MU2_B,Ectoine,Yes
KM1906,220623_Smp_MU2_C,Ectoine,Yes
KM1906,220623_Smp_MU3_A,Ectoine,Yes
KM1906,220623_Smp_MU3_B,Ectoine,Yes
KM1906,220623_Smp_MU3_C,Ectoine,Yes
KM1906,220623_Smp_MU4_A,Ectoine,Yes
KM1906,220623_Smp_MU4_B,Ectoine,Yes
KM1906,220623_Smp_MU4_C,Ectoine,Yes
KM1906,220623_Smp_MU5_A,Ectoine,Yes
KM1906,220623_Smp_MU5_B,Ectoine,Yes
KM1906,220623_Smp_MU5_C,Ectoine,Yes
KM1906,220623_Smp_MU6_A,Ectoine,Yes
KM1906,220623_Smp_MU6_B,Ectoine,Yes
KM1906,220623_Smp_MU6_C,Ectoine,Yes
KM1906,220623_Smp_MU7_A,Ectoine,Yes
KM1906,220623_Smp_MU7_B,Ectoine,Yes
KM1906,220623_Smp_MU7_C,Ectoine,Yes
KM1906,220623_Smp_MU8_A,Ectoine,Yes
KM1906,220623_Smp_MU8_B,Ectoine,Yes
KM1906,220623_Smp_MU8_C,Ectoine,Yes
KM1906,220623_Smp_MU9_A,Ectoine,Yes
KM1906,220623_Smp_MU9_B,Ectoine,Yes
KM1906,220623_Smp_MU9_C,Ectoine,Yes
KM1906,220623_Smp_MU1_A,Glycine betaine,Yes
KM1906,220623_Smp_MU1_B,Glycine betaine,No
KM1906,220623_Smp_MU1_C,Glycine betaine,No
KM1906,220623_Smp_MU10_A,Glycine betaine,No
KM1906,220623_Smp_MU10_B,Glycine betaine,No
KM1906,220623_Smp_MU10_C,Glycine betaine,Yes
KM1906,220623_Smp_MU11_A,Glycine betaine,No
KM1906,220623_Smp_MU11_B,Glycine betaine,Yes
KM1906,220623_Smp_MU11_C,Glycine betaine,No
KM1906,220623_Smp_MU12_A,Glycine betaine,Yes
KM1906,220623_Smp_MU12_B,Glycine betaine,No
KM1906,220623_Smp_MU12_C,Glycine betaine,Yes
KM1906,220623_Smp_MU13_A,Glycine betaine,No
KM1906,220623_Smp_MU13_B,Glycine betaine,No
KM1906,220623_Smp_MU13_C,Glycine betaine,No
KM1906,220623_Smp_MU14_A,Glycine betaine,Yes
KM1906,220623_Smp_MU14_B,Glycine betaine,No
KM1906,220623_Smp_MU14_C,Glycine betaine,No
KM1906,220623_Smp_MU15_A,Glycine betaine,No
KM1906,220623_Smp_MU15_B,Glycine betaine,No
KM1906,220623_Smp_MU15_C,Glycine betaine,No
KM1906,220623_Smp_MU16_A,Glycine betaine,No
KM1906,220623_Smp_MU16_B,Glycine betaine,No
KM1906,220623_Smp_MU16_C,Glycine betaine,No
KM1906,220623_Smp_MU17_A,Glycine betaine,No
KM1906,220623_Smp_MU17_B,Glycine betaine,No
KM1906,220623_Smp_MU2_A,Glycine betaine,Yes
KM1906,220623_Smp_MU2_B,Glycine betaine,No
KM1906,220623_Smp_MU2_C,Glycine betaine,No
KM1906,220623_Smp_MU3_A,Glycine betaine,No
KM1906,220623_Smp_MU3_B,Glycine betaine,Yes
KM1906,220623_Smp_MU3_C,Glycine betaine,No
KM1906,220623_Smp_MU4_A,Glycine betaine,Yes
KM1906,220623_Smp_MU4_B,Glycine betaine,No
KM1906,220623_Smp_MU4_C,Glycine betaine,No
KM1906,220623_Smp_MU5_A,Glycine betaine,No
KM1906,220623_Smp_MU5_B,Glycine betaine,No
KM1906,220623_Smp_MU5_C,Glycine betaine,No
KM1906,220623_Smp_MU6_A,Glycine betaine,No
KM1906,220623_Smp_MU6_B,Glycine betaine,No
KM1906,220623_Smp_MU6_C,Glycine betaine,Yes
KM1906,220623_Smp_MU7_A,Glycine betaine,No
KM1906,220623_Smp_MU7_B,Glycine betaine,Yes
KM1906,220623_Smp_MU7_C,Glycine betaine,Yes
KM1906,220623_Smp_MU8_A,Glycine betaine,No
KM1906,220623_Smp_MU8_B,Glycine betaine,Yes
KM1906,220623_Smp_MU8_C,Glycine betaine,No
KM1906,220623_Smp_MU9_A,Glycine betaine,No
KM1906,220623_Smp_MU9_B,Glycine betaine,No
KM1906,220623_Smp_MU9_C,Glycine betaine,No
KM1906,220623_Smp_MU1_A,Gonyol,Yes
KM1906,220623_Smp_MU1_B,Gonyol,No
KM1906,220623_Smp_MU1_C,Gonyol,No
KM1906,220623_Smp_MU10_A,Gonyol,Yes
KM1906,220623_Smp_MU10_B,Gonyol,Yes
KM1906,220623_Smp_MU10_C,Gonyol,Yes
KM1906,220623_Smp_MU11_A,Gonyol,Yes
KM1906,220623_Smp_MU11_B,Gonyol,Yes
KM1906,220623_Smp_MU11_C,Gonyol,Yes
KM1906,220623_Smp_MU12_A,Gonyol,Yes
KM1906,220623_Smp_MU12_B,Gonyol,Yes
KM1906,220623_Smp_MU12_C,Gonyol,Yes
KM1906,220623_Smp_MU13_A,Gonyol,Yes
KM1906,220623_Smp_MU13_B,Gonyol,Yes
KM1906,220623_Smp_MU13_C,Gonyol,Yes
KM1906,220623_Smp_MU14_A,Gonyol,Yes
KM1906,220623_Smp_MU14_B,Gonyol,Yes
KM1906,220623_Smp_MU14_C,Gonyol,Yes
KM1906,220623_Smp_MU15_A,Gonyol,Yes
KM1906,220623_Smp_MU15_B,Gonyol,Yes
KM1906,220623_Smp_MU15_C,Gonyol,No
KM1906,220623_Smp_MU16_A,Gonyol,Yes
KM1906,220623_Smp_MU16_B,Gonyol,Yes
KM1906,220623_Smp_MU16_C,Gonyol,Yes
KM1906,220623_Smp_MU17_A,Gonyol,No
KM1906,220623_Smp_MU17_B,Gonyol,Yes
KM1906,220623_Smp_MU2_A,Gonyol,Yes
KM1906,220623_Smp_MU2_B,Gonyol,Yes
KM1906,220623_Smp_MU2_C,Gonyol,Yes
KM1906,220623_Smp_MU3_A,Gonyol,Yes
KM1906,220623_Smp_MU3_B,Gonyol,Yes
KM1906,220623_Smp_MU3_C,Gonyol,Yes
KM1906,220623_Smp_MU4_A,Gonyol,Yes
KM1906,220623_Smp_MU4_B,Gonyol,Yes
KM1906,220623_Smp_MU4_C,Gonyol,Yes
KM1906,220623_Smp_MU5_A,Gonyol,No
KM1906,220623_Smp_MU5_B,Gonyol,Yes
KM1906,220623_Smp_MU5_C,Gonyol,Yes
KM1906,220623_Smp_MU6_A,Gonyol,Yes
KM1906,220623_Smp_MU6_B,Gonyol,Yes
KM1906,220623_Smp_MU6_C,Gonyol,Yes
KM1906,220623_Smp_MU7_A,Gonyol,Yes
KM1906,220623_Smp_MU7_B,Gonyol,Yes
KM1906,220623_Smp_MU7_C,Gonyol,Yes
KM1906,220623_Smp_MU8_A,Gonyol,Yes
KM1906,220623_Smp_MU8_B,Gonyol,Yes
KM1906,220623_Smp_MU8_C,Gonyol,Yes
KM1906,220623_Smp_MU9_A,Gonyol,Yes
KM1906,220623_Smp_MU9_B,Gonyol,No
KM1906,220623_Smp_MU9_C,Gonyol,Yes
KM1906,220623_Smp_MU1_A,Homarine,Yes
KM1906,220623_Smp_MU1_B,Homarine,Yes
KM1906,220623_Smp_MU1_C,Homarine,Yes
KM1906,220623_Smp_MU10_A,Homarine,Yes
KM1906,220623_Smp_MU10_B,Homarine,Yes
KM1906,220623_Smp_MU10_C,Homarine,Yes
KM1906,220623_Smp_MU11_A,Homarine,Yes
KM1906,220623_Smp_MU11_B,Homarine,Yes
KM1906,220623_Smp_MU11_C,Homarine,Yes
KM1906,220623_Smp_MU12_A,Homarine,Yes
KM1906,220623_Smp_MU12_B,Homarine,Yes
KM1906,220623_Smp_MU12_C,Homarine,Yes
KM1906,220623_Smp_MU13_A,Homarine,Yes
KM1906,220623_Smp_MU13_B,Homarine,Yes
KM1906,220623_Smp_MU13_C,Homarine,Yes
KM1906,220623_Smp_MU14_A,Homarine,Yes
KM1906,220623_Smp_MU14_B,Homarine,Yes
KM1906,220623_Smp_MU14_C,Homarine,Yes
KM1906,220623_Smp_MU15_A,Homarine,Yes
KM1906,220623_Smp_MU15_B,Homarine,Yes
KM1906,220623_Smp_MU15_C,Homarine,Yes
KM1906,220623_Smp_MU16_A,Homarine,Yes
KM1906,220623_Smp_MU16_B,Homarine,Yes
KM1906,220623_Smp_MU16_C,Homarine,Yes
KM1906,220623_Smp_MU17_A,Homarine,Yes
KM1906,220623_Smp_MU17_B,Homarine,Yes
KM1906,220623_Smp_MU2_A,Homarine,Yes
KM1906,220623_Smp_MU2_B,Homarine,Yes
KM1906,220623_Smp_MU2_C,Homarine,Yes
KM1906,220623_Smp_MU3_A,Homarine,Yes
KM1906,220623_Smp_MU3_B,Homarine,Yes
KM1906,220623_Smp_MU3_C,Homarine,Yes
KM1906,220623_Smp_MU4_A,Homarine,Yes
KM1906,220623_Smp_MU4_B,Homarine,Yes
KM1906,220623_Smp_MU4_C,Homarine,Yes
KM1906,220623_Smp_MU5_A,Homarine,Yes
KM1906,220623_Smp_MU5_B,Homarine,Yes
KM1906,220623_Smp_MU5_C,Homarine,Yes
KM1906,220623_Smp_MU6_A,Homarine,Yes
KM1906,220623_Smp_MU6_B,Homarine,Yes
KM1906,220623_Smp_MU6_C,Homarine,Yes
KM1906,220623_Smp_MU7_A,Homarine,Yes
KM1906,220623_Smp_MU7_B,Homarine,Yes
KM1906,220623_Smp_MU7_C,Homarine,Yes
KM1906,220623_Smp_MU8_A,Homarine,Yes
KM1906,220623_Smp_MU8_B,Homarine,Yes
KM1906,220623_Smp_MU8_C,Homarine,Yes
KM1906,220623_Smp_MU9_A,Homarine,Yes
KM1906,220623_Smp_MU9_B,Homarine,Yes
KM1906,220623_Smp_MU9_C,Homarine,Yes
KM1906,220623_Smp_MU1_A,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU1_B,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU1_C,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU10_A,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU10_B,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU10_C,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU11_A,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU11_B,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU11_C,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU12_A,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU12_B,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU12_C,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU13_A,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU13_B,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU13_C,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU14_A,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU14_B,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU14_C,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU15_A,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU15_B,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU15_C,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU16_A,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU16_B,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU16_C,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU17_A,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU17_B,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU2_A,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU2_B,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU2_C,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU3_A,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU3_B,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU3_C,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU4_A,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU4_B,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU4_C,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU5_A,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU5_B,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU5_C,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU6_A,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU6_B,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU6_C,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU7_A,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU7_B,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU7_C,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU8_A,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU8_B,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU8_C,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU9_A,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU9_B,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU9_C,Hydroxyisoleucine,Yes
KM1906,220623_Smp_MU1_A,L-Alanine,Yes
KM1906,220623_Smp_MU1_B,L-Alanine,Yes
KM1906,220623_Smp_MU1_C,L-Alanine,Yes
KM1906,220623_Smp_MU10_A,L-Alanine,No
KM1906,220623_Smp_MU10_B,L-Alanine,Yes
KM1906,220623_Smp_MU10_C,L-Alanine,Yes
KM1906,220623_Smp_MU11_A,L-Alanine,Yes
KM1906,220623_Smp_MU11_B,L-Alanine,Yes
KM1906,220623_Smp_MU11_C,L-Alanine,Yes
KM1906,220623_Smp_MU12_A,L-Alanine,Yes
KM1906,220623_Smp_MU12_B,L-Alanine,Yes
KM1906,220623_Smp_MU12_C,L-Alanine,Yes
KM1906,220623_Smp_MU13_A,L-Alanine,Yes
KM1906,220623_Smp_MU13_B,L-Alanine,Yes
KM1906,220623_Smp_MU13_C,L-Alanine,No
KM1906,220623_Smp_MU14_A,L-Alanine,Yes
KM1906,220623_Smp_MU14_B,L-Alanine,Yes
KM1906,220623_Smp_MU14_C,L-Alanine,Yes
KM1906,220623_Smp_MU15_A,L-Alanine,Yes
KM1906,220623_Smp_MU15_B,L-Alanine,Yes
KM1906,220623_Smp_MU15_C,L-Alanine,Yes
KM1906,220623_Smp_MU16_A,L-Alanine,Yes
KM1906,220623_Smp_MU16_B,L-Alanine,Yes
KM1906,220623_Smp_MU16_C,L-Alanine,Yes
KM1906,220623_Smp_MU17_A,L-Alanine,Yes
KM1906,220623_Smp_MU17_B,L-Alanine,Yes
KM1906,220623_Smp_MU2_A,L-Alanine,Yes
KM1906,220623_Smp_MU2_B,L-Alanine,Yes
KM1906,220623_Smp_MU2_C,L-Alanine,Yes
KM1906,220623_Smp_MU3_A,L-Alanine,Yes
KM1906,220623_Smp_MU3_B,L-Alanine,Yes
KM1906,220623_Smp_MU3_C,L-Alanine,Yes
KM1906,220623_Smp_MU4_A,L-Alanine,Yes
KM1906,220623_Smp_MU4_B,L-Alanine,Yes
KM1906,220623_Smp_MU4_C,L-Alanine,Yes
KM1906,220623_Smp_MU5_A,L-Alanine,No
KM1906,220623_Smp_MU5_B,L-Alanine,No
KM1906,220623_Smp_MU5_C,L-Alanine,Yes
KM1906,220623_Smp_MU6_A,L-Alanine,Yes
KM1906,220623_Smp_MU6_B,L-Alanine,Yes
KM1906,220623_Smp_MU6_C,L-Alanine,Yes
KM1906,220623_Smp_MU7_A,L-Alanine,Yes
KM1906,220623_Smp_MU7_B,L-Alanine,Yes
KM1906,220623_Smp_MU7_C,L-Alanine,Yes
KM1906,220623_Smp_MU8_A,L-Alanine,Yes
KM1906,220623_Smp_MU8_B,L-Alanine,Yes
KM1906,220623_Smp_MU8_C,L-Alanine,Yes
KM1906,220623_Smp_MU9_A,L-Alanine,Yes
KM1906,220623_Smp_MU9_B,L-Alanine,Yes
KM1906,220623_Smp_MU9_C,L-Alanine,Yes
KM1906,220623_Smp_MU1_A,L-Arginine,No
KM1906,220623_Smp_MU1_B,L-Arginine,No
KM1906,220623_Smp_MU1_C,L-Arginine,No
KM1906,220623_Smp_MU10_A,L-Arginine,No
KM1906,220623_Smp_MU10_B,L-Arginine,Yes
KM1906,220623_Smp_MU10_C,L-Arginine,No
KM1906,220623_Smp_MU11_A,L-Arginine,No
KM1906,220623_Smp_MU11_B,L-Arginine,No
KM1906,220623_Smp_MU11_C,L-Arginine,Yes
KM1906,220623_Smp_MU12_A,L-Arginine,No
KM1906,220623_Smp_MU12_B,L-Arginine,No
KM1906,220623_Smp_MU12_C,L-Arginine,Yes
KM1906,220623_Smp_MU13_A,L-Arginine,No
KM1906,220623_Smp_MU13_B,L-Arginine,No
KM1906,220623_Smp_MU13_C,L-Arginine,No
KM1906,220623_Smp_MU14_A,L-Arginine,No
KM1906,220623_Smp_MU14_B,L-Arginine,No
KM1906,220623_Smp_MU14_C,L-Arginine,No
KM1906,220623_Smp_MU15_A,L-Arginine,No
KM1906,220623_Smp_MU15_B,L-Arginine,No
KM1906,220623_Smp_MU15_C,L-Arginine,No
KM1906,220623_Smp_MU16_A,L-Arginine,Yes
KM1906,220623_Smp_MU16_B,L-Arginine,Yes
KM1906,220623_Smp_MU16_C,L-Arginine,No
KM1906,220623_Smp_MU17_A,L-Arginine,No
KM1906,220623_Smp_MU17_B,L-Arginine,No
