Cruise,Parent_ID,Part.SampID,Compound,Part.detected,Part.Conc.Vial.uM,Part.Conc.nM,Part.Conc.C.nM,Part.Conc.N.nM,Part.Conc.S.nM,Part.Impute.Conc.nM,Treatment,Replicate,POC_uM,PN_uM,Chlorophyte,Diatom,Dinoflagellate,Haptophyte,Metazoa,Other,N,P,Fe,N_status
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,L-Aspartic acid,Yes,2.3179558213977844,0.4635911642795569,1.8543646571182275,0.4635911642795569,NA,0.05047546571388389,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,L-Glutamic acid,Yes,14.33293252820353,2.866586505640706,14.33293252820353,2.866586505640706,NA,0.1859076406516228,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,L-Glutamine,Yes,1.3833852640921929,0.2766770528184386,1.3833852640921929,0.5533541056368771,NA,0.05021331325462713,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,L-Lysine,Yes,1.225611284370491,0.2451222568740982,1.4707335412445892,0.4902445137481964,NA,0.00988623794380843,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,L-Threonine,Yes,0.24049797831088984,0.04809959566217796,0.19239838264871184,0.04809959566217796,NA,0.00847347775479911,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,L-Tyrosine,Yes,0.7802573697134059,0.15605147394268115,1.4044632654841305,0.15605147394268115,NA,0.01046478491149562,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,Proline betaine,Yes,0.19009267644334116,0.03801853528866823,0.2661297470206776,0.03801853528866823,NA,0.00158179407554194,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,Sarcosine,Yes,0.08225645147445465,0.01645129029489093,0.04935387088467279,0.01645129029489093,NA,6.970805621378197e-4,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,Trigonelline,Yes,0.05839689990721809,0.01167937998144361,0.08175565987010533,0.01167937998144361,NA,0.00203025454435876,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,beta-Alanine,Yes,0.2516692764104519,0.05033385528209037,0.1510015658462711,0.05033385528209037,NA,0.009314226684523,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,beta-Alaninebetaine,Yes,1.661409608387046,0.3322819216774092,1.993691530064455,0.3322819216774092,NA,0.02269290265632977,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,beta-Glutamic acid,Yes,0.20560575099001133,0.04112115019800226,0.20560575099001133,0.04112115019800226,NA,0.0025254760732669,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,Arsenobetaine,Yes,0.00341826688020945,6.836533760418902e-4,0.00341826688020945,NA,NA,4.0599951470562146e-6,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,Glycine betaine,Yes,5.035739881932913,1.0071479763865825,5.035739881932912,1.0071479763865825,NA,0.0687987506124274,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,Homarine,Yes,0.14005601220702538,0.02801120244140507,0.19607841708983553,0.02801120244140507,NA,0.00138459434481252,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,L-Alanine,Yes,4.291966424943615,0.858393284988723,2.5751798549661693,0.858393284988723,NA,0.08300063399696544,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,L-Isoleucine,Yes,12.110923192659618,2.4221846385319235,14.53310783119154,2.4221846385319235,NA,0.14114713560730158,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,L-Methionine,Yes,1.0024369835264872,0.20048739670529744,1.0024369835264872,0.20048739670529744,0.20048739670529744,0.00293581842306405,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,L-Proline,Yes,1.0354012148754643,0.2070802429750929,1.0354012148754643,0.2070802429750929,NA,0.02967977045310551,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,Trimethylamine N-oxide,No,0.01386726311816174,0.00277345262363234,0.00832035787089704,0.00277345262363234,NA,0.00465495018956624,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,L-Cysteic acid,Yes,0.00839944124362774,0.00167988824872554,0.00503966474617664,0.00167988824872554,0.00167988824872554,1.859139097058909e-4,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,Isethionic acid,No,2.739308695148656,0.5478617390297311,1.0957234780594622,NA,0.5478617390297311,0.5380287060328397,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,Sucrose,Yes,2.817447631432072,0.5634895262864145,6.761874315436973,NA,NA,0.07275977811041716,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,Taurine,Yes,0.41406797703182746,0.08281359540636549,0.16562719081273097,0.08281359540636549,0.08281359540636549,0.01244380304652053,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_1,230213_Smp_TfinalP_1,Trehalose,Yes,0.8744529160366105,0.1748905832073221,2.098686998487865,NA,NA,0.0205273050202247,P,1,6.995,0.66,0.182,0.049,0.404,0.019,0.003,0.343,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,(3-Carboxypropyl)trimethylammonium,Yes,0.03948431253582386,0.00789686250716477,0.0552780375501534,0.00789686250716477,NA,6.562958657921759e-4,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,"(R)-2,3-Dihydroxypropane-1-sulfonate",No,1.155365178349087,0.23107303566981735,0.6932191070094521,NA,0.23107303566981735,0.1941240566872392,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,2-O-alpha-D-Glucosylglycerol,Yes,4.136208170877522,0.8272416341755043,7.445174707579539,NA,NA,0.11316854418823928,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,5-Hydroxyectoine,Yes,0.00187122034091232,3.74244068182465e-4,0.00224546440909479,7.4848813636493e-4,NA,9.44839333842905e-5,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,Betonicine,Yes,0.2105911082971492,0.04211822165942983,0.2948275516160088,0.04211822165942983,NA,0.00198296963022672,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,Carnitine,Yes,0.10440655940049295,0.02088131188009858,0.1461691831606901,0.02088131188009858,NA,0.00550202546543603,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,Dimethylsulfonioacetate,Yes,1.935212570891634,0.3870425141783268,1.5481700567133072,NA,0.3870425141783268,0.01458953926999447,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,Dimethylsulfoniopropionate,Yes,2.779915791798488,0.5559831583596976,2.779915791798488,NA,0.5559831583596976,0.04012410810138563,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,Ectoine,No,0.01509713137025996,0.00301942627405199,0.01811655764431196,0.00603885254810398,NA,0.00114085150126381,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,Gonyol,Yes,2.2105356222240107,0.44210712444480216,3.094749871113615,NA,0.44210712444480216,0.09221100638720502,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,Hydroxyisoleucine,Yes,1.111758495169158,0.2223516990338316,1.3341101942029896,0.2223516990338316,NA,0.04529923218006439,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,L-Asparagine,Yes,0.32138615485381816,0.06427723097076363,0.2571089238830545,0.12855446194152725,NA,0.01457159009961834,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,L-Aspartic acid,Yes,1.3443017801348691,0.26886035602697383,1.0754414241078951,0.26886035602697383,NA,0.05047546571388389,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,L-Glutamic acid,Yes,18.760527246234165,3.752105449246833,18.760527246234165,3.752105449246833,NA,0.1859076406516228,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,L-Glutamine,Yes,2.1559653711621647,0.43119307423243286,2.155965371162164,0.8623861484648657,NA,0.05021331325462713,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,L-Lysine,Yes,0.8224038218376412,0.16448076436752823,0.9868845862051694,0.32896152873505646,NA,0.00988623794380843,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,L-Threonine,Yes,0.18921362497105984,0.03784272499421196,0.15137089997684786,0.03784272499421196,NA,0.00847347775479911,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,L-Tyrosine,Yes,0.40159404948947863,0.08031880989789572,0.7228692890810615,0.08031880989789572,NA,0.01046478491149562,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,Proline betaine,Yes,0.08044998471283758,0.01608999694256751,0.1126299785979726,0.01608999694256751,NA,0.00158179407554194,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,Sarcosine,Yes,0.06477695174067367,0.01295539034813473,0.03886617104440421,0.01295539034813473,NA,6.970805621378197e-4,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,Trigonelline,Yes,0.06026740597159164,0.01205348119431832,0.08437436836022828,0.01205348119431832,NA,0.00203025454435876,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,beta-Alanine,Yes,0.1557908888966686,0.03115817777933371,0.09347453333800115,0.03115817777933371,NA,0.009314226684523,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,beta-Alaninebetaine,Yes,0.8555784733331927,0.1711156946666385,1.0266941679998312,0.1711156946666385,NA,0.02269290265632977,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,beta-Glutamic acid,No,0.03028006807724366,0.00605601361544873,0.03028006807724366,0.00605601361544873,NA,0.0025254760732669,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,Arsenobetaine,Yes,0.00413818336410679,8.276366728213595e-4,0.00413818336410679,NA,NA,4.201920140288392e-6,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,Glycine betaine,No,0.8248488915939244,0.16496977831878487,0.8248488915939244,0.16496977831878487,NA,0.06841389595164897,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,Homarine,Yes,0.12311319568565164,0.02462263913713033,0.1723584739599123,0.02462263913713033,NA,0.00141550354727419,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,L-Alanine,Yes,1.7399238973848523,0.3479847794769705,1.0439543384309116,0.3479847794769705,NA,0.08639950582183187,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,L-Isoleucine,Yes,2.1553319788986025,0.4310663957797205,2.586398374678323,0.4310663957797205,NA,0.1465239062912453,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,L-Methionine,Yes,0.21421590224713413,0.04284318044942683,0.21421590224713416,0.04284318044942683,0.04284318044942683,0.00123539106892588,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,L-Proline,Yes,0.6222561675244117,0.12445123350488232,0.6222561675244116,0.12445123350488232,NA,0.02753144565936677,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,Trimethylamine N-oxide,Yes,0.10988099785484053,0.0219761995709681,0.0659285987129043,0.0219761995709681,NA,0.00484409790707802,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,L-Cysteic acid,Yes,0.01797941186029967,0.00359588237205993,0.0107876471161798,0.00359588237205993,0.00359588237205993,1.6915824629696634e-4,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,Isethionic acid,No,7.069874430498344,1.4139748860996688,2.8279497721993376,NA,1.4139748860996688,0.5964115839075692,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,Sucrose,No,0.8575054618358808,0.17150109236717614,2.0580131084061137,NA,NA,0.07089874918678186,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,Taurine,No,0.1316967376042874,0.02633934752085748,0.05267869504171496,0.02633934752085748,0.02633934752085748,0.01261272767008833,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_2,230213_Smp_TfinalP_2,Trehalose,Yes,0.6594952182464564,0.13189904364929128,1.5827885237914954,NA,NA,0.01773659639980368,P,2,9.136,0.824,0.639,0.028,0.133,0.054,0,0.146,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,(3-Carboxypropyl)trimethylammonium,Yes,0.11795785983557412,0.02359157196711482,0.16514100376980378,0.02359157196711482,NA,6.562958657921759e-4,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,"(R)-2,3-Dihydroxypropane-1-sulfonate",No,0.2747970146856678,0.05495940293713355,0.16487820881140067,NA,0.05495940293713355,0.1941240566872392,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,2-O-alpha-D-Glucosylglycerol,No,0.8834362304835992,0.17668724609671982,1.5901852148704785,NA,NA,0.11316854418823928,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,5-Hydroxyectoine,No,0.00109968446529604,2.199368930592092e-4,0.00131962135835525,4.398737861184184e-4,NA,9.44839333842905e-5,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,Betonicine,Yes,0.10630494488097884,0.02126098897619577,0.1488269228333704,0.02126098897619577,NA,0.00198296963022672,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,Carnitine,Yes,0.17324419771855565,0.03464883954371112,0.24254187680597789,0.03464883954371112,NA,0.00550202546543603,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,Dimethylsulfonioacetate,No,0.12282114332293864,0.02456422866458772,0.09825691465835087,NA,0.02456422866458772,0.01458953926999447,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,Dimethylsulfoniopropionate,Yes,1.4116588175195215,0.28233176350390427,1.4116588175195213,NA,0.28233176350390427,0.04012410810138563,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,Ectoine,Yes,0.03994577433604737,0.00798915486720947,0.04793492920325683,0.01597830973441894,NA,0.00114085150126381,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,Gonyol,No,0.10196663217979636,0.02039332643595927,0.14275328505171492,NA,0.02039332643595927,0.09221100638720502,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,Hydroxyisoleucine,No,0.5832724122780857,0.11665448245561712,0.6999268947337027,0.11665448245561712,NA,0.04529923218006439,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,L-Asparagine,No,0.05267636023039555,0.01053527204607911,0.04214108818431644,0.02107054409215822,NA,0.01457159009961834,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,L-Aspartic acid,No,0.47319513576969574,0.09463902715393914,0.37855610861575656,0.09463902715393914,NA,0.05047546571388389,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,L-Glutamic acid,Yes,5.06179392395555,1.01235878479111,5.06179392395555,1.01235878479111,NA,0.1859076406516228,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,L-Glutamine,Yes,1.0623348445341778,0.21246696890683553,1.0623348445341776,0.42493393781367106,NA,0.05021331325462713,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,L-Lysine,No,0.12141955580682158,0.02428391116136431,0.1457034669681859,0.04856782232272863,NA,0.00988623794380843,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,L-Threonine,No,0.05249918023502833,0.01049983604700566,0.04199934418802267,0.01049983604700566,NA,0.00847347775479911,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,L-Tyrosine,No,0.1232780564084241,0.02465561128168481,0.22190050153516333,0.02465561128168481,NA,0.01046478491149562,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,Proline betaine,No,0.01145657219063208,0.00229131443812641,0.01603920106688491,0.00229131443812641,NA,0.00158179407554194,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,Sarcosine,Yes,0.05520291480829732,0.01104058296165946,0.03312174888497839,0.01104058296165946,NA,6.970805621378197e-4,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,Trigonelline,No,0.02832299812560505,0.00566459962512101,0.03965219737584707,0.00566459962512101,NA,0.00203025454435876,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,beta-Alanine,No,0.12870917541947033,0.02574183508389406,0.07722550525168219,0.02574183508389406,NA,0.009314226684523,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,beta-Alaninebetaine,Yes,0.6896569694075719,0.1379313938815144,0.8275883632890864,0.1379313938815144,NA,0.02269290265632977,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,beta-Glutamic acid,No,0.02956093191339473,0.00591218638267894,0.02956093191339473,0.00591218638267894,NA,0.0025254760732669,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,Arsenobetaine,Yes,0.00212031187023477,4.240623740469544e-4,0.00212031187023477,NA,NA,4.489528021819503e-6,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,Glycine betaine,No,0.947351982983096,0.1894703965966192,0.947351982983096,0.1894703965966192,NA,0.07745578204739995,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,Homarine,No,0.00911559293826532,0.00182311858765306,0.01276183011357145,0.00182311858765306,NA,0.00147620693850005,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,L-Alanine,No,1.028545315811082,0.2057090631622164,0.6171271894866492,0.2057090631622164,NA,0.09441366126354292,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,L-Isoleucine,No,0.7714421076851362,0.1542884215370272,0.9257305292221631,0.1542884215370272,NA,0.14826469980653492,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,L-Methionine,Yes,0.05822030926267267,0.01164406185253453,0.05822030926267266,0.01164406185253453,0.01164406185253453,0.00127536094113514,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,L-Proline,No,0.41795779495764745,0.08359155899152948,0.4179577949576474,0.08359155899152948,NA,0.03414893392757789,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,Trimethylamine N-oxide,No,0.00136980323308212,2.739606466164246e-4,8.218819398492737e-4,2.739606466164246e-4,NA,0.00534091846456989,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,L-Cysteic acid,Yes,0.0039592916989127,7.918583397825405e-4,0.00237557501934762,7.918583397825405e-4,7.918583397825405e-4,2.2688317162944345e-4,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,Isethionic acid,No,0.9440556515417816,0.1888111303083563,0.3776222606167126,NA,0.1888111303083563,0.5431493560368541,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,Sucrose,No,0.48901182814716915,0.09780236562943384,1.173628387553206,NA,NA,0.08065220029325956,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,Taurine,No,0.1458121496917667,0.02916242993835333,0.05832485987670667,0.02916242993835333,0.02916242993835333,0.0215604163441513,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalP_3,230213_Smp_TfinalP_3,Trehalose,Yes,0.5292711582094112,0.10585423164188223,1.2702507797025868,NA,NA,0.02141753807990741,P,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,minus_N
PERIFIX,TfinalPF_1,230213_Smp_TfinalPF_1,(3-Carboxypropyl)trimethylammonium,Yes,0.07453846756222063,0.01490769351244412,0.10435385458710886,0.01490769351244412,NA,6.562958657921759e-4,PF,1,5.719,0.606,0.018,0.318,0.207,0.155,0.012,0.29,0,1,1,minus_N
PERIFIX,TfinalPF_1,230213_Smp_TfinalPF_1,"(R)-2,3-Dihydroxypropane-1-sulfonate",Yes,27.40654054719805,5.48130810943961,16.44392432831883,NA,5.48130810943961,0.1941240566872392,PF,1,5.719,0.606,0.018,0.318,0.207,0.155,0.012,0.29,0,1,1,minus_N
PERIFIX,TfinalPF_1,230213_Smp_TfinalPF_1,2-O-alpha-D-Glucosylglycerol,Yes,19.05092214390456,3.810184428780912,34.29165985902821,NA,NA,0.11316854418823928,PF,1,5.719,0.606,0.018,0.318,0.207,0.155,0.012,0.29,0,1,1,minus_N
