time,lat,lon,depth,file,count_beads,count_picoeuk,count_prochloro,count_synecho,count_unknown,scatter_beads,scatter_picoeuk,scatter_prochloro,scatter_synecho,scatter_unknown,red_beads,red_picoeuk,red_prochloro,red_synecho,red_unknown,orange_beads,orange_picoeuk,orange_prochloro,orange_synecho,orange_unknown,volume,abundance_beads,abundance_picoeuk,abundance_prochloro,abundance_synecho,abundance_unknown,cell_diameter_beads,cell_diameter_picoeuk,cell_diameter_prochloro,cell_diameter_synecho,cell_diameter_unknown,carbon_content_beads,carbon_content_picoeuk,carbon_content_prochloro,carbon_content_synecho,carbon_content_unknown,biomass_beads,biomass_picoeuk,biomass_prochloro,biomass_synecho,biomass_unknown,flag,stain,replicate,comments
2021-11-20T19:40:46.000Z,28.4361,-124.4029,5,SF_011.fcs,127,90,14709,125,27821,1,2.162897,0.008695,0.065426,0.014659,1,7.600029,0.035958,0.358999,0.004239,1,0.003102,0.00145,0.068449,0.001292,100.25,1.26683291770574,0.897755610972569,146.72319201995,1.24688279301746,277.516209476309,2.05425773652713,2.06095510499698,0.512652864311272,0.79905865689829,0.693699518080051,0.958585574160386,0.966667298467313,0.0266886293849892,0.0838751777492807,0.0582374262511188,1.21436775978423,0.867830991142725,3.91584089400305,0.104582515896859,16.1618297828666,0,0,B, 
2021-11-20T19:40:46.000Z,28.4361,-124.4029,5,SF_012.fcs,117,97,14820,131,27427,1,2.005776,0.008561,0.068776,0.014229,1,7.583687,0.03565,0.375497,0.003757,1,0.00342,0.001418,0.071035,0.001266,99.88,1.17140568682419,0.971165398478174,148.378053664397,1.3115738886664,274.599519423308,2.05425773652713,1.99978496722325,0.511008719755125,0.807967886034357,0.689121112570965,0.958585574160386,0.894368388302991,0.0264683574425312,0.0863091498652907,0.0572508617611074,1.12289259287911,0.868579632212556,3.92732336101634,0.11320082731631,15.7210591261703,0,0,C, 
2021-11-21T01:03:08.000Z,28.33333333,-124.55,5,SF_015.fcs,594,102,16586,145,48454,1,2.111215,0.009707,0.068098,0.021357,1,7.251342,0.033352,0.302089,0.00507,1,0.010388,0.001576,0.054576,0.001607,104.23,5.69893504749113,0.978605008155042,159.128849659407,1.39115417825962,464.875755540631,2.05425773652713,2.03904747529243,0.524746448017343,0.805899191942507,0.75461991482043,0.958585574160386,0.940379938960689,0.0283433229038536,0.0857404856135794,0.0723636578397131,5.46291692460203,0.920260517835463,4.51024036921535,0.11927823480734,33.6401101119204,0,0,C, 
2021-11-21T01:39:08.000Z,28.33333333,-124.55,5,SF_013.fcs,667,112,17489,166,81585,1,2.212906,0.009539,0.067615,0.007014,1,7.147072,0.032916,0.29431,0.004459,1,0.005363,0.001562,0.056016,0.001665,108.15,6.16736014794267,1.03559870550162,161.71058714748,1.53490522422561,754.368932038835,2.05425773652713,2.08018084573826,0.523059879670661,0.804526528956171,0.590713618322426,0.958585574160386,0.990109228846273,0.0281089123192449,0.0853640256086283,0.0384710955441203,5.91194246846951,1.02535583569841,4.54550871522214,0.131025688867613,29.021399259982,0,0,A, 
2021-11-21T01:39:08.000Z,28.33333333,-124.55,5,SF_014.fcs,710,110,19274,184,157033,1,2.477012,0.009565,0.074863,0.00436,1,7.870499,0.032962,0.307946,0.004168,1,0.017691,0.001573,0.061451,0.001701,119.78,5.92753381198865,0.918350308899649,160.911671397562,1.53614960761396,1311.01185506762,2.05425773652713,2.1830329054498,0.523480289330101,0.823314208644783,0.533043678566994,0.958585574160386,1.12139320348374,0.0281672740448836,0.0906027212167454,0.0295140970469349,5.68204840252024,1.02983179481726,4.53244314527539,0.13917933464586,38.693331120148,0,0,B, 
2021-11-21T14:24:58.000Z,27.0673,-126.6739,5,SF_016.fcs,1054,184,24770,243,20393,1,2.213324,0.004764,0.053869,0.028167,1,8.156228,0.028376,0.258075,0.005116,1,0.059559,0.001461,0.043095,0.001497,123.25,8.55172413793103,1.49290060851927,200.973630831643,1.97160243407708,165.460446247464,2.05425773652713,2.08018084573826,0.451126567806529,0.764575433017479,0.803228796707118,0.958585574160386,0.990109228846273,0.0191898535522569,0.0748522385556854,0.0850094384844947,8.19755939281985,1.47813467024515,3.85665454352457,0.147578855732508,14.0656996268909,0,0,A, 
2021-11-21T14:24:58.000Z,27.0673,-126.6739,5,SF_017.fcs,774,152,20625,218,16973,1,1.738916,0.004713,0.05078,0.025781,1,5.783393,0.02849,0.253024,0.004587,1,0.008424,0.001469,0.042536,0.001492,99.73,7.76095457735887,1.52411511079916,206.808382633109,2.18590193522511,170.18951168154,2.05425773652713,1.89454304394101,0.450052025935451,0.754321084672634,0.787069461345839,0.958585574160386,0.777935873916273,0.0190721406382175,0.0722896430310061,0.0806669540125897,7.43953909957023,1.18566382066854,3.94427855874096,0.158018070598208,13.7286695122399,0,0,B, 
2021-11-21T14:24:58.000Z,27.0673,-126.6739,5,SF_018.fcs,806,149,20945,185,17030,1,1.523552,0.00475,0.056413,0.027773,1,5.481642,0.028599,0.264239,0.004823,1,0.005674,0.001467,0.045049,0.001488,99.6,8.09236947791165,1.49598393574297,210.291164658635,1.8574297188755,170.983935742972,2.05425773652713,1.80598353403785,0.450769131311521,0.77237451240472,0.800508396071736,0.958585574160386,0.687547478304799,0.0191505980998886,0.0768379588762255,0.0842686188157354,7.75722864230192,1.02855998260457,4.02720157833501,0.142721108354435,14.4085801047387,0,0,D, 
2021-11-21T20:04:20.000Z,26.7215,-127.2478,5,SF_019.fcs,1312,152,22511,299,18270,1,2.336716,0.006805,0.066339,0.024297,1,7.728797,0.027934,0.304867,0.005093,1,0.003683,0.001512,0.058388,0.001673,106.7,12.2961574507966,1.42455482661668,210.974695407685,2.80224929709466,171.227741330834,2.05425773652713,2.13015153597693,0.486629908553413,0.801102065503586,0.776510289178201,0.958585574160386,1.05264463464249,0.0233321407396804,0.0844299444764357,0.0779043446306324,11.7869191499384,1.49954999499211,4.92249128576331,0.236593752562833,13.3393849709621,0,0,A, 
2021-11-21T20:04:20.000Z,26.7215,-127.2478,5,SF_020.fcs,1277,129,20544,318,17065,1,2.106398,0.006756,0.065829,0.025165,1,7.311191,0.028085,0.294621,0.00744,1,0.010819,0.001511,0.054488,0.001619,100.43,12.7153241063427,1.28447674997511,204.560390321617,3.16638454645026,169.919346808722,2.05425773652713,2.03904747529243,0.485853383712988,0.799739866522441,0.783093219139908,0.958585574160386,0.940379938960689,0.0232361388793546,0.0840597678147745,0.0796193181124147,12.1887262591139,1.20789616773802,4.75319363872808,0.266165549786899,13.5288625270174,0,0,B, 
2021-11-21T20:04:20.000Z,26.7215,-127.2478,5,SF_021.fcs,1229,149,21075,333,17311,1,2.183917,0.006728,0.067467,0.026357,1,7.170975,0.027898,0.291542,0.005629,1,0.003359,0.001496,0.053483,0.001483,100.04,12.2850859656138,1.48940423830468,210.665733706517,3.32866853258697,173.040783686525,2.05425773652713,2.06731687330506,0.485463754316967,0.804526528956171,0.791076308292567,0.958585574160386,0.97438837512646,0.0231881611843976,0.0853640256086283,0.0817302809895886,11.7763061839576,1.45125817566816,4.88495098921611,0.284148545858389,14.1426718733583,0,0,C, 
2021-11-22T02:03:10.000Z,25.9839,-128.4641,5,SF_022.fcs,1232,118,21006,190,20989,1,2.460368,0.009052,0.088467,0.023727,1,6.884333,0.031035,0.305264,0.00608,1,0.083626,0.001528,0.062948,0.001829,112.37,10.9637803684257,1.05010234048234,186.93601495061,1.6908427516241,186.784729020201,2.05425773652713,2.175805020067,0.517206446856108,0.855821616295944,0.772595542041023,0.958585574160386,1.11183599860975,0.0273043817755219,0.100122185074176,0.0768948398647985,10.5097216994358,1.16754158437261,5.10417231980611,0.169290870909437,14.3627818271981,0,0,A, 
